154,The Fold,Fold,
155,Sweetbloom Pier,Sweetbloom Pier,
156,West Vein,West Vein,
157,East Vein,East Vein,
158,Josselin's Spire,Josselin's Spire,
159,Fullflower Comb,Fullflower Comb,
160,Blessed Bud,Blessed Bud,
161,Zephyr Drift,Zephyr Drift,
162,Summerford,Summerford,
163,Three-malm Bend,Three-malm Bend,
164,Moraby Bay,Moraby Bay,
165,Cedarwood,Cedarwood,
166,The Gods' Grip,Gods' Grip,
167,Bloodshore,Bloodshore,
168,Raincatcher Gully,Raincatcher Gully,
169,Agelyss Wise,Agelyss Wise,
170,Quarterstone,Quarterstone,
171,Skull Valley,Skull Valley,
172,Halfstone,Halfstone,
173,The Isles of Umbra,Isles of Umbra,
174,Oakwood,Oakwood,
175,The Long Climb,Long Climb,
176,Iron Lake,Iron Lake,
177,Bronze Lake,Bronze Lake,
178,Zelma's Run,Zelma's Run,
179,Zephyr Gate,Zephyr Gate,
180,Galadion Bay,Galadion Bay,
181,De Nevelle Westroad,De Nevelle Westroad,
182,Rogue River,Rogue River,
183,La Thagran Checkpoint,La Thagran Checkpoint,
184,Summerford Farms,Summerford Farms,
185,Seasong Grotto,Seasong Grotto,
186,Agelyss River,Agelyss River,
187,The Cookpot,Cookpot,
188,Tiller's Rest,Tiller's Rest,
189,The Descent,Descent,
190,Skylift,Skylift,
191,De Nevelle Checkpoint,De Nevelle Checkpoint,
192,Woad Whisper Canyon,Woad Whisper Canyon,
193,Nym River,Nym River,
194,Foremast,Foremast,
195,Madman Bridge,Madman Bridge,
196,The Eyes,Eyes,
197,The Mourning Widow,Mourning Widow,
198,Tempest Gate,Tempest Gate,
199,Oschon's Embrace,Oschon's Embrace,
200,Red Rooster Stead,Red Rooster Stead,
201,The Grey Fleet,Grey Fleet,
202,Blind Iron Mines,Blind Iron Mines,
203,La Thagran Eastroad,La Thagran Eastroad,
204,House of Sticks,House of Sticks,
205,Gullperch Tower,Gullperch Tower,
206,Costa del Sol,Costa del Sol,
207,Agelyss River,Agelyss River,
208,Ferry Docks,ferry docks,
209,The Garlok's Lair,Garlok's Lair,
210,Hidden Falls Docks,Hidden Falls docks,
211,Hidden Falls,Hidden Falls,
212,Brayflox's Longstop,Brayflox's Longstop,
213,The Severed String,Severed String,
214,Red Mantis Falls,Red Mantis Falls,
215,Raincatcher Gully Docks,Raincatcher Gully docks,
216,Wineport,Wineport,
217,Castrum Occidens,Castrum Occidens,
218,Swiftperch,Swiftperch,
219,The Flock,Flock,
220,The Brewer's Beacon,Brewer's Beacon,
221,De Nevelle Westroad,De Nevelle Westroad,
222,Sastasha,Sastasha,
223,Aleport,Aleport,
224,Camp Skull Valley,Camp Skull Valley,
225,The Founder's Crypt,Founder's Crypt,
226,North Tidegate,North Tidegate,
227,South Tidegate,South Tidegate,
228,The Ship Graveyard,Ship Graveyard,
229,Isle of Endless Summer,Isle of Endless Summer,
230,Pharos Sirius,Pharos Sirius,
231,Memeroon's Trading Post,Memeroon's Trading Post,
232,Poor Maid's Mill,Poor Maid's Mill,
233,Thalaos,Thalaos,
234,Fool Falls,Fool Falls,
235,The Hermit's Hovel,Hermit's Hovel,
236,The Floating City of Nym,Floating City of Nym,
237,Camp Overlook,Camp Overlook,
238,U'Ghamaro Mines,U'Ghamaro Mines,
239,Camp Bronze Lake,Camp Bronze Lake,
240,The Wanderer's Palace,Wanderer's Palace,
241,Jijiroon's Trading Post,Jijiroon's Trading Post,
242,Kobold Dig,Kobold Dig,
243,Hammerlea,Hammerlea,
244,Horizon's Edge,Horizon's Edge,
245,The Footfalls,Footfalls,
246,Cape Westwind,Cape Westwind,
247,Spineless Basin,Spineless Basin,
248,Black Brush,Black Brush,
249,The Clutch,Clutch,
250,Drybone,Drybone,
251,Sandgate,Sandgate,
252,Wellwick Wood,Wellwick Wood,
253,The Burning Wall,Burning Wall,
254,Broken Water,Broken Water,
255,Zanr'ak,Zanr'ak,
256,The Red Labyrinth,Red Labyrinth,
257,Sagolii Desert,Sagolii Desert,
258,Bluefog,Bluefog,
259,Raubahn's Push,Raubahn's Push,
260,Castrum Meridianum,Castrum Meridianum,
261,The Eighty Sins of Sasamo,Eighty Sins of Sasamo,
262,Beaconhill Lighthouse,Beaconhill Lighthouse,
263,Scorpion Crossing,Scorpion Crossing,
264,Nophica's Wells,Nophica's Wells,
265,The East Hammer,East Hammer,
266,The Silver Bazaar,Silver Bazaar,
267,Copperbell Mines,Copperbell Mines,
268,Sunrise Gate,Sunrise Gate,
269,Sunset Gate,Sunset Gate,
270,Royal Allagan Sunway,Royal Allagan Sunway,
271,Horizon,Horizon,
272,Crescent Cove,Crescent Cove,
273,The Silent King,Silent King,
274,Vesper Bay,Vesper Bay,
275,Moondrip,Moondrip,
276,Parata's Peace,Parata's Peace,
277,Imperial Outpost,Imperial Outpost,
278,Stonesthrow,Stonesthrow,
279,Fesca's Wash,Fesca's Wash,
280,Four Sisters,Four Sisters,
281,Soot Creek,Soot Creek,
282,Royal Plantations,Royal Plantations,
283,Ul'dah Dispatch Yard,Ul'dah Dispatch Yard,
284,Royal Allagan Starway,Royal Allagan Starway,
285,Fesca's Watch,Fesca's Watch,
286,Sultantree,Sultantree,
287,Sagolii Gate,Sagolii Gate,
288,Royal Allagan Sunway,Royal Allagan Sunway,
289,The Coffer & Coffin,Coffer & Coffin,
290,Black Brush Station,Black Brush Station,
291,Sil'dih Excavation Site,Sil'dih Excavation Site,
292,The Rat's Nest,Rat's Nest,
293,Hellsbrood Holes,Hellsbrood Holes,
294,Lost Hope,Lost Hope,
295,The Bonfire,Bonfire,
296,Nanawa Mines,Nanawa Mines,
297,The Unholy Heir,Unholy Heir,
298,The Quiveron Manse,Quiveron Manse,
299,Royal Allagan Sunway,Royal Allagan Sunway,
300,Camp Drybone,Camp Drybone,
301,The Invisible City,Invisible City,
302,Church of Saint Adama Landama,Church of Saint Adama Landama,
303,Sea of Spires,Sea of Spires,
304,The Golden Bazaar,Golden Bazaar,
305,Halatali,Halatali,
306,Amalj'aa Encampment ,Amalj'aa encampment ,
307,Highbridge,Highbridge,
308,Yugr'am River,Yugr'am River,
309,Thal's Respite,Thal's Respite,
310,Burgundy Falls,Burgundy Falls,
311,Final Prayer,Final Prayer,
312,The Sunken Temple of Qarn,Sunken Temple of Qarn,
313,Little Ala Mhigo,Little Ala Mhigo,
314,Burnt Lizard Creek,Burnt Lizard Creek,
315,The Sepulchre,Sepulchre,
316,Circle of the Tempered,Circle of the Tempered,
317,Ghostlake,Ghostlake,
318,Zanr'ak Encampment,Zanr'ak encampment,
319,Zanr'ak Altar,Zanr'ak Altar,
320,Zahar'ak,Zahar'ak,
321,Nald's Reflection,Nald's Reflection,
322,Minotaur Malm,Minotaur Malm,
323,Forgotten Springs,Forgotten Springs,
324,Byregot's Strike,Byregot's Strike,
325,Camp Bluefog,Camp Bluefog,
326,East Watchtower,East Watchtower,
327,West Watchtower,West Watchtower,
328,Abandoned Amajina Mythril Mine,abandoned Amajina mythril mine,
329,Dalamud's Talons,Dalamud's Talons,
330,Ceruleum Field,Ceruleum Field,
331,Ceruleum Processing Plant,Ceruleum Processing Plant,
332,Forward Gates,Forward Gates,
333,Castrum Meridianum,Castrum Meridianum,
334,Sea of Spires,Sea of Spires,
335,Loading Bay,Loading Bay,
336,Dreadnaught Landing,dreadnaught landing,
337,Moraby Drydocks,Moraby Drydocks,
338,The Salt Strand,Salt Strand,
339,Candlekeep Quay,Candlekeep Quay,
340,Empty Heart,Empty Heart,
341,Oschon's Torch,Oschon's Torch,
342,Ceruleum Drill,Ceruleum Drill,
343,Haukke Manor: Ground Floor,Haukke Manor: Ground Floor,
344,Haukke Manor: Second Floor,Haukke Manor: Second Floor,
345,Haukke Manor: Cellarage,Haukke Manor: Cellarage,
346,Seat of the First Bow,Seat of the First Bow,
347,Lotus Stand,Lotus Stand,
348,Lifemend Stump,Lifemend Stump,
349,Castrum Marinum,Castrum Marinum,
350,Outer La Noscea,outer La Noscea,
351,Command Room,command room,
352,リムサ・ロミンサ会議部屋,,
353,リムサ・ロミンサ演説部屋,,
354,Heart of the Sworn,Heart of the Sworn,
355,The Fragrant Chamber,Fragrant Chamber,
356,The Waking Sands,Waking Sands,
357,Bowl of Embers,Bowl of Embers,
358,Wolves' Den Pier,Wolves' Den Pier,
359,The Navel,Navel,
360,Thornmarch,Thornmarch,
361,The Howling Eye,Howling Eye,
362,The Serpent's Tongue,Serpent's Tongue,
363,Sapsa Spawning Grounds,Sapsa Spawning Grounds,
364,Sahagin Landbase,Sahagin Landbase,
365,Reaver Hide,Reaver Hide,
366,Warmwine Sanitorium,Warmwine Sanitorium,
367,,,
368,Aleport Docks,Aleport docks,
369,,,
370,Crescent Cove Docks,Crescent Cove docks,
371,Silver Bazaar Docks,Silver Bazaar docks,
372,B2,B2,
373,Merchant Strip,Merchant Strip,
374,The Solar,solar,
375,The South Hammer,South Hammer,
376,The West Hammer,West Hammer,
377,Cutter's Cry,Cutter's Cry,
378,Ul'dah Aetheryte Plaza,Ul'dah aetheryte plaza,
379,Hall of Summoning,Hall of Summoning,
380,Dragonhead,Dragonhead,
381,Providence Point,Providence Point,
382,Boulder Downs,Boulder Downs,
383,Whitebrim,Whitebrim,
384,Haldrath's March,Haldrath's March,
385,First Dicasterial Observatorium of Aetherial and Astrological Phenomena,First Dicasterial Observatorium of Aetherial and Astrological Phenomena,
386,Griffin Crossing,Griffin Crossing,
387,Skyfire Locks,Skyfire Locks,
388,Camp Dragonhead,Camp Dragonhead,
389,Witchdrop,Witchdrop,
390,Steel Vigil,Steel Vigil,
391,The Ogre's Belly,Ogre's Belly,
392,The Weeping Saint,Weeping Saint,
393,Natalan,Natalan,
394,The Aurum Vale,Aurum Vale,
395,Hall of the Seven Echoes,Hall of the Seven Echoes,
396,Monument Tower,Monument Tower,
397,The Fury's Gaze,Fury's Gaze,
398,Daniffen Pass,Daniffen Pass,
399,Dzemael Darkhold,Dzemael Darkhold,
400,Gates of Judgement,Gates of Judgement,
401,Stone Vigil,Stone Vigil,
402,Whitebrim Front,Whitebrim Front,
403,Behemoth's Dominion,Behemoth's Dominion,
404,Snowcloak,Snowcloak,
405,The Nail,Nail,
406,Steps of Faith,Steps of Faith,
407,Sea of Clouds,Sea of Clouds,
408,White Wolf Gate (Central Shroud),White Wolf Gate (Central Shroud),
409,Fogfens,Fogfens,
410,North Silvertear,North Silvertear,
411,Revenant's Toll,Revenant's Toll,
412,Camp Revenant's Toll,Camp Revenant's Toll,
413,The Tangle,Tangle,
414,Rathefrost,Rathefrost,
415,Castrum Centri,Castrum Centri,
416,Saint Coinach's Find,Saint Coinach's Find,
417,Singing Shards,Singing Shards,
418,The Keeper of the Lake,Keeper of the Lake,
419,Everschade<hex:02100103>(The Guardian Tree),Everschade<hex:02100103>(The Guardian Tree),
420,Crystal Tower,Crystal Tower,
421,Silvertear Falls,Silvertear Falls,
422,The <hex:021A020203>Braveheart<hex:021A020103>,<hex:021A020203>Braveheart<hex:021A020103>,
423,Entry Counter,entry counter,
424,Wolves' Den Docks,Wolves' Den docks,
425,Mist,Mist,
426,The Lavender Beds,Lavender Beds,
427,The Goblet,Goblet,
428,Parade Ground,parade ground,
429,Via Praetoria,Via Praetoria,
430,The Praetorium,Praetorium,
431,Waste Disposal,Waste Disposal,
432,Via Principalis,Via Principalis,
433,Area V,Area V,
434,Central Crossing,central crossing,
435,Phantom Train Depot,Phantom Train depot,
436,Armamentarium,Armamentarium,
437,Dreadnaught Landing,dreadnaught landing,
438,Ceruleum Pumps,ceruleum pumps,
439,Dunstan's Spire,Dunstan's Spire,
440,The Praetorium,Praetorium,
441,Sky Level,sky level,
442,Castrum Control,Castrum Control,
443,Castrum Defense,Castrum Defense,
444,Main Level,main level,
445,Ground Level,ground level,
446,Research Level,research level,
447,Airship Platform,airship platform,
448,Anti-aircraft Station,Anti-aircraft station,
449,Magitek Armor Bay,magitek armor bay,
450,Outer Walk,outer walk,
451,Command Chamber,command chamber,
452,Central Hall,central hall,
453,The Echelon,Echelon,
454,Laboratorium Primum,Laboratorium Primum,
455,Magitek Research,Magitek Research,
456,Magitek Lift,magitek lift,
457,Porta Decumana,Porta Decumana,
458,Armor Recognition Chamber,Armor Recognition Chamber,
459,The Howling Eye,Howling Eye,
460,Moraby Drydocks Landing,Moraby Drydocks landing,
461,Isles of Umbra Docks,Isles of Umbra docks,
462,Rhotano Sea,Rhotano Sea,
463,The Ragnarok,<hex:021A020203>Ragnarok<hex:021A020103>,
464,Upper Aetheroacoustic Exploratory Site,upper aetheroacoustic exploratory site,
465,Lower Aetheroacoustic Exploratory Site,lower aetheroacoustic exploratory site,
466,The Ragnarok,<hex:021A020203>Ragnarok<hex:021A020103>,
467,Ragnarok Drive Cylinder,Ragnarok Drive Cylinder,
468,Ragnarok Central Core,Ragnarok Central Core,
469,Ragnarok Main Bridge,Ragnarok Main Bridge,
470,Labyrinth Guide (to the Minotaur Malm),Labyrinth Guide (to the Minotaur Malm),
471,Labyrinth Guide (to Nald's Reflection),Labyrinth Guide (to Nald's Reflection),
472,The Waking Sands,Waking Sands,
473,White Wolf Gate Guard,White Wolf Gate guard,
474,Training Area,training area,
475,Mirror Planks Docks,Mirror Planks docks,
476,Lavender Beds Docks,Lavender Beds docks,
477,Porta Decumana,Porta Decumana,
478,Labyrinth of the Ancients,Labyrinth of the Ancients,
479,Lower Labyrinth,lower labyrinth,
480,Upper Labyrinth,upper labyrinth,
481,The Rising Stones,Rising Stones,
482,Ring of Ash,Ring of Ash,
483,Copperbell Mines (Hard),Copperbell Mines (Hard),
484,Haukke Manor (Hard),Haukke Manor (Hard),
485,First Lower Ring,first lower ring,
486,Second Lower Ring,second lower ring,
487,Third Lower Ring,third lower ring,
488,First Central Ring,first central ring,
489,Second Central Ring,second central ring,
490,Third Central Ring,third central ring,
491,Upper Ring,upper ring,
492,山スポット25,,
493,Syrcus Tower,Syrcus Tower,
494,Sastasha (Hard),Sastasha (Hard),
495,The Wanderer's Palace (Hard),Wanderer's Palace (Hard),
496,Seal Rock,Seal Rock,
497,Abalathia's Spine,Abalathia's Spine,
498,Dravania,Dravania,
499,Pharos Sirius (Hard),Pharos Sirius (Hard),
500,Limsa Lominsa,Limsa Lominsa,
501,ウルヴズジェイル,,
502,La Noscea,La Noscea,
503,ゴールドソーサー,,
504,Ul'dah,Ul'dah,
505,Thanalan,Thanalan,
506,Gridania,Gridania,
507,The Black Shroud,Black Shroud,
508,Coerthas,Coerthas,
509,Mor Dhona,Mor Dhona,
510,Abalathia's Spine,Abalathia's Spine,
511,Dravania,Dravania,
512,Ishgard,Ishgard,
513,Kugane,Kugane,
514,Gyr Abania,Gyr Abania,
515,Othard,Othard,
516,The Crystarium,Crystarium,
517,Eulmore,Eulmore,
518,Norvrandt,Norvrandt,
519,,,
520,The Way of Penance,Way of Penance,
521,The Torn's Rest,Torn's Rest,
522,The Fool's Rest,Fool's Rest,
523,Confession Chamber,confession chamber,
524,The Way of Forgiveness,Way of Forgiveness,
525,Interrogation Chamber,interrogation chamber,
526,The Way of Redemption,Way of Redemption,
527,Execution Chamber,execution chamber,
528,Exit,exit,
529,Ser Aucheforne of the High Tide's Cell,Ser Aucheforne of the High Tide's cell,
530,Bergand the Broken's Cell,Bergand the Broken's cell,
531,Tatabi Tenfingers' Cell,Tatabi Tenfingers' cell,
532,Joukil Halfmoor's Cell,Joukil Halfmoor's cell,
533,Lady Cliaie d'Arlendre's Cell,Lady Cliaie d'Arlendre's cell,
534,Exit,exit,
535,Greenwood Altar,Greenwood Altar,
536,Unmarked Tomb,unmarked tomb,
537,Tomb of King Galvanth the Dominator,Tomb of King Galvanth the Dominator,
538,The Ak–Inik Tomb,Ak–Inik Tomb,
539,Hardwood Altar,Hardwood Altar,
540,The Ak–Mena Tomb,Ak–Mena Tomb,
541,Wormwood Altar,Wormwood Altar,
542,Stone Bridge,stone bridge,
543,Eternal Calm,Eternal Calm,
544,Interring Chamber,interring chamber,
545,Carline Canopy,Carline Canopy,
546,Adventurers' Guild,Adventurers' Guild,
547,Carline Canopy<hex:02100103>(Adventurers' Guild),Carline Canopy<hex:02100103>(Adventurers' Guild),
548,The Roost,Roost,
549,Airship Landing,airship landing,
550,Mistalle Bridges,Mistalle Bridges,
551,The Knot,Knot,
552,Blue Badger Gate,Blue Badger Gate,
553,The Oak Atrium,Oak Atrium,
554,Carpenters' Guild,Carpenters' Guild,
555,The Oak Atrium<hex:02100103>(Carpenters' Guild),Oak Atrium<hex:02100103>(Carpenters' Guild),
556,Figaga's Gift,Figaga's Gift,
557,Acorn Orchard,Acorn Orchard,
558,Berlends Bridges,Berlends Bridges,
559,White Wolf Gate,White Wolf Gate,
560,Red Otter Gate,Red Otter Gate,
561,Quiver's Hold,Quiver's Hold,
562,Archers' Guild,Archers' Guild,
563,Quiver's Hold<hex:02100103>(Archers' Guild),Quiver's Hold<hex:02100103>(Archers' Guild),
564,Ebony Stalls,Ebony Stalls,
565,Rosewood Stalls,Rosewood Stalls,
566,Shaded Bower,Shaded Bower,
567,Atelier Fen–Yll,Atelier Fen–Yll,
568,Leatherworkers' Guild,Leatherworkers' Guild,
569,Fen–Yll Fineries,Fen–Yll Fineries,
570,Wailing Barracks,Wailing Barracks,
571,Lancers' Guild,Lancers' Guild,
572,Wailing Barracks<hex:02100103>(Lancers' Guild),Wailing Barracks<hex:02100103>(Lancers' Guild),
573,The Centaur's Eye,Centaur's Eye,
574,Black Boar Gate,Black Boar Gate,
575,Apkallu Falls,Apkallu Falls,
576,Stillglade Fane,Stillglade Fane,
577,Conjurers' Guild,Conjurers' Guild,
578,Stillglade Fane<hex:02100103>(Conjurers' Guild),Stillglade Fane<hex:02100103>(Conjurers' Guild),
579,Nophica's Altar,Nophica's Altar,
580,Mih Khetto's Amphitheatre,Mih Khetto's Amphitheatre,
581,Greatloam Growery,Greatloam Growery,
582,Botanists' Guild,Botanists' Guild,
583,Greatloam Growery<hex:02100103>(Botanists' Guild),Greatloam Growery<hex:02100103>(Botanists' Guild),
584,The Whistling Miller,Whistling Miller,
585,Black Tea Brook,Black Tea Brook,
586,Whispering Gorge,Whispering Gorge,
587,Jadeite Flood,Jadeite Flood,
588,Heartstream,Heartstream,
589,The Mun–Tuy Cellars,Mun–Tuy Cellars,
590,Gridania Aetheryte Plaza,Gridania aetheryte plaza,
591,Adders' Nest,Adders' Nest,
592,Westshore Pier<hex:02100103>East Shroud,Westshore Pier<hex:02100103>East Shroud,
593,Chocobokeep,chocobokeep,
594,Atelier Fen-Yll<hex:02100103>(Leatherworkers' Guild),Atelier Fen-Yll<hex:02100103>(Leatherworkers' Guild),
595,Westshore Pier,Westshore Pier,
596,You cannot proceed any further.,You cannot proceed any further.,
597,Blue Badger Gate (Central Shroud),Blue Badger Gate (Central Shroud),
598,Yellow Serpent Gate (North Shroud),Yellow Serpent Gate (North Shroud),
599,Ground Floor,ground floor,
600,Second Floor,second floor,
601,Cellarage,cellarage,
602,Foyer,foyer,
603,Spence,spence,
604,Red Hall,Red Hall,
605,Storeroom,storeroom,
606,Clarichord Chamber,clarichord chamber,
607,Library,library,
608,White Hall,White Hall,
609,Yellow Hall,Yellow Hall,
610,Bottlery,bottlery,
611,Accusation Chamber,accusation chamber,
612,Abacination Chamber,abacination chamber,
613,Gate of Nald,Gate of Nald,
614,Hall of Flames,Hall of Flames,
615,The Quicksand,Quicksand,
616,The Quicksand<hex:02100103>(Adventurers' Guild),Quicksand<hex:02100103>(Adventurers' Guild),
617,The Hourglass,Hourglass,
618,Platinum Mirage,Platinum Mirage,
619,Pugilists' Guild,Pugilists' Guild,
620,Platinum Mirage<hex:02100103>(Pugilists' Guild),Platinum Mirage<hex:02100103>(Pugilists' Guild),
621,Emerald Avenue,Emerald Avenue,
622,The Coliseum,Coliseum,
623,Gladiators' Guild,Gladiators' Guild,
624,The Coliseum<hex:02100103>(Gladiators' Guild),Coliseum<hex:02100103>(Gladiators' Guild),
625,The Rudius,Rudius,
626,Gate of the Sultana,Gate of the Sultana,
627,Arrzaneth Ossuary,Arrzaneth Ossuary,
628,Erralig's Burial Chamber,Erralig's Burial Chamber,
629,Thaumaturges' Guild,Thaumaturges' Guild,
630,Arrzaneth Ossuary<hex:02100103>(Thaumaturges' Guild),Arrzaneth Ossuary<hex:02100103>(Thaumaturges' Guild),
631,Eshtaime's Aesthetics,Eshtaime's Aesthetics,
632,Eshtaime's Lapidaries,Eshtaime's Lapidaries,
633,Goldsmiths' Guild,Goldsmiths' Guild,
634,Eshtaime's Lapidaries<hex:02100103>(Goldsmiths' Guild),Eshtaime's Lapidaries<hex:02100103>(Goldsmiths' Guild),
635,Amajina & Sons Mineral Concern,Amajina & Sons Mineral Concern,
636,Miners' Guild,Miners' Guild,
637,Amajina & Sons Mineral Concern<hex:02100103>(Miners' Guild),Amajina & Sons Mineral Concern<hex:02100103>(Miners' Guild),
638,Onyx Lane,Onyx Lane,
639,The Gold Court,Gold Court,
640,Ruby Road Exchange,Ruby Road Exchange,
641,Wellhead Lift,Wellhead Lift,
642,Sunsilk Tapestries,Sunsilk Tapestries,
643,Weavers' Guild,Weavers' Guild,
644,Sunsilk Tapestries<hex:02100103>(Weavers' Guild),Sunsilk Tapestries<hex:02100103>(Weavers' Guild),
645,Gate of Thal,Gate of Thal,
646,Sapphire Avenue Exchange,Sapphire Avenue Exchange,
647,Pearl Lane,Pearl Lane,
648,Milvaneth Sacrarium,Milvaneth Sacrarium,
649,Frondale's Phrontistery,Frondale's Phrontistery,
650,Alchemists' Guild,Alchemists' Guild,
651,Frondale's Phrontistery<hex:02100103>(Alchemists' Guild),Frondale's Phrontistery<hex:02100103>(Alchemists' Guild),
652,Scholars' Walk,Scholars' Walk,
653,Royal Promenade,Royal Promenade,
654,Airship Landing,airship landing,
655,Ivy Door,Ivy Door,
656,Sastasha Seagrot,Sastasha Seagrot,
657,Dead Man's Drink,Dead Man's Drink,
658,Mistbeard Cove,Mistbeard Cove,
659,Sastasha Seagrot,Sastasha Seagrot,
660,Wauling Pond,Wauling Pond,
661,Empty Room,Empty Room,
662,The Cattery,Cattery,
663,The First Rambade,first rambade,
664,Rowers' Quarters,Rowers' Quarters,
665,Exit,exit,
666,Navigator's Quarters,Navigator's Quarters,
667,Deckhands' Quarters,Deckhands' Quarters,
