key,1,2,3
159,,,
160,,,
161,,,
162,,,
163,,,
164,,,
165,,,
166,,,
167,,,
168,The lake begins to radiate all the colors of the rainbow!,The glow fades...,The rainbow returns!
169,,,
170,,,
171,,,
172,,,
173,,,
174,,,
175,,,
176,,,
177,,,
178,,,
179,,,
180,,,
181,,,
182,,,
183,,,
184,,,
185,,,
186,,,
187,,,
188,,,
189,,,
190,The stones beneath the water begin shifting hither and thither.,The stones are stationary once again.,The stones clatter back to life!
191,,,
192,,,
193,,,
194,,,
195,,,
196,A massive shadow slides across the loch floor.,The shadow is no more.,Again the shadow looms!
197,,,
198,,,
199,,,
200,,,
201,,,
202,,,
203,,,
204,,,
205,,,
206,,,
207,,,
208,,,
209,,,
210,,,
211,,,
212,You see the flickering light of eyes beneath the waters.,The flickering light fades...,The light flickers back to life!
213,,,
214,,,
215,You sense eyes staring up at you from the sandy waters...,You no longer sense anything out of the ordinary.,The eyes gaze at you once more!
216,,,
217,,,
218,,,
219,,,
220,,,
221,,,
222,,,
223,,,
224,A glimmering jade figure drifts beneath the waters.,The glimmer fades into the depths.,The glimmering jade figure drifts back to the surface!
225,,,
226,,,
227,,,
228,,,
229,,,
230,,,
231,,,
232,A large shadow dances along the loch floor.,The shadow is no more.,The shadow dances back into view!
233,,,
234,,,
235,,,
236,,,
237,The visage of a gormless-looking Roegadyn stares at you from beneath the waters.,The face vanishes back into the depths.,The Roegadyn faces you once more!
238,The ocean begins to twinkle like the stars in the sky.,The twinkle fades to nothing.,Again the ocean twinkles!
239,A shadow evoking the Lord of the Whorl slithers across the ocean.,The shadow has disappeared.,The shadow slithers back across your field of vision!
240,The coral begins to wriggle about on the ocean floor.,The wriggling stops.,The wriggling begins once again.
241,You see a metallic glint just beneath the waters.,The glint vanishes.,You catch sight of the glint once more.
242,A massive boulder begins to writhe on the ocean floor.,The boulder ceases to move.,The boulder begins to writhe again.
243,"You spot a glimmer of crimson, as if a ruby has floated to the surface of the ocean.",All hint of crimson vanishes.,The glimmer of crimson flashes into view once more.
244,The shadow lurking under the surface belongs to a beast spoken of only in legend.,The shadow is no more.,The shadow emerges from the depths once again.
245,,,
246,An aura of violent menace rises from the depths!,The sense of menace dissipates.,The aura of violent menace returns!
247,You glimpse the writhing silhouette of some vast tentacle moving just beneath the water.,The undulating shadow has withdrawn.,You sense the undulating shadow once again.
248,You glance down into a pair of astoundingly goblin-like eyes.,You no longer feel the weight of that goblin-like gaze.,You feel that goblin-like glaze boring into you again.
249,"You rub your eyes, certain you'd seen a creature with no business being out on the ocean.",The out-of-place creature has moved on...or never was.,The out-of-place creature is back in place.
250,"A graceful, leafy form appears, swirling and dancing beneath the waves.",The leafy form has swept on out of sight.,The leafy form swirls gracefully back into view.
251,A dull cracking and crunching sound echoes up from the sea floor.,"The crunching, cracking sounds fade into silence.",The cracking and crunching sounds resound in your ears once again.
252,,,
253,,,
254,,,
255,,,
256,,,
257,,,
258,,,
259,A reptilian tail writhes and splashes up to the surface!,The splashing subsides.,The splashing returns with renewed vigor!
260,,,
261,,,
262,,,
263,,,
264,,,
265,,,
266,,,
267,,,
268,The Font's aquatic flora undulates with sudden activity! ,The activity subsides...,The aquatic flora undulates with activity anew!
269,"A massive, ship-shaped silhouette darkens the waters before you.",The shadowy silhouette returns to the depths.,The waters are once again darkened with the ship-shaped silhouette. 
270,A layer of ice suddenly forms upon the lake's surface!,The frozen surface thaws.,The lake's surface begins to freeze once again!
271,,,
272,,,
273,,,
274,,,
275,,,
276,,,
277,,,
278,,,
279,,,
280,,,
281,,,
282,,,
283,,,
284,,,
285,A profound melancholy swells within you!,The melancholy passes as swiftly as it came...,You are seized by melancholy once more!
286,A large fin breaches the ocean surface!,The fin sinks under the surface and out of sight...,The fin breaches the water's surface again!
287,A lethal predator draws close to the ship!,The predator loses interest...,The lethal predator draws close with renewed interest!
288,A strip of red and white floats under the water's surface!,You lose sight of the colorful fish...,You catch sight of the colorful fish again!
289,Something blue glitters deep under the water!,The glittering vanishes...,The glittering blue form reappears!
290,You feel hungry eyes track your every move!,The hungry thing decides to feast elsewhere...,The hungry thing returns!
291,The sea temperature rises suddenly!,The temperature of the water returns to normal...,The sea temperature begins to rise again!
292,The seaweed glimmers with a strange light!,The seaweed glimmers no more...,The seaweed glimmers anew!
293,The scent of plums rises from the waters!,The scent of plums disappears...,The scent of plums wafts forth again!
294,,,
295,,,
296,,,
297,,,
298,,,
299,,,
300,,,
301,,,
302,,,
303,,,
304,,,
305,,,
306,,,
307,,,
308,,,
309,,,
310,,,
311,,,
312,,,
313,,,
314,,,
315,,,
316,,,
317,,,
318,,,
319,,,
320,,,
321,,,
322,,,
323,,,
324,,,
325,,,
326,,,
327,,,
328,,,
329,,,
330,,,
331,,,
332,,,
333,,,
334,,,
335,,,
336,,,
10000,,,
10001,,,
10002,,,
10003,,,
10004,,,
10005,,,
10006,,,
10007,,,
10008,,,
10009,,,
10010,,,
10011,,,
10012,,,
10013,,,
10014,,,
10015,,,
10016,,,
10017,,,
10018,,,
10019,,,
10020,,,
10021,You spot a massive shadow drifting along beneath the clouds.,The shadow is no more.,The looming shadow appears beneath the clouds once again.
10022,,,
10023,You glimpse the blurred form of some flying creature as it flashes across the sky.,"Like a living bolt of lightning, the creature flickers past and is gone.",
10024,,,
10025,,,
10026,,,
10027,,,
10028,,,
10029,,,
10030,,,
10031,,,
10032,,,
10033,,,
10034,,,
10035,,,
10036,,,
10037,,,
10038,,,
10039,,,
10040,,,
10041,,,
10042,,,
