36,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> updated the greeting for <hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>.
37,"<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> purchased the deed to plot <hex:022003E80403>, ward <hex:022003E80303>, <hex:023111FF0A>PlaceName<hex:03E802030203> for the company."
38,"<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> relinquished the deed to plot <hex:022003E80403>, ward <hex:022003E80303>, <hex:023111FF0A>PlaceName<hex:03E802030203> for the company."
39,"Your company's deed to plot <hex:022003E80403>, ward <hex:022003E80303>, <hex:023111FF0A>PlaceName<hex:03E802030203> was revoked."
40,"<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> built <hex:020898E4E805F40413FF04>an <hex:FF8B><hex:020887E4E805F40414FF04>an <hex:FF7A><hex:020876E4E805F40415FF04>an <hex:FF69><hex:020865E4E805F40416FF04>an <hex:FF58><hex:020854E4E805F40417FF04>an <hex:FF47><hex:020843E4E805F40418FF04>an <hex:FF36><hex:020832E4E805F40419FF04>an <hex:FF25><hex:020821E4E805F4041AFF04>an <hex:FF14><hex:020810E4E805F4041BFF04>an <hex:FF03>a <hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:022813FF0E>HousingPreset<hex:E8050103> at plot <hex:022003E80403>, ward <hex:022003E80303>, <hex:023111FF0A>PlaceName<hex:03E802030203>."
41,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> removed <hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>.
42,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> remodeled the exterior of <hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>.
43,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> remodeled the interior of <hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>.
44,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> rearranged the furniture of <hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>.
45,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> rearranged the furnishings of <hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>.
46,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> deleted a message from the <hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403> message book.
47,Application received from <hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03>.
48,Application from <hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03> withdrawn.
49,The character “<hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03>” no longer exists.
50,Application from <hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03> declined.
51,Unable to accept additional applications at this time.
52,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> planted <hex:02310CFF05>Item<hex:02E802020203> in the <hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>.
53,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> applied <hex:02310CFF05>Item<hex:02E802020203> to a plant in the <hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>.
54,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> tended a plant in the <hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>.
55,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> harvested <hex:02082EE4E80202FF10><hex:02310CFF05>Item<hex:02E803020203><hex:FF17><hex:022003E80203> <hex:02310CFF05>Item<hex:04E803030203><hex:03> from the <hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>.
56,<hex:02083DE4E80202FF1A><hex:022B12FF10><hex:02310CFF05>Item<hex:02E803020203><hex:03> was<hex:FF1C><hex:022003E80203> <hex:02310CFF05>Item<hex:04E803030203> were<hex:03> obtained through successful intercrossing.
57,"Due to <hex:02083BE4EB02EB03FF05>your<hex:FF2E><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03>'s<hex:03> absence, the rank of “<hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>” was transferred."
58,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> removed a crop in the <hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>.
59,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> added room #<hex:022003E80203> to the estate.
60,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> demolished room #<hex:022003E80203>.
61,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> cleaned the chocobo stables.
62,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> trained <hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403>.
63,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> placed <hex:02310CFF05>Item<hex:02E803020203> in wheel slot <hex:020860E802FF54><hex:020850E2E8020BFF42><hex:02093EE802FF04>one<hex:FF04>two<hex:FF06>three<hex:FF05>four<hex:FF05>five<hex:FF04>six<hex:FF06>seven<hex:FF06>eight<hex:FF05>nine<hex:FF04>ten<hex:03><hex:FF07><hex:022003E80203><hex:03><hex:FF07><hex:022003E80203><hex:03>.
64,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> removed the unprimed <hex:02310CFF05>Item<hex:04E803020203> from wheel slot <hex:020860E802FF54><hex:020850E2E8020BFF42><hex:02093EE802FF04>one<hex:FF04>two<hex:FF06>three<hex:FF05>four<hex:FF05>five<hex:FF04>six<hex:FF06>seven<hex:FF06>eight<hex:FF05>nine<hex:FF04>ten<hex:03><hex:FF07><hex:022003E80203><hex:03><hex:FF07><hex:022003E80203><hex:03>.
65,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> removed <hex:02310CFF05>Item<hex:02E803020203> from wheel slot <hex:020860E802FF54><hex:020850E2E8020BFF42><hex:02093EE802FF04>one<hex:FF04>two<hex:FF06>three<hex:FF05>four<hex:FF05>five<hex:FF04>six<hex:FF06>seven<hex:FF06>eight<hex:FF05>nine<hex:FF04>ten<hex:03><hex:FF07><hex:022003E80203><hex:03><hex:FF07><hex:022003E80203><hex:03>.
66,"<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> converted the energy of <hex:02310CFF05>Item<hex:02E802020203> into the company action “<hex:022813FF0E>CompanyAction<hex:E8030103>,” readying it for activation."
67,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> added a workshop beneath the estate.
68,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> demolished the workshop beneath the estate.
69,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> set <hex:02310CFF05>Item<hex:02E802020203> as the company workshop project.
70,All materials required in <hex:02310CFF05>Item<hex:03E802020203>'s next stage of creation have been readied.
71,<hex:020937E803FF09>Progress<hex:FF13>Excellent progress<hex:FF15>Outstanding progress<hex:03> was made on <hex:02310CFF05>Item<hex:03E802020203>.
72,<hex:020937E803FF09>Progress<hex:FF13>Excellent progress<hex:FF15>Outstanding progress<hex:03> was made in completing <hex:02310CFF05>Item<hex:03E802020203>.
73,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> removed <hex:02310CFF05>Item<hex:03E802020203> from the company workshop.
74,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> discontinued the company workshop project.
75,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> created a new <hex:022817FF12>CompanyCraftDraft<hex:E8020103>.
76,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> registered company airship <hex:024804F201F403><hex:024904F201F503>No. <hex:022003E80203><hex:0249020103><hex:0248020103> - <hex:021A020203><hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403><hex:021A020103>.
77,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> changed the name of company airship <hex:024804F201F403><hex:024904F201F503>No. <hex:022003E80203><hex:0249020103><hex:0248020103> to <hex:021A020203><hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403><hex:021A020103>.
78,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> dismantled company airship <hex:024804F201F403><hex:024904F201F503>No. <hex:022003E80203><hex:0249020103><hex:0248020103> - <hex:021A020203><hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403><hex:021A020103>.
79,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> deployed <hex:021A020203><hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403><hex:021A020103> on an exploratory voyage.
80,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> recalled <hex:021A020203><hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403><hex:021A020103> from the exploratory voyage.
81,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> finalized the exploratory voyage report for <hex:021A020203><hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403><hex:021A020103>.
82,<hex:021A020203><hex:022B1CFF1A><hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403><hex:03><hex:021A020103> is now rank <hex:022003E80203>.
83,Company airship <hex:024804F201F403><hex:024904F201F503>No. <hex:022003E80203><hex:0249020103><hex:0248020103> may now be registered.
84,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> exchanged <hex:022206E802FF022C03> <hex:020826E4E80202FF0F>company credit<hex:FF10>company credits<hex:03> for <hex:022003E80403> <hex:020827E4E80402FF10><hex:02310CFF05>Item<hex:04E803020203><hex:FF10><hex:02310CFF05>Item<hex:04E803030203><hex:03>.
85,"In <hex:020860E804FF54><hex:020850E2E8040BFF42><hex:02093EE804FF04>one<hex:FF04>two<hex:FF06>three<hex:FF05>four<hex:FF05>five<hex:FF04>six<hex:FF06>seven<hex:FF06>eight<hex:FF05>nine<hex:FF04>ten<hex:03><hex:FF07><hex:022003E80403><hex:03><hex:FF07><hex:022003E80403><hex:03> <hex:02081BE4E80402FF09>delivery<hex:FF0B>deliveries<hex:03>, <hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> contributed more than 60% of the <hex:02310CFF05>Item<hex:04E803030203> required for <hex:02310CFF05>Item<hex:03E802020203>."
86,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> charted a new course to the Diadem (Hard)!
87,"The company estate was deemed abandoned and the deed to plot <hex:022003E80403>, ward <hex:022003E80303>, <hex:023111FF0A>PlaceName<hex:03E802030203> was revoked. Several salvageable possessions were placed in the care of the area's resident caretaker."
88,"<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> visited the estate, canceling the auto-demolition process."
89,"Possessions placed into the care of the resident caretaker after the demolition of the estate on plot <hex:022003E80403>, ward <hex:022003E80303>, <hex:023111FF0A>PlaceName<hex:03E802030203> were not collected within the allotted time and have been discarded."
90,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> planted <hex:02310CFF05>Item<hex:02E802020203> in a flowerpot.
91,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> tended the items in a flowerpot.
92,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> harvested <hex:02082EE4E80202FF10><hex:02310CFF05>Item<hex:02E803020203><hex:FF17><hex:022003E80203> <hex:02310CFF05>Item<hex:04E803030203><hex:03> from a flowerpot.
93,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> destroyed the items in a flowerpot.
94,"<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> relocated the estate to plot <hex:022003E80403>, ward <hex:022003E80303>, <hex:023111FF0A>PlaceName<hex:03E802030203>."
95,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> registered company submersible <hex:024804F201F403><hex:024904F201F503>No. <hex:022003E80203><hex:0249020103><hex:0248020103> - <hex:021A020203><hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403><hex:021A020103>.
96,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> changed the name of company submersible <hex:024804F201F403><hex:024904F201F503>No. <hex:022003E80203><hex:0249020103><hex:0248020103> to <hex:021A020203><hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403><hex:021A020103>.
97,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> dismantled company submersible <hex:024804F201F403><hex:024904F201F503>No. <hex:022003E80203><hex:0249020103><hex:0248020103> - <hex:021A020203><hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403><hex:021A020103>.
98,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> deployed <hex:021A020203><hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403><hex:021A020103> on a subaquatic voyage.
99,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> recalled <hex:021A020203><hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403><hex:021A020103> from the subaquatic voyage.
100,<hex:022B2EFF2C><hex:020828E4EB02EB03FF04>you<hex:FF1C><hex:020818E908FF12><hex:02310EFF07>ObjStr<hex:03E908020203><hex:EB0303><hex:03><hex:03> finalized the subaquatic voyage report for <hex:021A020203><hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403><hex:021A020103>.
101,<hex:021A020203><hex:022B1CFF1A><hex:020816E909FF10><hex:02280CFF07>ObjStr<hex:E9090103><hex:EB0403><hex:03><hex:021A020103> is now rank <hex:022003E80203>.
