key,4
80,<hex:02093CE802FF17>Rubble without a Cause<hex:FF20>No. 10 - Rubble without a Cause<hex:03>
81,"<hex:020954E802FF23>Clear and Repair, until It Is Done<hex:FF2C>No. 11 - Clear and Repair, until It Is Done<hex:03>"
82,<hex:02092CE802FF0F>Brick by Brick<hex:FF18>No. 12 - Brick by Brick<hex:03>
83,<hex:02092DE802FF10> Plank by Plank<hex:FF18>No. 13 - Plank by Plank<hex:03>
84,<hex:020930E802FF11>Snowsoak Springs<hex:FF1A>No. 14 - Snowsoak Springs<hex:03>
85,<hex:020940E802FF19>Snowsoak Springs Eternal<hex:FF22>No. 15 - Snowsoak Springs Eternal<hex:03>
86,<hex:020932E802FF12>A Special Project<hex:FF1B>No. 16 - A Special Project<hex:03>
87,<hex:020962E802FF2A>Reconstruction of the Firmament Completed<hex:FF33>No. 17 - Reconstruction of the Firmament Completed<hex:03>
88,
89,The Skyrise Celebration is underway!
90,Fêtes
