97,Infuriated,Chance to parry is increased.
98,Dragon Kick,Blunt resistance is reduced.
99,Featherfoot,Evasion is enhanced.
100,Internal Release,Critical hit rate is increased.
101,Twin Snakes,Damage dealt is increased.
102,Mantra,HP recovery via healing actions is increased.
103,Fists of Fire,Damage dealt is increased.
104,Fists of Earth,Damage taken is reduced.
105,Fists of Wind,Movement speed is increased.
106,Touch of Death,"Organs are failing, causing damage over time."
107,Opo-opo Form,Employing the <hex:024804F201FA03><hex:024904F201FB03>opo-opo<hex:0249020103><hex:0248020103> fighting stance.
108,Raptor Form,Employing the <hex:024804F201FA03><hex:024904F201FB03>raptor<hex:0249020103><hex:0248020103> fighting stance.
109,Coeurl Form,Employing the <hex:024804F201FA03><hex:024904F201FB03>coeurl<hex:0249020103><hex:0248020103> fighting stance.
110,Perfect Balance,"Employing all three pugilistic fighting stances─opo-opo, raptor, and coeurl."
111,Greased Lightning,"Damage dealt is increased, while weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are reduced."
112,Greased Lightning II,"Damage dealt is increased, while weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are reduced."
113,Greased Lightning III,"Damage dealt is increased, while weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are reduced."
114,Keen Flurry,Chance to parry is increased.
115,Heavy Thrust,Damage dealt is increased.
116,Life Surge,Next weaponskill will result in a critical hit with a portion of the resulting damage being absorbed as HP. Damage dealt when under an effect that raises critical hit rate is increased.
117,Blood for Blood,Damage dealt and damage taken are increased.
118,Chaos Thrust,"Wounds are bleeding, causing damage over time."
119,Phlebotomize,"Wounds are bleeding, causing damage over time."
120,Power Surge,Damage is increased for next Jump or Spineshatter Dive.
121,Disembowel,Piercing resistance is reduced.
122,Straight Shot Ready,Able to execute <hex:024804F201F403><hex:024904F201F503>Straight Shot<hex:0249020103><hex:0248020103>.
123,Hawk's Eye,Dexterity is increased and all attacks are guaranteed to land.
124,Venomous Bite,Toxins are causing damage over time.
125,Raging Strikes,Damage dealt is increased.
126,Physical Vulnerability Up,Physical damage taken is increased.
127,Diversion,Enmity generation is reduced.
128,Barrage,"Able to execute <hex:024804F201F403><hex:024904F201F503><hex:02083EE4E94518FF29><hex:020825E0E94947FF10>Refulgent Arrow<hex:FF0E>Straight Shot<hex:03><hex:FF0E>Straight Shot<hex:03><hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503><hex:020835E4E94518FF22><hex:02081EE0E94949FF0B>Shadowbite<hex:FF0C>Wide Volley<hex:03><hex:FF0C>Wide Volley<hex:03><hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F403><hex:024904F201F503><hex:02083EE4E94518FF29><hex:020825E0E94947FF10>Refulgent Arrow<hex:FF0E>Straight Shot<hex:03><hex:FF0E>Straight Shot<hex:03><hex:0249020103><hex:0248020103> will strike the selected target three times, while <hex:024804F201F403><hex:024904F201F503><hex:020835E4E94518FF22><hex:02081EE0E94949FF0B>Shadowbite<hex:FF0C>Wide Volley<hex:03><hex:FF0C>Wide Volley<hex:03><hex:0249020103><hex:0248020103>'s potency will be increased."
129,Windbite,"Wounds are exposed to the elements, causing wind damage over time."
130,Straight Shot,Critical hit rate is increased.
131,Downpour of Death,Next <hex:024804F201F403><hex:024904F201F503>Rain of Death<hex:0249020103><hex:0248020103> will not require any TP.
132,Quicker Nock,Next <hex:024804F201F403><hex:024904F201F503>Quick Nock<hex:0249020103><hex:0248020103> will not require any TP.
133,Swiftsong,Movement speed of self and nearby party members is increased.
134,Swiftsong,Movement speed is increased.
135,Mage's Ballad,Using MP to gradually restore the MP of nearby party members. Damage dealt is reduced.
136,Mage's Ballad,Restoring MP over time.
137,Army's Paeon,Using MP to gradually refresh the TP of self and nearby party members. Damage dealt is reduced.
138,Army's Paeon,Gradually regenerating TP.
139,Foe Requiem,Using MP to increase the damage taken by nearby enemies.
140,Foe Requiem,Damage taken is increased.
141,Battle Voice,Direct hit rate is increased.
142,Stun,Unable to execute actions.
143,Aero,Sustaining wind damage over time.
144,Aero II,Sustaining wind damage over time.
145,Cleric Stance,Magic damage dealt is increased.
146,Protect,Both physical and magic defense are enhanced.
147,Protect,Both physical and magic defense are enhanced.
148,Raise,Teetering on the brink of consciousness.
149,Stun,Unable to execute actions.
150,Medica II,Regenerating HP over time.
151,Stoneskin,Lithified flesh is absorbing damage.
152,Stoneskin (Physical),Lithified flesh is absorbing physical damage.
153,Stoneskin (Magical),Lithified flesh is absorbing magic damage.
154,Shroud of Saints,Restoring MP over time.
155,Freecure,Next <hex:024804F201F403><hex:024904F201F503>Cure II<hex:0249020103><hex:0248020103> will not require any MP to cast.
156,Overcure,Next <hex:024804F201F403><hex:024904F201F503>Cure III<hex:0249020103><hex:0248020103> will cost half MP.
157,Presence of Mind,"Spell cast times, recast times, and auto-attack delay are reduced."
158,Regen,Regenerating HP over time.
159,Divine Seal,HP restoration via healing magic is increased.
160,Surecast,Spells cannot be interrupted by taking damage.
161,Thunder,Sustaining lightning damage over time.
162,Thunder II,Sustaining lightning damage over time.
163,Thunder III,Sustaining lightning damage over time.
164,Thundercloud,"Next <hex:024804F201F403><hex:024904F201F503>Thunder<hex:0249020103><hex:0248020103> spell will add its full damage over time amount to its initial damage, require no time to cast, and cost no MP."
165,Firestarter,Next <hex:024804F201F403><hex:024904F201F503>Fire III<hex:0249020103><hex:0248020103> will require no time to cast and cost no MP.
166,Succor,Next <hex:024804F201F403><hex:024904F201F503>Succor<hex:0249020103><hex:0248020103> will cost no MP.
167,Swiftcast,Next spell will require no time to cast.
168,Manaward,An aetherial barrier is preventing damage.
169,Manawall,An aetherial barrier is preventing damage.
170,Apocatastasis,Magic damage taken is reduced.
171,Ekpyrosis,Unable to receive <hex:024804F201F403><hex:024904F201F503>Apocatastasis<hex:0249020103><hex:0248020103>.
172,Infirmity,HP recovery via healing magic is reduced.
173,Astral Fire,"Aetherial balance of mind and spirit is leaning astrally. Fire-aspected spells require more MP, but do more damage. Ice-aspected spells require less MP, but do less damage. MP regeneration has stopped."
174,Astral Fire II,"Aetherial balance of mind and spirit is leaning astrally. Fire-aspected spells require more MP, but do more damage. Ice-aspected spells require less MP, but do less damage. MP regeneration has stopped."
175,Astral Fire III,"Aetherial balance of mind and spirit is leaning astrally. Fire-aspected spells require more MP, but do more damage. Ice-aspected spells require less MP, but do less damage, and casting times are halved. MP regeneration has stopped."
176,Umbral Ice,"Aetherial balance of mind and spirit is leaning umbrally. Fire-aspected spells require less MP, but do less damage. MP regeneration has quickened."
177,Umbral Ice II,"Aetherial balance of mind and spirit is leaning umbrally. Fire-aspected spells require less MP, but do less damage. MP regeneration has quickened."
178,Umbral Ice III,"Aetherial balance of mind and spirit is leaning umbrally. Fire-aspected spells require less MP, but do less damage, and their casting times are halved. MP regeneration has quickened."
179,Bio,"Contagions are spreading, causing damage over time."
180,Miasma,"Lungs are failing, causing damage over time."
181,Disease,Movement speed and HP recovered via healing magic are reduced.
182,Virus,"Motor skills are hampered, causing reduced strength and dexterity."
183,Fever,"Head is burning, causing reduced mind and intelligence."
184,Sustain,Regenerating HP over time.
185,Eye for an Eye,Chance that next hit suffered will lower the attacker's damage dealt.
186,Eye for an Eye,Damage dealt is reduced.
187,Rouse,Damage and healing magic potency are increased.
188,Miasma II,"Contagions are spreading, causing damage over time."
189,Bio II,"Lungs are failing, causing damage over time."
190,Shadow Flare,"Burning shadows dance across the ground, dealing unaspected damage to any who tread upon it."
191,Malady,HP recovery via healing magic is reduced.
192,Spur,Attack power and attack magic potency are increased.
193,Slow,"Weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are increased."
194,Shield Wall,Damage taken is reduced.
195,Stronghold,Damage taken is reduced.
196,Last Bastion,Damage taken is reduced.
197,Blaze Spikes,Elemental spikes are dealing fire damage to attackers.
198,Ice Spikes,Elemental spikes are dealing ice damage to and sometimes slowing down attackers.
199,Shock Spikes,Elemental spikes are dealing lightning damage to and sometimes stunning attackers.
200,Physical Vulnerability Up,Physical damage taken is increased.
201,Stun,Unable to execute actions.
202,Vulnerability Up,Damage taken is increased.
203,Boost,Attack power on next special technique is increased.
204,Enfire,Fire damage added to auto-attacks.
205,Enblizzard,Ice damage added to auto-attacks.
206,Enaero,Wind damage added to auto-attacks.
207,Enstone,Earth damage added to auto-attacks.
208,Enthunder,Lightning damage added to auto-attacks.
209,Enwater,Water damage added to auto-attacks.
210,Doom,Certain death when counter reaches zero.
211,Sharpened Knife,"Next <hex:024804F201F403><hex:024904F201F503>Lateral Slash<hex:0249020103><hex:0248020103> is changed to <hex:024804F201F403><hex:024904F201F503>Sharpened Knife<hex:0249020103><hex:0248020103>, increasing damage dealt."
212,True Sight,Able to see through the levequest target's glamour.
213,Pacification,The target is pacified and will no longer attack.
214,Agitation,Excited by failed pacification. Attack power and attack magic potency are enhanced.
215,Damage Down,Damage dealt is reduced.
216,Paralysis,Deadened nerves are sometimes preventing the execution of actions.
217,Triangulate,Able to locate mature trees and lush vegetation.
218,Gathering Rate Up,Chance of obtaining an item while gathering is increased.
219,Gathering Yield Up,Number of items obtained while gathering is increased.
220,Gathering Fortune Up,Chance of obtaining an HQ item while gathering is increased.
221,Truth of Forests,"Able to locate unspoiled, legendary, and clouded mature trees and lush vegetation."
222,Truth of Mountains,"Able to locate unspoiled, legendary, and clouded mineral deposits and rocky outcrops."
223,Byregot's Ward,Affinity to the element lightning is increased while gathering.
224,Nophica's Ward,Affinity to the element earth is increased while gathering.
225,Prospect,Able to locate mineral deposits and rocky outcrops.
226,Haste,"Weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are reduced."
227,Seduced,Enthralled by an irresistible force and unable to act of your own volition.
228,Menphina's Ward,Affinity to the element ice is increased while gathering.
229,Nald'thal's Ward,Affinity to the element fire is increased while gathering.
230,Llymlaen's Ward,Affinity to the element wind is increased while gathering.
231,Thaliak's Ward,Affinity to the element water is increased while gathering.
232,Preparation,Able to recognize the conditions for obtaining HQ items while gathering.
233,Arbor Call,Surveying the land for the nearest mature tree or lush vegetation.
234,Lay of the Land,Surveying the land for the nearest mineral deposit or rocky outcrop.
235,Windburn,Sustaining wind damage over time.
236,Choco Beak,Bleeding HP over time.
237,Choco Regen,Regenerating HP over time.
238,Choco Surge,HP restoration via healing magic is increased.
239,The Echo,"Maximum HP, damage dealt, and potency of HP restoration actions are increased."
240,Heavy,Movement speed is reduced.
241,Blessing of Light,Bathed in the light of the Mothercrystal.
242,Arbor Call II,Surveying the land for the highest-level mature tree or lush vegetation.
243,Lay of the Land II,Surveying the land for the highest-level mineral deposit or rocky outcrop.
244,Fracture,"Wounds are bleeding, causing damage over time."
245,Sanction,Receiving the gear-enhancing benefits of a Grand Company sanction.
246,Demolish,Internal bleeding is causing damage over time.
247,Rain of Death,Evasion is reduced.
248,Circle of Scorn,"Wounds are bleeding, causing damage over time."
249,Flaming Arrow,"The ground is ablaze, dealing fire damage to any who tread upon it."
250,Burns,Sustaining fire damage over time.
251,Inner Quiet,Receiving a bonus to <hex:024804F201F403><hex:024904F201F503>Touch<hex:0249020103><hex:0248020103> action efficiency with every increase in <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.
252,Waste Not,<hex:024804F201FA03><hex:024904F201FB03>Durability<hex:0249020103><hex:0248020103> loss is reduced by half.
253,Steady Hand,Action success rate is increased by 20%.
254,Great Strides,Efficiency of next <hex:024804F201F403><hex:024904F201F503>Touch<hex:0249020103><hex:0248020103> action is significantly increased.
255,Ingenuity,Effectiveness of <hex:024804F201F403><hex:024904F201F503>Touch<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>Synthesis<hex:0249020103><hex:0248020103> actions is increased.
256,Ingenuity II,Recipe level is reduced.
257,Waste Not II,<hex:024804F201FA03><hex:024904F201FB03>Durability<hex:0249020103><hex:0248020103> loss is reduced by half.
258,Manipulation,Receiving 10 points of durability after each step.
259,Innovation,Control is increased by 50%.
260,Reclaim,90% chance that materials will not be lost in the event of botched synthesis.
261,Comfort Zone,Regaining 8 CP after each step.
262,Steady Hand II,Action success rate is increased by 30%.
263,Damage Up,Damage dealt is increased.
264,Flesh Wound,"Wounds dealt by a slashing weapon are bleeding, causing damage over time."
265,Stab Wound,"Wounds dealt by a piercing weapon are bleeding, causing damage over time."
266,Concussion,Wounds dealt by a blunt weapon are causing damage over time.
267,Burns,Sustaining fire damage over time.
268,Frostbite,Sustaining ice damage over time.
269,Windburn,Sustaining wind damage over time.
270,Sludge,Sustaining earth damage over time.
271,Electrocution,Sustaining lightning damage over time.
272,Dropsy,Sustaining water damage over time.
273,Bleeding,Sustaining damage over time.
274,Recuperation,Regenerating HP over time.
275,Poison +1,Toxins are causing damage over time.
276,Voice of Valor,Regenerating HP over time.
277,Voice of Fortitude,Damage taken is reduced.
278,Relentless March,
279,Rehabilitation,Regenerating HP over time.
280,Bind,Unable to move.
281,Physical Damage Down,Physical damage dealt is reduced.
282,Mana Modulation,Damage dealt by attack spells and HP restored via healing magic are reduced.
283,Dropsy,Sustaining water damage over time.
284,Burns,Sustaining fire damage over time.
285,Frostbite,Sustaining ice damage over time.
286,Windburn,Sustaining wind damage over time.
287,Sludge,Sustaining earth damage over time.
288,Electrocution,Sustaining lightning damage over time.
289,Dropsy,Sustaining water damage over time.
290,Damage Up,Damage dealt is increased.
291,Hundred Fists,"Weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are reduced."
292,Fetters,Unable to execute actions.
293,Skill Speed Up,Weaponskill cast and recast times are reduced.
294,Spell Speed Up,Spell cast and recast times are reduced.
295,Goldbile,"Sulphuric sludge is eating away at the skin, causing extreme discomfort and gradual HP loss."
296,Hysteria,Unable to act on your own free will.
297,Galvanize,A magicked barrier is nullifying damage.
298,Sacred Soil,"An area of land has been sanctified, reducing damage taken for all who enter."
299,Sacred Soil,Damage taken is reduced.
300,Damage Up,Damage dealt is increased.
301,Critical Strikes,All attacks are dealing critical damage.
302,Gold Lung,A layer of sulphuric sludge has built up on the body.
303,Burrs,Hooked burrs have dug into your flesh.
304,Aetherflow,Aether is gathering in the body.
305,The Dragon's Curse,Under the power of the dragon's eye.
306,Inner Dragon,Under control of the dragon's eye.
307,Voice of Valor,Gradually restoring the HP of nearby party members. Damage dealt is reduced.
308,Voice of Fortitude,Reducing damage taken by nearby party members. Damage dealt is reduced.
309,Relentless March,Increasing frequency of actions executed by nearby party members. Damage dealt is reduced.
310,Curl,Damage taken is reduced.
311,Earthen Ward,Damage taken is reduced.
312,Razed Earth,"Jagged shards protrude from the ground, dealing earth damage to any who tread upon them."
313,Radiant Shield,Increasing physical damage taken by attackers.
314,Inferno,Sustaining fire damage over time.
315,Whispering Dawn,Regenerating HP over time.
316,Fey Covenant,Magic defense is increased.
317,Fey Illumination,Magic defense and healing magic potency are increased.
318,Fey Glow,Spell speed is increased.
319,Fey Light,Skill speed is increased.
320,Bleeding,Sustaining damage over time.
321,Gungnir,The power slumbering within the legendary lance has awoken.
322,Crystal Veil,Damage taken is significantly reduced.
323,Reduced Immunity,HP recovery via healing magic is reduced. Can be cured with <hex:024804F201F403><hex:024904F201F503>Esuna<hex:0249020103><hex:0248020103>.
324,Greenwrath,"The anger of the elementals tears at your very sanity, causing damage over time."
325,Invincibility,Invulnerable to all damage.
326,Lightning Charge,Lightning-aspected actions are enhanced.
327,Ice Charge,Ice-aspected actions are enhanced.
328,Heart of the Mountain,Armored by impenetrable stone. Invulnerable to all damage.
329,Modification,Applying parts from another bot to enhance and repair systems.
330,Haste,"Weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are reduced."
331,Magic Vulnerability Down,Magic damage taken is reduced.
332,Damage Up,Damage dealt is increased.
333,Allagan Rot,An ancient pestilence corrupts your humours. Mortal pathogen is released when effect ends.
334,Allagan Immunity,Your body is showing resistance to the <hex:024804F201FA03><hex:024904F201FB03>Allagan Rot<hex:0249020103><hex:0248020103>.
335,Firestream,"The flesh melts from your bones, causing damage over time."
336,Sequence AB1,Blunt resistance is increased.
337,Sequence AP1,Piercing resistance is increased.
338,Sequence AS1,Slashing resistance is increased.
339,Bleeding,Sustaining damage over time.
340,Physical Field,Physical damage taken is reduced.
341,Aetherial Field,Magic damage taken is reduced.
342,Repelling Spray,Countering any magic attacks.
343,Bleeding,Sustaining damage over time.
344,Neurolink,"Movement is slowed, damage dealt and HP recovery via actions is reduced."
345,Recharge,"Damage dealt is increased, while weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are reduced."
346,Waxen Flesh,The rate at which <hex:024804F201FA03><hex:024904F201FB03>Firestorm<hex:0249020103><hex:0248020103> burns your flesh is increased.
347,Pox,"An ancient pestilence corrupts your humours, reducing maximum HP."
348,Disseminate,Damage taken is increased.
349,Steel Scales,Physical damage dealt is increased.
350,Vulnerability Down,Damage taken is reduced.
351,Rancor,The rage of fallen brethren is enhancing the potency of certain attacks.
352,Spjot,"Magicks of eld permeate your body, causing damage over time."
353,Brave New World,Attributes are increased when a low-level Disciple of War or Magic.
354,Live off the Land,Gathering is increased when a Disciple of the Land.
355,What You See,Perception is increased when a Disciple of the Land.
356,Eat from the Hand,Craftsmanship is increased when a Disciple of the Hand.
357,In Control,Control is increased when a Disciple of the Hand.
358,Snowman,Covered in snow and able to deal damage to targets under the Fey Fire effect.
359,Fey Fire,"A fey fire envelops you, nullifying all damage received."
360,Meat and Mead,Food effect duration is increased.
361,That Which Binds Us,Spiritbonding speed is increased.
362,Proper Care,Gear wear is reduced.
363,,
364,Reduced Rates,Teleportation fees are reduced.
365,The Heat of Battle,EXP earned through battle is increased.
366,A Man's Best Friend,EXP earned by companions is increased.
367,Earth and Water,EXP earned through gathering is increased.
368,Helping Hand,EXP earned through crafting is increased.
369,Viscous Aetheroplasm,Aetheroplasm is attached to your body. A stack of 5 will result in severe damage.
370,Siren Song,The siren's song is gradually invading your mind. Must be at maximum HP when effect ends to avoid becoming charmed.
371,Zombification,Turned into a mindless zombie under enemy control.
372,Brood Rage,The mother zu is maddened by the death of her brood. Damage dealt is increased.
373,Blight,HP recovery via healing magic is reduced.
374,Corrupted Crystal,Shards of corrupted crystals are attached to your body. A stack of three will trigger an explosion.
375,Suppuration,Maximum HP is reduced and damage taken is increased.
376,Searing Wind,Ignited by white-hot embers and scorching those nearby. Sustaining fire damage over time.
377,Infernal Fetters,A prison of fire is reducing damage dealt and inflicting fire damage over time.
378,Death Throes,Held firmly by the leg and unable to move.
379,Thermal Low,The wind is high. Sustaining wind damage over time.
380,Thermal High,The wind has died. Resistance to wind damage is increased.
381,Sword Oath,Auto-attacks are enhanced.
382,,
383,Growing,Absorbed nutrients are spurring rapid development.
384,Full-grown,Fully matured.
385,Fool's Tightrope,Weaving the illusion of a precarious path.
386,Unfooled,Aware that the fool's tightrope is a mere illusion.
387,Fool's Tumble,Convinced that you have taken a fall and are unable to move.
388,Fool's Figure,Weaving the illusion of an altered self.
389,Skewer,Damage dealt and potency of all HP restoration actions are reduced.
390,Growing,Absorbed nutrients are spurring rapid development.
391,Full-grown,Fully matured.
392,Royal Guard,Enmity is increased.
393,Iron Will,Enmity is increased.
394,Invincibility,Impervious to all attacks.
395,Physical Damage Down,Physical damage dealt is reduced.
396,Concentration,Next enfeeblement received is nullified.
397,Safeguard,Damage taken is reduced.
398,Astral Realignment,"Existentially aligned to the astral realm. Damage dealt is reduced, but can attack ghostly beings."
399,Corporeal Return,Weakened by the time in astral realignment. Damage taken is doubled.
400,Charge,Storing lightning energy. Resistance to lightning damage is reduced.
401,Seized,Held in a vicelike grip and cannot act. Taking damage over time.
402,Thrown for a Loop,Provoked beyond all mortal limits and heedless of danger. Can only pursue the target.
403,Damage Up,Damage dealt is increased.
404,Transporting,"Carrying an object in your arms, growing wearier with each passing second."
405,Bewildered,Confused and unable to control your actions.
406,Vulnerability Down,Damage taken is reduced.
407,Dust Poisoning,Poisoned by the crystal dust you inhaled. A stack of 4 will render you unable to act.
408,Storm's Path,Damage dealt is reduced.
409,Holmgang,Most attacks cannot reduce your HP to less than 1.
410,Antibody,Immune to the effects of virus and fever.
411,Inner Beast,Damage taken is reduced.
412,Hover,Floating above ground.
413,Mark Up,Wolf Marks earned are increased.
414,Seal Sweetener,Company seals earned are increased.
415,Regain,Gradually regenerating TP.
416,Transparent,"Body is allowing light to pass, rendering you invisible to the enemy."
417,Protect,Defense and magic defense are enhanced.
418,Transcendent,Recently resurrected and temporarily invulnerable to most damage. Status ends upon execution of an action.
419,Misty Veil,Attack range is reduced.
420,Prey,Marked as prey. Any party members you wander near will become marked in your stead.
421,Devoured,Being devoured is preventing the execution of actions and causing damage over time. 
422,Healing Magic Down,HP recovery via healing magic is reduced.
423,Nightmare,Troubled sleep is preventing the execution of actions.
424,Diabolic Curse,Placed under a diabolic curse. Damage taken is increased. 
425,Eerie Air,"A sense of dread is heightening your alertness, granting resistance to sleep."
426,Noctoshield,A magicked barrier is granting resistance to stun.
427,Slow+,"Weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are increased. Effect cannot be nullified."
428,Haste+,"Weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are reduced. Effect cannot be nullified."
429,Scale Flakes,Dusted with wamoura scales and giving off a scent which attracts Arioch. Damage taken is increased.
430,Misery,Plunged into the depths of misery. Damage taken is increased.
431,Water Resistance Down,Water resistance is reduced.
432,Briny Mirror,Covered in a watery membrane. Any party member who uses a healing spell or action on you receives the Briny Veil status.
433,Briny Veil,"Covered in a watery membrane which impairs vision, reducing your attack range. A stack of 16 will render you unable to act. "
434,Absolute Bind,Bound by advanced thaumaturgy and rendered unable to act.
435,Demon Eye,Petrified by a demonic gaze. Unable to act and taking increased damage.
436,Briar,Thick briar is reducing movement speed and causing damage over time. Prevents draw-in and knockback effects.
437,Stone Curse,Turned into stone. Taking damage results in instant death.
438,Minimum,Shrunk to a fraction of your normal size. Movement speed and damage dealt is reduced while damage taken is increased.
439,Toad,Transformed into a toad and unable to execute actions.
440,Minimum,Shrunk to a fraction of your normal size. Movement speed and damage dealt is reduced while damage taken is increased.
441,Toad,Transformed into a toad and unable to execute actions.
442,Slow,"Weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are increased."
443,Damage Up,Damage dealt is increased.
444,Vulnerability Up,Damage taken is increased.
445,Thorny Vine,Thorny vines are causing damage over time.
446,Honey-glazed,Covered in honey and attracting hornets.
447,Potent Acid,"Doused in potent acid, resulting in increased damage taken from <hex:024804F201F403><hex:024904F201F503>Acid Cloud<hex:0249020103><hex:0248020103>. Strength of effect is determined by stack number."
448,Swarmed,A swarm of bees will soon sting you.
449,Stung,Bee venom is coursing through your body. Damage received from bee swarms is increased.
450,Petrification Resistance,Immune to petrification effects.
451,Cursed Voice,"Your body is being taken over, and will soon be used to unleash a petrifying curse."
