key,2,3,4
1021,,Saturday,-
1022,,holiday,-
1023,,break,-
1024,,long time,-
1025,,short time,-
1026,,date,-
1027,,second,-
1028,,minute,-
1029,,hour,-
1030,,month,-
1031,,year,-
1032,,January,-
1033,,February,-
1034,,March,-
1035,,April,-
1036,,May,-
1037,,June,-
1038,,July,-
1039,,August,-
1040,,September,-
1041,,October,-
1042,,November,-
1043,,December,-
1044,,last month,-
1045,,this month,-
1046,,next month,-
1047,,last year,-
1048,,this year,-
1049,,next year,-
1050,,now,-
1051,,soon,-
1052,,any time,-
1053,,first,-
1054,,last,-
1055,,waiting time,-
1056,,time remaining,-
1057,,end time,-
1058,,Sixth Astral Era,-
1059,,Seventh Umbral Era,-
1060,,Seventh Astral Era,-
1061,,before,-
1062,,after,-
1150,@,【Transportation】,Transportation.
1151,,walk,-
1152,,run,-
1153,,follow,-
1154,,chocobo,-
1155,,personal chocobo,-
1156,,rental chocobo,-
1157,,chocobo porter,-
1158,,mount,-
1159,,Teleport,-
1160,,Return,-
1161,,Aethernet,-
1162,,airship,-
1163,,Home Point,-
1164,,ferry,-
1165,,flying mount,-
1200,@,【Facilities】,Facilities.
1201,,aetheryte,-
1202,,city-state aetheryte,-
1203,,Adventurers' Guild,-
1204,,guild,-
1205,,shop,-
1206,,chocobo stop,-
1207,,inn,-
1208,,summoning bell,-
1209,,sanctuary,-
1210,,levemete,-
1211,,linkshell distributor,-
1212,,market board,-
1213,,retainer vocate,-
1214,,armor mender,-
1215,,landing,-
1216,,delivery moogle,-
1217,,docks,-
1218,,ferry docks,-
1219,,landing,-
1220,,Maelstrom Command,-
1221,,The Adders' Nest,-
1222,,The Hall of Flames,-
1223,,residential district,-
1224,,entry counter,-
1225,,Hunt board,-
1226,,skywatcher,-
1227,,crystal bell,-
1228,,subdivision,-
1229,,orchestrion,-
1230,,striking dummy,-
1231,,materia melder,-
1232,,apartment,-
1233,,glamour dresser,-
1234,,message book,-
1235,,armoire,-
1236,,The Unending Journey,-
1250,@,【Grand Company】,Grand Company.
1251,,Grand Company,-
1252,,Grand Company rank,-
1253,,supplies,-
1254,,provisions,-
1255,,high-quality supplies,-
1256,,Maelstrom,-
1257,,Order of the Twin Adder,-
1258,,Immortal Flames,-
1270,@,【Free Company】,Free Company.
1271,,free company,-
1272,,signature,-
1273,,company board,-
1274,,company chest,-
1275,,company crest,-
1276,,company action,-
1277,,company crafting,-
1278,,company workshop,-
1279,,exploratory voyage,-
1280,,subaquatic voyage,-
1300,@,【System】,System.
1301,,class,-
1302,,class change,-
1303,,job,-
1304,,job change,-
1305,,soul crystal,-
1306,,level,-
1307,,experience points,-
1308,,guardian,-
1309,,race,-
1310,,clan,-
1311,,area,-
1312,,Armoury,-
1313,,item,-
1314,,gear set,-
1315,,rested bonus,-
1316,,solo,-
1317,,party,-
1318,,mount,-
1319,,minion,-
1320,,retainer,-
1321,,battle,-
1322,,crafting,-
1323,,gathering,-
1324,,durability,-
1325,,spiritbond,-
1326,,gear affinity,-
1327,,treasure coffer,-
1328,,target,-
1329,,lock on,-
1330,,focus target,-
1331,,enemy sign,-
1332,,menu,-
1333,,map,-
1334,,support desk,-
1335,,screenshot,-
1336,,log out,-
1337,,exit game,-
1338,,shutdown,-
1339,,auto-translation dictionary,-
1340,,emote,-
1341,,achievements,-
1342,,title,-
1343,,currency,-
1344,,gil,-
1345,,trade,-
1346,,examine,-
1347,,auto-follow,-
1348,,alliance,-
1349,,housing,-
1350,,reputation,-
1351,,reputation rank,-
1352,,commendation,-
1353,,Allagan tomestone,-
1356,,vote dismiss,-
1357,,vote abandon,-
1358,,waymark,-
1359,,ground target,-
1360,,glamours,-
1362,,aesthetician,-
1363,,retainer ventures,-
1364,,atma,-
1365,,Zodiac Weapon,-
1366,,alexandrite,-
1367,,animus,-
1368,,novus,-
1369,,Allied Seals,-
1370,,mark bill,-
1371,,Frontline,-
1372,,The Echo,-
1373,,chocobo raising,-
1374,,weather report,-
1375,,Allagan tomestone of poetics,-
1376,,quota points,-
1377,,company seals,-
1378,,Wolf Marks,-
1379,,Zenith,-
1380,,Nexus,-
1381,,Centurio Seal,-
1384,,Loot Rule: Lootmaster,Lootmaster
1385,,Loot Rule: Greed Only,Greed Only
1386,,Loot Rule: Normal,Normal.
1387,,Anima Weapon,-
1389,,Ceremony of Eternal Bonding,-
1390,,item level,-
1391,,quest sync,-
1392,,Wondrous Tails,-
1396,,unrestricted party,-
1397,,performance,-
1398,,Fashion Report,-
1400,@,【Battle】,Battle.
1401,,attack,-
1402,,action,-
1403,,general action,-
1404,,trait,-
1405,,job action,-
1406,,additional action,-
1407,,magic,-
1408,,weaponskill,-
1409,,ability,-
1410,,cast time,-
1411,,recast time,-
1412,,affinity,-
1413,,link,-
1414,,pet,-
1415,,companion,-
1416,,enmity,-
1417,,active,-
1418,,passive,-
1419,,KO'd,-
1420,,loot,-
1421,,divvy loot,-
1422,,lot,-
1423,,resist,-
1424,,acquire,-
1425,,aggro,-
1426,,area of effect,-
1427,,limit break,-
1428,,enemy,-
1429,,monster,-
1430,,notorious monster,-
1432,,EXP chain,-
1433,,Armoury bonus,-
1434,,level sync,-
1435,,PvP action,-
1436,,area of effect attack,-
1437,,frontal area of effect attack,-
1438,,rear area of effect attack,-
1439,,whole area of effect attack,-
1440,,outpost,-
1441,,Allagan Manors,-
1442,,stronghold,-
1443,,standard,-
1444,,occupied,-
1445,,unoccupied,-
1446,,Tactical Rating,-
1447,,Allagan Markets,-
1448,,Allagan Sun Temple,-
1449,,combo,-
1450,,adrenaline rush,-
1451,,single target attack,-
1452,,ballista,-
1453,,Allagan tomelith,-
1454,,The Claws,-
1455,,The Fangs,-
1456,,medal,-
1458,,Culling Time,-
1462,,adrenaline,-
1466,,adrenaline kit,-
1467,,supply box,-
1468,,K - Knockout,knockout
1469,,D - Down,down
1470,,A - Assist,assist
1471,,chain,-
1472,,charge,-
1473,,knockback,-
1474,,draw in,-
1475,,icebound tomelith,-
1476,,data retrieved,-
1477,,wolf's heart,-
1478,,wolf's heart kit,-
1479,,core,-
1480,,magitek field,-
1481,,tower,-
1482,,hangar,-
1483,,ceruleum,-
1484,,power generator,-
1485,,steam cannon,-
1486,,wind-up viking,-
1487,,wind-up magus,-
1488,,machina,-
1489,,Cruise Chaser,-
1490,,Oppressor,-
1491,,Brute Justice,-
1492,,role action,-
1494,,quick chat,-
1496,,ceruleum engine,-
1497,,gobtank,-
1498,,goblin mercenary,-
1499,,tactical rating,-
1500,@,【Online Status】,Online Status.
1501,,Online,-
1502,,Away,-
1503,,Busy,-
1504,,Looking for Party,-
1505,,Looking to Meld Materia,-
1506,,Bound by Duty,-
1507,,Offline,-
1508,,Recruiting Party Members,-
1509,,New Adventurer,-
1510,,Mentor,-
1511,,PvE Mentor,-
1512,,PvP Mentor,-
1513,,Trade Mentor,-
1514,,Role-playing,-
1515,,Returner,-
1516,,Participating in Event,-
1521,,ovoo,-
1522,,claim,-
1523,,tactical crystal,-
1524,,Crystal Credit,-
1525,,Rising Stars,-
1526,,Team Astra,Astra
1527,,Team Umbra,Umbra
1550,@,【Communication】,Communication.
1551,,chat,-
1552,,Tell,-
1553,,Say,-
1554,,Shout,-
1555,,Yell,-
1556,,friend list,-
1557,,blacklist,-
1558,,Player Search,-
1559,,linkshell,-
1560,,moogle letter,-
1561,,Lodestone,-
1562,,blog,-
1563,,follow,-
1564,,forums,-
1565,,ranking,-
1566,,Grand Company ranking,-
1567,,free company ranking,-
1568,,party,-
1569,,alliance,-
1570,,linkshell,-
1571,,free company,-
1572,,Novice Network,-
1573,,PvP Team,-
1574,,cross-world linkshell,-
1575,,cross-world linkshell,-
1576,,contacts,-
1577,,Community Finder,-
1600,@,【Crafting & Gathering】,Crafting & Gathering.
1601,,shard,-
1602,,crystal,-
1603,,cluster,-
1604,,materia,-
1605,,materia extraction,-
1606,,materia craft,-
1607,,markets,-
1608,,market search,-
1609,,HQ,-
1610,,Unique,-
1611,,Untradable,-
1612,,material,-
1613,,quick synthesis,-
1614,,quality,-
1615,,high-quality,-
1616,,highest-quality,-
1617,,repair,-
1618,,repair materials,-
1619,,gear dyeing,-
1620,,mature tree,-
1621,,logging,-
1622,,harvesting,-
1623,,mineral deposit,-
1624,,mining,-
1625,,quarrying,-
1626,,fishing,-
1627,,materia melding,-
1628,,advanced materia melding,-
1629,,gardening,-
1630,,raising,-
1631,,harvesting,-
1632,,master recipe book,-
1633,,desynthesis,-
1634,,big fishing,-
1635,,release,-
1636,,unspoiled locations,-
1637,,collectable,-
1638,,specialist,-
1639,,DoL favors,-
1640,,tome of regional folklore,-
1642,,gatherers' scrip,-
1647,,yellow crafters' scrip,-
1648,,yellow gatherers' scrip,-
1649,,white crafters' scrip,-
1650,,white gatherers' scrip,-
1651,,quick gathering,-
1652,,trial synthesis,-
1653,,skybuilders' scrip,-
1654,,collectability,-
1655,,purple crafters' scrip,-
1656,,purple gatherers' scrip,-
1657,,spearfishing,-
1658,,sanctuary gathering,-
1659,,sanctuary crafting,-
1660,,seafarer's cowrie,-
1661,,islander's cowrie,-
1662,,gatherer role action,-
1900,@,【Primals】,Primals.
1901,,primal,-
1902,,Ifrit,-
1903,,Titan,-
1904,,Garuda,-
1905,,Bahamut,-
1906,,Moggle Mog XII,-
1907,,beastmen,-
1908,,Amalj'aa,-
1909,,sylphs,-
1910,,Ixal,-
1911,,kobolds,-
1912,,Sahagin,-
1913,,Leviathan,-
1914,,Ramuh,-
1915,,Shiva,-
1916,,Alexander (primal),-
1917,,Ravana,-
1918,,Bismarck,-
1919,,Gnath,-
1920,,Vanu Vanu,-
1921,,goblins,-
1922,,dragons,-
1923,,Nidhogg,-
1924,,Sephirot,-
1925,,Sophia,-
1926,,Zurvan,-
1927,,Kojin,-
1928,,Ananta,-
1929,,Susano,-
1930,,Lakshmi,-
1931,,Shinryu,-
1932,,Omega,-
1933,,Byakko,-
1934,,Tsukuyomi,-
1935,,moogle,-
1936,,Namazu,-
1937,,Phoenix,-
1938,,Odin,-
1939,,Suzaku,-
1940,,Seiryu,-
1941,,Titania,-
1942,,Innocence,-
1943,,Hades,-
1944,,Dwarf,-
1945,,Pixie,-
1946,,Nu Mou,-
1947,,Qitari,-
1948,,Ruby Weapon,-
1949,,Warrior of Light,-
1950,,Emerald Weapon,-
1951,,Diamond Weapon,-
1952,,Matanga,-
1953,,Arkasodara,-
1954,,Loporrit,-
1955,,Zodiark,-
1956,,Hydaelyn,-
1957,,Omicron,-
1958,,Barbariccia,-
1959,,Rubicante,-
1960,,Golbez,-
1961,,Zeromus,-
2000,@,【Duty】,Duty.
2001,,duty,-
2002,,quest,-
2003,,main scenario quest,-
2004,,sidequest,-
2005,,class quest,-
2006,,job quest,-
2007,,Grand Company quest,-
2008,,FATE,-
2009,,guildleve,-
2010,,levequest,-
2011,,battlecraft leve,-
2012,,fieldcraft leve,-
2013,,tradecraft leve,-
2015,,Grand Company leve,-
2017,,leve link,-
2018,,leve allowance,-
2019,,levequest difficulty,-
2020,,guildhest,-
2021,,dungeon,-
2022,,primal battle,-
2023,,hard primal battle,-
2024,,legatus battle,-
2025,,raid,-
2026,,The Coliseum,-
2027,,The Thousand Maws of Toto-Rak,-
2028,,The Tam-Tara Deepcroft,-
2029,,Copperbell Mines,-
2030,,Sastasha,-
2031,,The Aurum Vale,-
2032,,Haukke Manor,-
2033,,Halatali,-
2034,,Brayflox's Longstop,-
2035,,The Sunken Temple of Qarn,-
2036,,The Wanderer's Palace,-
2037,,The Stone Vigil,-
2038,,Cutter's Cry,-
2039,,Dzemael Darkhold,-
2040,,Amdapor Keep,-
2041,,Castrum Meridianum,-
2042,,The Praetorium,-
2043,,Basic Training: Enemy Parties,-
2044,,Under the Armor,-
2045,,Basic Training: Enemy Strongholds,-
2046,,Hero on the Half Shell,-
2047,,Pulling Poison Posies,-
2048,,Stinging Back,-
2049,,All's Well that Ends in the Well,-
2050,,Flicking Sticks and Taking Names,-
2051,,More than a Feeler,-
2052,,Annoy the Void,-
2053,,Shadow and Claw,-
2054,,Long Live the Queen,-
2055,,Ward Up,-
2056,,Solemn Trinity,-
2057,,The Bowl of Embers (Normal),-
2058,,The Navel (Normal),-
2059,,The Howling Eye (Normal),-
2060,,The Bowl of Embers (Hard),-
2061,,The Navel (Hard),-
2062,,The Howling Eye (Hard),-
2063,,Cape Westwind,-
2064,,The Binding Coil of Bahamut,-
2065,,The Wolves' Den,-
2066,,The Bowl of Embers (Extreme),-
2067,,The Navel (Extreme),-
2068,,The Howling Eye (Extreme),-
2069,,Thornmarch (Hard),-
2070,,The Minstrel's Ballad: Ultima's Bane,-
2071,,Crystal Tower,-
2072,,The Binding Coil of Bahamut,-
2073,,Labyrinth of the Ancients,-
2074,,Decipher,-
2075,,hard mode,-
2076,,Duty Roulette,-
2077,,The Second Coil of Bahamut,-
2078,,Pharos Sirius,-
2079,,Thornmarch (Extreme),-
2080,,The Whorleater (Hard),-
2081,,The Whorleater (Extreme),-
2082,,A Relic Reborn: The Chimera,-
2083,,A Relic Reborn: The Hydra,-
2084,,Battle on the Big Bridge,-
2085,,PvP,-
2086,,tribal quest,-
2087,,tribal daily quest,-
2088,,tribal main quest,-
2089,,side story quest,-
2090,,treasure hunt,-
2091,,chronicles of a new era quest,-
2092,,seasonal event,-
2093,,The Lost City of Amdapor,-
2094,,Trials of the Braves,-
2095,,sphere scroll,-
2096,,The Hunt,-
2097,,elite marks,-
2098,,The Striking Tree (Hard),-
2099,,The Striking Tree (Extreme),-
2100,,Syrcus Tower,-
2101,,The Second Coil of Bahamut (Savage),-
2102,,The Carteneau Flats,-
2103,,Hullbreaker Isle,-
2104,,Frontline,-
2106,,expert,-
2108,,The Final Coil of Bahamut,-
2109,,The Akh Afah Amphitheatre (Hard),-
2110,,The Akh Afah Amphitheatre (Extreme),-
2111,,Snowcloak,-
2112,,The Dragon's Neck,-
2113,,delivery quest,-
2114,,Urth's Fount (Hard),-
2115,,The World of Darkness,-
2117,,The Borderland Ruins (Secure),-
2119,,The Keeper of the Lake,-
2120,,Battle in the Big Keep,-
2121,,Ascian,-
2122,,the void,-
2123,,The Great Gubal Library,-
2124,,Neverreap,-
2125,,The Vault,-
2126,,The Fractal Continuum,-
2127,,Dusk Vigil,-
2128,,Sohm Al,-
2129,,Aetherochemical Research Facility,-
2130,,The Aery,-
2131,,Thok ast Thok (Hard),-
2132,,Thok ast Thok (Extreme),-
2133,,Limitless Blue (Hard),-
2134,,Limitless Blue (Extreme),-
2135,,Seal Rock (Seize),-
2137,,Alexander,-
2138,,Alexander (Savage),-
2139,,Gordias,-
2140,,The Chrysalis (Normal),-
2141,,The Steps of Faith (Normal),-
2142,,The Singularity Reactor (Normal),-
2143,,Temple leve,-
2144,,Saint Mocianne's Arboretum,-
2145,,The Shadow of Mhach,-
2146,,The Void Ark,-
2147,,Hall of the Novice,-
2148,,The Antitower,-
2149,,Midas,-
2150,,Containment Bay S1T7 (Normal),-
2151,,Containment Bay S1T7 (Extreme),-
2153,,The Feast,-
2154,,"Stone, Sky, Sea",-
2155,,Sohr Khai,-
2156,,The Weeping City of Mhach,-
2157,,Deep Dungeon,-
2158,,Palace of the Dead,-
2159,,The Final Steps of Faith,-
2160,,The Minstrel's Ballad: Nidhogg's Rage,-
2161,,The Fields of Glory (Shatter),-
2163,,duel,-
2164,,Xelphatol,-
2165,,Containment Bay P1T6,-
2166,,Containment Bay P1T6 (Extreme),-
2167,,The Creator,-
2168,,Baelsar's Wall,-
2169,,Dun Scaith,-
2170,,Containment Bay Z1T9,-
2171,,Containment Bay Z1T9 (Extreme),-
2172,,Shisui of the Violet Tides,-
2173,,Bardam's Mettle,-
2174,,Doma Castle,-
2175,,Castrum Abania,-
2176,,The Pool of Tribute,-
2177,,The Pool of Tribute (Extreme),-
2178,,Emanation,-
2179,,Emanation (Extreme),-
2180,,The Royal Menagerie,-
2181,,Interdimensional Rift,-
2182,,Interdimensional Rift (Savage),-
2183,,Deltascape,-
2184,,The Temple of the Fist,-
2185,,The Drowned City of Skalla,-
2186,,The Minstrel's Ballad: Shinryu's Domain,-
2187,,alliance raid,-
2188,,Return to Ivalice,-
2189,,The Royal City of Rabanastre,-
2190,,The Unending Coil of Bahamut (Ultimate),-
2191,,Rival Wings,-
2192,,Astragalos,-
2193,,Hells' Lid,-
2194,,The Jade Stoa,-
2195,,The Jade Stoa (Extreme),-
2196,,Sigmascape,-
2197,,"The Forbidden Land, Eureka",-
2198,,Anemos,-
2200,"Mount[1-1,4-6,8-9,15-15,18-22,25-38,40-50,52-56,58-59,62-62,65-65,67-78,80-84,86-87,90-102,104-106,108-116,121-127,130-130,133-133,135-136,138-146,148-148,150-154,156-156,158-164,166-168,170-195,197-197,200-209,211-220,222-226,228-243,245-250,252-260,261-269,273-274,277-277,279-282,284-288,290-294,297-298,299-306,308-308,310-325,328-328,332-335,338-340]",【Mounts】,Mounts
2201,ClassJob[1-40],【Classes & Jobs】,Classes & Jobs.
