95,GLA PGL MRD LNC BAN NIN
96,ING
97,PGL LNC ARC BAN MNJ DRG BRD NIN ING
98,CBO
99,AST
100,ARC BAN BRD NIN ING
101,PGL LNC BAN MNJ DRG NIN
102,PGL BAN MNJ NIN SAM
103,BAN NIN
104,
105,ARC BAN BRD NIN ING BAL
106,GLA MRD PGL LNC ARC BAN BRD
107,PLD MNJ GUE DRG BRD MBL MNG INV ERU NIN ING CBO AST
108,Adeptos de la Guerra o la Magia
109,
110,Clases Avanzadas de los Adeptos de la Guerra o de la Magia
111,SAM
112,MRJ
113,GLA MRD PLD GUE CBO SBP
114,PGL LNC BAN MNJ DRG NIN SAM SEG
115,ARC BRD ING BAL
116,TMT ACN MNG INV MRJ AZU
117,CNJ MBL ERU AST SAB
118,PGL LNC ARC BAN MNJ DRG BRD NIN ING SAM BAL SEG
119,PGL LNC TMT ACN BAN MNJ DRG MNG INV NIN SAM MRJ AZU SEG
120,CNJ TMT ACN MBL MNG INV ERU AST MRJ AZU SAB
121,PLD GUE CBO SBP
122,MNJ DRG NIN SAM SEG
123,BRD ING BAL
124,MNG INV MRJ AZU
125,MBL ERU AST SAB
126,MNJ DRG BRD NIN ING SAM BAL SEG
127,MNJ DRG MNG INV NIN SAM MRJ AZU SEG
128,MBL MNG INV ERU AST MRJ AZU SAB
129,AZU
130,Todas las Clases y Clases Avanzadas (Excluyendo Clases Limitadas)
131,MNJ DRG BRD MNG INV NIN ING SAM MRJ BAL SEG
132,MNJ DRG BRD MBL MNG INV ERU NIN ING AST SAM MRJ BAL SEG SAB
133,MBL ERU AST SAB
134,PLD GUE CBO SBP
135,PLD MNJ GUE DRG BRD MNG INV NIN ING CBO SAM MRJ SBP BAL SEG
136,PLD GUE MBL ERU CBO AST SBP SAB
137,PLD MNJ GUE DRG BRD MBL MNG INV ERU NIN ING CBO AST SAM MRJ SBP BAL SEG SAB
138,PLD MNJ GUE DRG NIN CBO SAM SBP SEG
139,BRD ING BAL
140,MBL MNG INV ERU AST MRJ SAB
141,PLD MNJ GUE DRG BRD MBL MNG INV ERU ING CBO AST SAM MRJ SBP BAL SEG SAB
142,Cualquier Adepto de la Guerra o la Magia (Excluyendo Clases Limitadas)
143,Adeptos de la Guerra (Excluyendo Clases Limitadas)
144,Adeptos de la Magia (Excluyendo Clases Limitadas)
145,PLD MNJ GUE DRG BRD NIN ING CBO SAM SBP BAL SEG
146,Cualquier Clase Avanzada (Excluyendo Clases Limitadas)
147,MNG INV MRJ
148,MNJ DRG NIN SAM SEG
149,SBP
150,BAL
151,"HER, ARM, ORF"
152,"CRP, CUR, SAS"
153,"ALQ, COC"
154,"MIN, BTN"
155,PES
156,Tank (Excluyendo Clases Limitadas)
157,Healer (Excluyendo Clases Limitadas)
158,DPS de daño Físico (Excluyendo Clases Limitadas)
159,DPS de daño Mágico (Excluyendo Clases Limitadas)
160,ACN ERU
161,GLA PGL MRD LNC ARC PLD MNJ GUE DRG BRD BAN NIN ING CBO SAM SBP BAL SEG
162,PLD MNJ GUE DRG BRD MBL MNG INV ERU NIN ING CBO AST SAM MRJ SBP BAL
163,MNJ DRG BRD MNG INV NIN ING SAM MRJ BAL SEG
164,MNJ DRG BRD MBL MNG INV ERU NIN ING AST SAM MRJ BAL SEG SAB
165,MBL ERU AST SAB
166,PLD GUE CBO SBP
167,PLD MNJ GUE DRG BRD MNG INV NIN ING CBO SAM MRJ SBP BAL SEG
168,PLD GUE MBL ERU CBO AST SBP SAB
169,PLD MNJ GUE DRG BRD MBL MNG INV ERU NIN ING CBO AST SAM MRJ SBP BAL SEG SAB
170,PLD MNJ GUE DRG NIN CBO SAM SBP SEG
171,BRD ING BAL
172,MBL MNG INV ERU AST MRJ SAB
173,PLD MNJ GUE DRG BRD MBL MNG INV ERU ING CBO AST SAM MRJ SBP BAL SEG SAB
174,PLD MNJ GUE DRG BRD NIN ING CBO SAM SBP BAL SEG
175,MNG INV MRJ
176,MNJ DRG NIN SAM SEG
177,MNJ DRG BRD NIN ING SAM BAL SEG
178,PLD GUE MNG INV CBO MRJ SBP
179,MBL INV ERU AST MRJ SAB
180,SEG
181,SAB
182,
183,
184,
185,
186,Tank (Excluyendo Clases Limitadas)
187,Healer (Excluyendo Clases Limitadas)
188,DPS Cuerpo a Cuerpo (Excluyendo Clases Limitadas)
189,DPS a Distancia -Daño físico- (Excluyendo Clases Limitadas)
190,DPS a Distancia -Daño Mágico- (Excluyendo Clases Limitadas)
191,PLD MNJ GUE DRG BRD MBL MNG INV ERU NIN ING CBO AST SAM MRJ SBP BAL SEG SAB
192,Cualquier Adepto de la Guerra y la Magia (Excluyendo Clases Limitadas)
193,PGL LNC ARC BAN CNJ TMT ACN MNJ DRG BRD MBL MNG INV ERU NIN ING AST SAM MRJ BAL SEG SAB
194,GLA MRD CNJ PLD GUE MBL ERU CBO AST SBP SAB
195,GLA MRD PGL LNC ARC BAN TMT ACN PLD MNJ GUE DRG BRD MNG INV NIN ING CBO SAM MRJ SBP BAL SEG
196,
197,
