key,5,6
80,"CWLS","Abre la interfaz de Linkshell que permite crear Linkshells, aceptar invitaciones e invitar jugadores a que se unan."
81,"Libro de Hechizos de Magia Azul","Muestra todos los hechizos de magia azul aprendidos. También permite añadir y eliminar hechizos."
82,"Hombro con Hombro","Forma un grupo con los Descendientes del Séptimo Amanecer (PNJ) para acceder a mazmorras."
83,"Opciones de Tema","Selecciona un esquema de colores para la interfaz de usuario."
84,"FATE Compartida","Muestra el progreso de las FATE compartidas en las regiones aplicables, incluyendo la clasificación y número de FATE completadas. Las FATE compartida son aquellas que otorgan gemas bicolor."
85,"Compañía","Crea una compañía y confirma el estado de esta."
86,"Buscador de Compañías","Muestra la lista de las compañías que están reclutando miembros y permite unirse a ella."
87,"Colección","Muestra los objetos de interés recolectados durante tus aventuras."
88,"Nueva Partida+","Repite tus misiones favoritos con tu nivel actual."
89,"Accesorios de Moda","Muestra la lista de accesorios de moda que has conseguido."
90,"Webs Oficiales","Muestra la lista de las páginas oficiales de FINAL FANTASY XIV."
91,"Apoyo para el Deber","Forma un grupo con PNJ para acceder a mazmorras. Puede no estar disponible en todas las mazmorras."
92,"Retratos","Visualiza tu galería de retratos o edita los retratos para cada uno de tus conjuntos de equipo."
93,"Placa de Aventurero","Edita la apariencia y el contenido de tu perfil para compartirlo con otros aventureros."
94,"Buscador de Mazmorras V&C","Únete a las mazmorras Variantes y Criterion. También permite ajustar las opciones de la mazmorra y visualizar las entradas conseguidas de la mazmorra."
