38,TEXT_AETHERYTE_FULL_OPEN_OLD_SHARLAYAN_WITH_QUESTCOMP,"Te has vinculado con con todos los Fragmentos de Aethernet de la Vieja Sharlayan. Labyrinthos será accesible como destino en la Aethernet."
39,TEXT_AETHERYTE_FULL_OPEN_RADZ_AT_HAN,"Te has vinculado con con todos los Fragmentos de Aethernet de Radz–at–Han."
40,TEXT_AETHERYTE_FULL_OPEN_RADZ_AT_HAN_WITH_QUESTCOMP,"Te has vinculado con con todos los Fragmentos de Aethernet de Radz–at–Han. Thavnair será accesible como destino en la Aethernet."
41,TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL,"Te has vinculado con con todos los Fragmentos de Aethernet de Tuliyollal."
42,TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL_WITH_QUESTCOMP_0_0,"Te has vinculado con con todos los Fragmentos de Aethernet de Tuliyollal. El Arco del Amanecer (Urqopacha) será accesible como destino en la Aethernet."
43,TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL_WITH_QUESTCOMP_1_0,"Te has vinculado con con todos los Fragmentos de Aethernet de Tuliyollal. El Arco del Amanecer (Kozama'uka) será accesible como destino en la Aethernet."
44,TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL_WITH_QUESTCOMP_2_0,"Te has vinculado con con todos los Fragmentos de Aethernet de Tuliyollal. El Arco del Amanecer (Urqopacha) y el Arco del Amanecer (Kozama'uka) serán accesibles como destino en la Aethernet."
45,TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL_WITH_QUESTCOMP_3_0,"Te has vinculado con con todos los Fragmentos de Aethernet de Tuliyollal. El Arco del Amanecer (Urqopacha), el Arco del Amanecer (Kozama'uka), y Ihuykatumu (Kozama'uka) serán accesibles como destino en la Aethernet."
46,TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL_WITH_QUESTCOMP_4_0,"Te has vinculado con con todos los Fragmentos de Aethernet de Tuliyollal."
47,TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL_WITH_QUESTCOMP_4_1,"El Arco del Amanecer (Urqopacha), el Arco del Amanecer (Kozama'uka), Ihuykatumu (Kozama'uka), y la Zona de Aterrizaje de Dirigibles (Yak T'el) serán accesibles como destino en la Aethernet."
48,TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL_WITH_QUESTCOMP_5_0,"Te has vinculado con con todos los Fragmentos de Aethernet de Tuliyollal."
49,TEXT_AETHERYTE_FULL_OPEN_TULIYOLLAL_WITH_QUESTCOMP_5_1,"El Arco del Amanecer (Urqopacha), el Arco del Amanecer (Kozama'uka), Ihuykatumu (Kozama'uka), la Zona de Aterrizaje de Dirigibles (Yak T'el), y La Puerta del Cielo de Xak Tural (Shaaloani) serán accesibles como destino en la Aethernet."
50,TEXT_AETHERYTE_FULL_OPEN_SOLUTION_NINE,"Te has vinculado con con todos los Fragmentos de Aethernet de Solution Nine."
51,TEXT_AETHERYTE_FULL_OPEN_SOLUTION_NINE_1,"Escaneando Port Nine (Heritage Found) será accesible como destino en la Aethernet."
