212,pack wolf,pack wolves
213,strangling ivy,strangling ivies
214,overgrown ivy,overgrown ivies
215,overgrown offering,overgrown offerings
216,toxic toad,toxic toads
217,laughing toad,laughing toads
218,Qiqirn scrambler,Qiqirn scramblers
219,Qiqirn beater,Qiqirn beaters
220,faerie funguar,faerie funguars
221,brood ziz,brood ziz
222,molted ziz,molted ziz
223,ziz gorlin,ziz gorlins
224,ziz,ziz
225,goblin hunter,goblin hunters
226,river yarzon,river yarzons
227,yarzon scavenger,yarzon scavengers
228,bark eft,bark efts
229,sylvan scream,sylvan screams
230,sylvan sough,sylvan soughs
231,sylvan groan,sylvan groans
232,diseased treant,diseased treants
233,old-growth treant,old-growth treants
234,smallmouth orobon,smallmouth orobon
235,bigmouth orobon,bigmouth orobon
236,revenant,revenants
237,morbol,morbols
238,stroper,stropers
239,raptor poacher,raptor poachers
240,boar poacher,boar poachers
241,wolf poacher,wolf poachers
242,ahriman,ahrimans
243,iron tortoise,iron tortoises
244,giant tortoise,giant tortoises
245,Amalj'aa lancer,Amalj'aa lancers
246,Amalj'aa impaler,Amalj'aa impalers
247,Amalj'aa javelinier,Amalj'aa javeliniers
248,Amalj'aa halberdier,Amalj'aa halberdiers
249,Amalj'aa archer,Amalj'aa archers
250,Amalj'aa hunter,Amalj'aa hunters
251,Amalj'aa ranger,Amalj'aa rangers
252,Amalj'aa sniper,Amalj'aa snipers
253,Amalj'aa pugilist,Amalj'aa pugilists
254,Amalj'aa striker,Amalj'aa strikers
255,Glassjaw Nazagg Gah,Glassjaw Nazagg Gah
256,Amalj'aa bruiser,Amalj'aa bruisers
257,Diamondjaw Nezedd Gah,Diamondjaw Nezedd Gah
258,Amalj'aa thaumaturge,Amalj'aa thaumaturges
259,Amalj'aa seer,Amalj'aa seers
260,Amalj'aa divinator,Amalj'aa divinators
261,clockwork spider,clockwork spider
262,star marmot,star marmots
263,dreadwolf,dreadwolves
264,sundrake,sundrakes
265,sandtoad,sandtoads
266,Qiqirn shellsweeper,Qiqirn shellsweepers
267,Allagan naga,Allagan naga
268,Qiqirn roerunner,Qiqirn roerunners
269,magitek vanguard,magitek vanguards
270,grenade,grenades
271,golden fleece,golden fleeces
272,phurble,phurbles
273,myotragus billy,myotragus billies
274,myotragus nanny,myotragus nannies
275,quartz doblyn,quartz doblyns
276,rusty coblyn,rusty coblyns
277,copper coblyn,copper coblyns
278,lead coblyn,lead coblyns
279,sun bat,sun bats
280,sandstone golem,sandstone golems
281,axe beak,axe beaks
282,hammer beak,hammer beaks
283,goblin mugger,goblin muggers
284,yarzon feeder,yarzon feeders
285,russet yarzon,russet yarzons
286,sabotender,sabotenders
287,cactuar,cactuars
288,cochineal cactuar,cochineal cactuars
289,eft,efts
290,sandworm,sandworms
291,ouroboros,ouroboros
292,antling soldier,antling soldiers
293,antling sentry,antling sentries
294,antling worker,antling workers
295,simurgh,simurghs
296,bumble beetle,bumble beetles
297,magitek colossus,magitek colossi
298,sun midge swarm,sun midge swarms
299,nesting buzzard,nesting buzzards
300,cove buzzard,cove buzzards
301,chasm buzzard,chasm buzzards
302,dusty mongrel,dusty mongrels
303,sandskin peiste,sandskin peistes
304,basilisk,basilisks
305,desert peiste,desert peistes
306,tuco-tuco,tuco-tucos
307,angler,anglers
308,orobon,orobon
309,bloated bogy,bloated bogies
310,Moondrip stonehauler,Moondrip stonehaulers
311,Amajina stonehauler,Amajina stonehaulers
312,Moondrip blastmaster,Moondrip blastmasters
313,Amajina blastmaster,Amajina blastmasters
314,Moondrip piledriver,Moondrip piledrivers
315,Amajina piledriver,Amajina piledrivers
316,bomb,bombs
317,spriggan graverobber,spriggan graverobbers
318,snapping shrew,snapping shrews
319,rotting corpse,rotting corpses
320,fallen soldier,fallen soldiers
321,fallen pikeman,fallen pikemen
322,rotting noble,rotting nobles
323,fallen mage,fallen mages
324,fallen wizard,fallen wizards
325,Deathstroke assassin,Deathstroke assassins
326,Quiveron guard,Quiveron guards
327,Venomtongue assassin,Venomtongue assassins
328,Baron von Quiveron III Esquire,Baron von Quiveron III Esquire
329,Straightshot assassin,Straightshot assassins
330,Quiveron attendant,Quiveron attendants
331,Corpse Brigade knuckledancer,Corpse Brigade knuckledancers
332,Corpse Brigade firedancer,Corpse Brigade firedancers
333,Corpse Brigade pikedancer,Corpse Brigade pikedancers
334,Noble Whoresons smuggler,Noble Whoresons smugglers
335,Noble Whoresons ringleader,Noble Whoresons ringleaders
336,Noble Whoresons penman,Noble Whoresons penmen
337,tempered gladiator,tempered gladiators
338,tempered champion,tempered champions
339,tempered orator,tempered orators
340,archelon,archelons
341,apkallu,apkallus
342,shallowtail Reaver,shallowtail Reavers
343,Aermswys the Stained,Aermswys the Stained
344,shallowclaw Reaver,shallowclaw Reavers
345,shelfclaw Reaver,shelfclaw Reavers
346,shallowscale Reaver,shallowscale Reavers
347,shelfscale Reaver,shelfscale Reavers
348,shalloweye Reaver,shalloweye Reavers
349,rivertoad,rivertoads
350,Qiqirn eggdigger,Qiqirn eggdiggers
351,Qiqirn gullroaster,Qiqirn gullroasters
352,jungle coeurl,jungle coeurls
353,goobbue,goobbues
354,mossless goobbue,mossless goobbues
355,mildewed goobbue,mildewed goobbues
356,mossy goobbue,mossy goobbues
357,aurochs,aurochs
358,wounded aurochs,wounded aurochs
359,great buffalo,great buffaloes
360,sea wasp,sea wasps
361,Bloodshore bell,Bloodshore bells
362,drifting aurelia,drifting aureliae
363,dusk bat,dusk bats
364,cave bat,cave bats
365,basalt golem,basalt golems
366,giant pelican,giant pelicans
367,goblin fisher,goblin fishers
368,kobold dustman,kobold dustmen
369,kobold pitman,kobold pitmen
370,kobold pickman,kobold pickmen
371,kobold priest,kobold priests
372,kobold supplicant,kobold supplicants
373,kobold missionary,kobold missionaries
374,kobold deacon,kobold deacons
375,kobold bedesman,kobold bedesmen
376,kobold sidesman,kobold sidesmen
377,kobold roundsman,kobold roundsmen
378,kobold potman,kobold potmen
379,kobold patrolman,kobold patrolmen
380,kobold footman,kobold footmen
381,forest yarzon,forest yarzons
382,waterskipper,waterskippers
383,yarzon bleeder,yarzon bleeders
384,shelfclaw Sahagin,shelfclaw Sahagin
385,trenchclaw Sahagin,trenchclaw Sahagin
386,shelfscale Sahagin,shelfscale Sahagin
387,North Tidegate grieve,North Tidegate grieves
388,trenchfang Sahagin,trenchfang Sahagin
389,shelfspine Sahagin,shelfspine Sahagin
390,South Tidegate grieve,South Tidegate grieves
391,salamander,salamanders
392,lost lamb,lost lambs
393,wild dodo,wild dodos
394,fat dodo,fat dodos
395,bee cloud,bee clouds
396,dung midge swarm,dung midge swarms
397,condor,condors
398,highland condor,highland condors
399,wild jackal,wild jackals
400,roseling,roselings
401,puk hatchling,puk hatchlings
402,puk hatchling,puk hatchlings
403,hedgemole,hedgemoles
404,bogy,bogies
405,tiny mandragora,tiny mandragoras
406,raincatcher mandragora,raincatcher mandragoras
407,ringtail,ringtails
408,galago,galagos
409,Moraby mole,Moraby moles
410,sewer mole,sewer moles
411,grass raptor,grass raptors
412,velociraptor,velociraptors
413,Mamool Ja executioner,Mamool Ja executioners
414,Mamool Ja breeder,Mamool Ja breeders
415,Mamool Ja sophist,Mamool Ja sophists
416,Mamool Ja infiltrator,Mamool Ja infiltrators
417,wharf rat,wharf rats
418,grounded raider,grounded raiders
419,Captain Petyr Pigeontoe,Captain Petyr Pigeontoe
420,Rhotano buccaneer,Rhotano buccaneers
421,grounded pirate,grounded pirates
422,Lady Amandine,Lady Amandine
423,manor claviger,manor clavigers
424,lady's handmaiden,lady's handmaidens
425,lady's candle,lady's candles
426,manor jester,manor jesters
427,manor steward,manor stewards
428,manor sentry,manor sentries
429,manor chef,manor chefs
430,attic bat,attic bats
431,attack hound,attack hounds
432,carpet stain,carpet stains
433,divan mold,divan molds
434,manor servitor,manor servitors
435,corpsefly,corpseflies
436,Ixali windtalon,Ixali windtalons
437,fleshy pod,fleshy pods
438,prisoner's delight,prisoner's delights
439,sticky web,sticky web
440,Graffias's tail,Graffias's tail
441,warden's whip,warden's whips
442,Coeurl o' Nine Tails,Coeurl o' Nine Tails
443,comesmite,comesmites
444,Graffias,Graffias
445,stagnant water sprite,stagnant water sprites
446,Asipatra,Asipatra
447,Matagaigai,Matagaigai
448,Lou Carcolh,Lou Carcolh
449,Jackanapes,Jackanapes
450,Spenser of the Bottomless Cup,Spenser of the Bottomless Cup
451,Yabi Two-tails,Yabi Two-tails
452,Curupira,Curupira
453,Wood Wailer sentry,Wood Wailer sentries
454,disorderly adventurer,disorderly adventurers
455,void soulcounter,void soulcounters
456,inconspicuous imp,inconspicuous imps
457,unbalanced bandit,unbalanced bandits
458,foraging doe,foraging does
459,vile gnat,vile gnats
460,foraging stag,foraging stags
461,banemite,banemites
462,snapscales,snapscales
463,slithertwine,slithertwines
464,goblin outlaw,goblin outlaws
465,Stikflix Grumblytoss,Stikflix Grumblytoss
466,domesticated banemite,domesticated banemites
467,fachan,fachans
468,pack ziz,pack ziz
469,milkroot mandragora,milkroot mandragoras
470,Briaxio of the Well,Briaxio of the Well
471,angry sow,angry sows
472,rotting sentinel,rotting sentinels
473,mischief-maker imp,mischief-maker imps
474,seven-year gnat,seven-year gnats
475,alpha stag,alpha stags
476,wanted goblin,wanted goblins
477,lush morbol,lush morbols
478,Kupni Kapp,Kupni Kapp
479,Guttrix Sliverpicks,Guttrix Sliverpicks
480,figgy pudding,figgy puddings
481,greatwing ked,greatwing keds
482,nutcracker squirrel,nutcracker squirrels
483,lordless cutpurse,lordless cutpurses
484,redcap,redcaps
485,bark weevil,bark weevils
486,stinging syrphid cloud,stinging syrphid clouds
487,suckling hoglet,suckling hoglets
488,lordless footpad,lordless footpads
489,yarzon invader,yarzon invaders
490,midge cloud,midge clouds
491,wandering wisp,wandering wisps
492,trickster imp,trickster imps
493,zombie Wailer,zombie Wailers
494,wight Wailer,wight Wailers
495,leafbleed diremite,leafbleed diremites
496,leafbleed banemite,leafbleed banemites
497,leafbleed ochu,leafbleed ochus
498,Zezeroon Stickyfingers,Zezeroon Stickyfingers
499,lunging lemur,lunging lemurs
500,trancetoad,trancetoads
501,despicable devilet,despicable devilets
502,greedy hog,greedy hogs
503,plump orobon,plump orobon
504,loam bogy,loam bogies
505,leafbleed morbol,leafbleed morbols
506,spawning adamantoise,spawning adamantoises
507,orphaned sylph,orphaned sylphs
508,angered elm,angered elms
509,thickfur doe,thickfur does
510,imperial assault craft,imperial assault crafts
511,barricade,barricades
512,Alux,Alux
513,Prince of Pestilence,Prince of Pestilence
514,Sirocco,Sirocco
515,Coeurlclaw King,Coeurlclaw King
516,Dschubba,Dschubba
517,Miraudont the Madder,Miraudont the Madder
518,serpent recruit,serpent recruits
519,Greatloam farmer,Greatloam farmers
520,crestfallen merchant,crestfallen merchants
521,guild-issue supplies,bundles of guild-issue supplies
522,Mun-Tuy sack,Mun-Tuy sacks
523,hive gate,hive gates
524,bothered beekeeper,bothered beekeepers
525,befuddled beekeeper,befuddled beekeepers
526,Wood Wailer lance,Wood Wailer lances
527,local hunter,local hunters
528,North Shroud opo-opo,North Shroud opo-opos
529,abused adventurer,abused adventurers
530,au courant adventurer,au courant adventurers
531,Little Solace sylph,Little Solace sylphs
532,Coeurlclaw concubine,Coeurlclaw concubines
533,shifty-eyed prospector,shifty-eyed prospectors
534,frightened stag,frightened stags
535,Jackanapes's bean-bearer,Jackanapes's bean-bearers
536,sylph pillow,sylph pillows
537,首,
538,tempered sylph,tempered sylphs
539,lunar golem,lunar golems
540,Redbelly conspirator,Redbelly conspirators
541,striking dummy,striking dummies
542,charging hog,charging hogs
543,enchanted funguar,enchanted funguars
544,longclaw galago,longclaw galagos
545,honeydipper imp,honeydipper imps
546,3rd Cohort bestiarius,3rd Cohort bestiarii
547,Redbelly gatewatch,Redbelly gatewatches
548,Kottos,Kottos
549,Redbelly navvy,Redbelly navvies
550,Coeurlclaw trapper,Coeurlclaw trappers
551,goblin robber,goblin robbers
552,stone golem,stone golems
553,honeybee swarm,honeybee swarms
554,Ichorous Ire,Ichorous Ire
555,blasting cap,blasting caps
556,Wood Wailer captain,Wood Wailer captains
557,the Black Eft,the Black Efts
558,Nunyunuwi,Nunyunuwi
559,shelfeye Reaver,shelfeye Reavers
560,snipper,snippers
561,megalocrab,megalocrabs
562,kobold quarryman,kobold quarrymen
563,aurelia,aureliae
564,potter wasp swarm,potter wasp swarms
565,trenchtooth Sahagin,trenchtooth Sahagin
566,midland condor,midland condors
567,Sylphlands condor,Sylphlands condors
568,Maisenta Hawke,Maisenta Hawke
569,Hastridie Hawke,Hastridie Hawke
570,Qiqirn beachcomber,Qiqirn beachcombers
571,Thavnairian miteling,Thavnairian mitelings
572,Thavnairian mite,Thavnairian mites
573,sweet trap,sweet traps
574,snipping shrew,snipping shrews
575,silver coblyn,silver coblyns
576,spriggan chumbler,spriggan chumblers
577,untamed shrew,untamed shrews
578,,
579,Redbelly lookout,Redbelly lookouts
580,Redbelly sharpeye,Redbelly sharpeyes
581,Keroucene the Betrayer,Keroucene the Betrayer
582,Keroucene's lackey,Keroucene's lackeys
583,sylvan budnapper,sylvan budnappers
584,3rd Cohort bestiarius,3rd Cohort bestiarii
585,Coeurlclaw catspaw,Coeurlclaw catspaws
586,3rd Cohort bestiarius,3rd Cohort bestiarii
587,buzzing djigga,buzzing djiggas
588,Mun-Tuy lemur,Mun-Tuy lemurs
589,dwarf diremite,dwarf diremites
590,northern vulture,northern vultures
591,glowering glowfly,glowering glowflies
592,lumber toad,lumber toads
593,honeybee swarm,honeybee swarms
594,tainted wind sprite,tainted wind sprites
595,ocher jelly,ocher jellies
596,Akoman,Akoman
597,Nezul Cattlan the Violator,Nezul Cattlan the Violator
598,Leih Aliapoh,Leih Aliapoh
599,Silvairre the Virtuous,Silvairre the Virtuous
600,Pawah Mujuuk the Ghost,Pawah Mujuuk the Ghost
601,Coeurlclaw falconer,Coeurlclaw falconers
602,hunting falcon,hunting falcons
603,riverbank yarzon,riverbank yarzons
604,Spirithold glowfly,Spirithold glowflies
605,young anole,young anoles
606,lockbreaker imp,lockbreaker imps
607,angered elm,angered elms
608,alpha wolf,alpha wolves
609,soft-spoken lancer,soft-spoken lancers
610,grizzled lancer,grizzled lancers
611,sharp-eyed lancer,sharp-eyed lancers
612,blood bat,blood bats
613,red balloon,red balloons
614,Foulques of the Mist,Foulques of the Mist
615,wild-eyed treant,wild-eyed treants
616,clay golem,clay golems
617,masked mage,masked mages
618,Drooling Daisy,Drooling Daisy
619,Yda,Yda
620,Papalymo,Papalymo
621,Gods' Quiver bow,Gods' Quiver bows
622,Wood Wailer lance,Wood Wailer lances
623,lumber toad,lumber toads
624,,
625,servitor's lantern,servitor's lanterns
626,Foulques,Foulques
627,Thibain the Blunt,Thibain the Blunt
628,Sylphie Sweetwind,Sylphie Sweetwind
629,Copperbell coblyn,Copperbell coblyns
630,Mark XLIII anti-aircraft cannon,Mark XLIII anti-aircraft cannons
631,spriggan copper copper,spriggan copper coppers
632,huge hornet,huge hornets
633,manor maidservant,manor maidservants
634,mirrorknight,mirrorknights
635,scaphite,scaphites
636,thickshell,thickshells
637,dragonfly,dragonflies
638,stoneshell,stoneshells
639,colibri,colibri
640,pugil,pugils
641,wespe,wespes
642,mud pugil,mud pugils
643,uragnite,uragnites
644,killer mantis,killer mantises
645,mudpuppy,mudpuppies
646,gigas bonze,gigas bonzes
647,gigas shramana,gigas shramanas
648,gigas sozu,gigas sozu
649,gigas bhikkhu,gigas bhikkhus
650,daring harrier,daring harriers
651,raging harrier,raging harriers
652,hexing harrier,hexing harriers
653,snow wolf,snow wolves
654,bull behemoth,bull behemoths
655,behemoth,behemoths
656,wyvern,wyverns
657,thrustaevis,thrustaevis
658,vodoriga,vodorigas
659,snow wolf pup,snow wolf pups
660,Ixali wildtalon,Ixali wildtalons
661,Ixali stillbeak,Ixali stillbeaks
662,Ixali boundwing,Ixali boundwings
663,Ixali fearcaller,Ixali fearcallers
664,,
665,,
666,,
667,,
668,Aldis,Aldis
669,,
670,,
671,,
672,,
673,,
674,menacing mercenary,menacing mercenaries
675,mindful mercenary,mindful mercenaries
676,Mamool Ja mercenary,Mamool Ja mercenaries
677,Mamool Ja mercenary,Mamool Ja mercenaries
678,rat king,rat kings
679,ラベル削除予定,
680,bigger chigoe,bigger chigoes
681,even bigger chigoe,even bigger chigoes
682,muttonmaw ogre,muttonmaw ogres
683,ラベル削除予定,
684,cork bulb,cork bulbs
685,Dravanian outwatch,Dravanian outwatches
686,drive cylinder,drive cylinders
687,hoary goobbue,hoary goobbues
688,gurangatch,gurangatch
689,Mylla Swordsong,Mylla Swordsong
690,"Aldis, Sword of Nald","Aldis, Sword of Nald"
691,rimy biast,rimy biasts
692,brutish imp,brutish imps
693,gruesome gargoyle,gruesome gargoyles
694,gnarled gargoyle,gnarled gargoyles
695,Ascian conjurer,Ascian conjurers
696,hornet cloud,hornet clouds
697,Ascian thaumaturge,Ascian thaumaturges
698,Zana Lyehga,Zana Lyehga
699,malevolent fungus,malevolent fungi
700,malevolent squirrel,malevolent squirrels
701,malevolent galago,malevolent galagos
702,malevolent ked,malevolent keds
703,malevolent ochu,malevolent ochus
704,malevolent seedling,malevolent seedlings
705,malevolent stroper,malevolent stropers
706,bone dragon,bone dragons
707,platinal,platinals
708,Gotwin Halehex,Gotwin Halehex
709,void slave,void slaves
710,Thanatos,Thanatos
711,nemesis,nemeses
712,magic pot,magic pots
713,Thancred,Thancred
714,Owyne,Owyne
715,Papashan,Papashan
716,spriggan sifter,spriggan sifters
717,Garibald,Garibald
718,Whiskerwall Kupdi Koop,Whiskerwall Kupdi Koop
719,Ruffletuft Kupta Kapa,Ruffletuft Kupta Kapa
720,Furryfoot Kupli Kipp,Furryfoot Kupli Kipp
721,Woolywart Kupqu Kogi,Woolywart Kupqu Kogi
722,Pukla Puki the Pomburner,Pukla Puki the Pomburner
723,Puksi Piko the Shaggysong,Puksi Piko the Shaggysong
724,Pukna Pako the Tailturner,Pukna Pako the Tailturner
725,Good King Moggle Mog XII,Good King Moggle Mog XII
726,masked mage,masked mages
727,king behemoth,king behemoths
728,puroboros,puroboros
729,Y'shtola,Y'shtola
730,iron giant,iron giants
731,comet,comets
732,Phlegethon,Phlegethon
733,iron claws,iron claws
734,Eugennoix,Eugennoix
735,Ryssfloh,Ryssfloh
736,fire homunculus,fire homunculi
737,ice homunculus,ice homunculi
738,wind homunculus,wind homunculi
739,earth homunculus,earth homunculi
740,lightning homunculus,lightning homunculi
741,water homunculus,water homunculi
742,Lewein,Lewein
743,Miraudont,Miraudont
744,Ixali chieftain,Ixali chieftains
745,,
746,,
747,,
748,,
749,,
750,???,???
751,Hamon Holyfist,Hamon Holyfist
752,Kuplu Kopo,Kuplu Kopo
753,,
754,,
755,,
756,Temperance of the Alacran,Temperance of the Alacran
757,Kindness of the Alacran,Kindness of the Alacran
758,Cocobusi the Cross,Cocobusi the Cross
759,,
760,,
761,Fufulupa,Fufulupa
762,Baldewyn,Baldewyn
763,Ser Eolande Quiveron,Ser Eolande Quiveron
764,,
765,soulsucker imp,soulsucker imps
766,seemingly ordinary imp,seemingly ordinary imps
767,stalwart swordsman,stalwart swordsmen
768,Galfrid the Gallant,Galfrid the Gallant
769,,
770,,
771,,
772,,
773,,
774,,
775,,
776,軍曹,
777,二等兵A,
778,二等兵B,
779,二等兵C,
780,chocobo,chocobos
781,void jumper,void jumpers
782,void herald,void heralds
783,void dross,void dross
784,feral croc,feral crocs
785,giant logger,giant loggers
786,giant lugger,giant luggers
787,giant reader,giant readers
788,biast,biasts
789,hippogryph,hippogryphs
790,hippocerf,hippocerfs
791,snowstorm yeti,snowstorm yetis
792,yeti,yetis
793,hapalit,hapalits
794,redhorn ogre,redhorn ogres
795,ornery karakul,ornery karakuls
796,wold wolf,wold wolves
797,キラーマシン,
798,,
799,,
800,,
801,帝国兵隊長,
802,,
803,,
804,,
805,,
806,,
807,,
808,,
809,,
810,,
811,Ahtzapfyn the Absorbed,Ahtzapfyn the Absorbed
812,silent lackey,silent lackeys
813,Mamool Ja mercenary,Mamool Ja mercenaries
814,Mamool Ja mercenary head,Mamool Ja mercenary heads
815,Storm Captain Ghimthota Sthalmoenwyn,Storm Captain Ghimthota Sthalmoenwyn
816,Storm Private C'nangho Enah,Storm Private C'nangho Enah
817,silent lackey,silent lackeys
818,Mamool Ja mercenary,Mamool Ja mercenaries
819,,
820,valefor,valefors
821,valar,valars
822,greater demon,greater demons
823,Chuchuto Brightstar,Chuchuto Brightstar
