key,0,2
2000088,comfy feather bed,comfy feather beds
2000089,trampled earth,trampled earth
2000093,water-stained note,water-stained notes
2000094,water-stained note,water-stained notes
2000095,water-stained note,water-stained notes
2000096,water-stained note,water-stained notes
2000097,water-stained note,water-stained notes
2000098,water-stained note,water-stained notes
2000099,water-stained note,water-stained notes
2000100,magitek photocell,magitek photocells
2000101,magitek photocell,magitek photocells
2000102,magitek photocell,magitek photocells
2000103,magitek photocell,magitek photocells
2000104,magitek photocell,magitek photocells
2000105,magitek photocell,magitek photocells
2000106,magitek photocell,magitek photocells
2000107,magitek photocell,magitek photocells
2000108,magitek photocell,magitek photocells
2000109,magitek photocell,magitek photocells
2000110,magitek photocell,magitek photocells
2000111,,
2000112,,
2000113,,
2000114,,
2000115,,
2000116,magitek terminal,magitek terminals
2000117,,
2000118,magitek terminal,magitek terminals
2000119,magitek terminal,magitek terminals
2000120,,
2000121,,
2000122,magitek terminal,magitek terminals
2000123,magitek terminal,magitek terminals
2000124,,
2000125,magitek transporter,magitek transporters
2000126,magitek transporter,magitek transporters
2000127,magitek transporter,magitek transporters
2000128,pollen cluster,pollen clusters
2000129,pollen cluster,pollen clusters
2000130,pollen cluster,pollen clusters
2000131,,
2000132,,
2000133,,
2000134,,
2000135,,
2000136,faint footprints,faint footprints
2000137,,
2000138,,
2000139,exit,exits
2000140,tangled undergrowth,tangled undergrowth
2000141,survey records,survey records
2000142,tangled undergrowth,tangled undergrowth
2000143,dusty malmstone,dusty malmstones
2000144,dusty malmstone,dusty malmstones
2000145,glimshroom,glimshrooms
2000146,burlap sacks,burlap sacks
2000147,surveyor's instruments,surveyor's instruments
2000148,surveyor's instruments,surveyor's instruments
2000149,surveyor's rope,surveyor's rope
2000150,anole egg,anole eggs
2000151,Aethernet shard,Aethernet shards
2000152,tiny key,tiny keys
2000153,Aethernet shard,Aethernet shards
2000154,Aethernet shard,Aethernet shards
2000155,Aethernet shard,Aethernet shards
2000156,Aethernet shard,Aethernet shards
2000157,Aethernet shard,Aethernet shards
2000158,,
2000159,tiny key,tiny keys
2000160,sealed blasting door,sealed blasting doors
2000161,,
2000162,lift lever,lift levers
2000163,lift lever,lift levers
2000164,,
2000165,lift lever,lift levers
2000166,lift lever,lift levers
2000167,,
2000168,,
2000169,firesand,6-onze pinches of firesand
2000170,blasting device,blasting devices
2000171,,
2000172,firesand,6-onze pinches of firesand
2000173,sealed blasting door,sealed blasting doors
2000174,lift lever,lift levers
2000175,lift lever,lift levers
2000176,lift lever,lift levers
2000177,lift lever,lift levers
2000178,tiny key,tiny keys
2000179,firesand,6-onze pinches of firesand
2000180,blasting device,blasting devices
2000181,,
2000182,,
2000183,,
2000184,improved blasting device,improved blasting devices
2000185,,
2000186,,
2000187,exit,exits
2000188,,
2000189,,
2000190,,
2000191,,
2000192,,
2000193,,
2000194,,
2000195,,
2000196,,
2000197,,
2000198,,
2000199,,
2000200,,
2000201,,
2000202,,
2000203,,
2000204,,
2000205,,
2000206,,
2000207,,
2000208,,
2000209,iron lever,iron levers
2000210,,
2000211,,
2000212,bloody memo,bloody memos
2000213,blue coral formation,formations of blue coral
2000214,red coral formation,formations of red coral
2000215,green coral formation,formations of green coral
2000216,inconspicuous switch,inconspicuous switches
2000217,hidden door,hidden doors
2000218,,
2000219,,
2000220,,
2000221,,
2000222,giant clam,giant clams
2000223,,
2000224,,
2000225,Rambade door,Rambade doors
2000226,wooden door,wooden doors
2000227,captain's quarters,captain's quarters doors
2000228,wooden door,wooden doors
2000229,wooden door,wooden doors
2000230,wooden door,wooden doors
2000231,Waverider Gate,Waverider Gates
2000232,the Hole,the Hole
2000233,,
2000234,,
2000235,,
2000236,Rambade door,Rambade doors
2000237,,
2000238,,
2000239,,
2000248,,
2000249,,
2000250,captain's quarters key,captain's quarters keys
2000251,iron key,iron keys
2000252,iron key,iron keys
2000253,iron key,iron keys
2000254,iron key,iron keys
2000255,Waverider Gate key,Waverider Gate keys
2000256,key to the Hole,keys to the Hole
2000257,,
2000258,,
2000259,,
2000260,,
2000261,,
2000262,,
2000263,,
2000264,,
2000266,,
2000267,,
2000268,narrow fissure,narrow fissures
2000269,herb patch,herb patches
2000270,,
2000271,,
2000272,,
2000273,,
2000274,,
2000275,exit,exits
2000276,,
2000277,,
2000278,,
2000279,,
2000280,,
2000281,,
2000284,megalocrab nest,megalocrab nests
2000286,overturned wain,overturned wains
2000287,overturned wain,overturned wains
2000288,destination,destinations
2000289,Sighard's waterskin,Sighard's waterskins
2000290,Sighard's satchel,Sighard's satchels
2000294,Sighard's hatchet,Sighard's hatchets
2000295,×ClsExc250：待ち合わせポイント,
2000296,lavender pot,lavender pots
2000297,fruit barrel,fruit barrels
2000298,splintered crate,splintered crates
2000299,overturned wain,overturned wains
2000300,Amajina & Sons coffers,Amajina & Sons coffer
2000301,tiny key,tiny keys
2000302,tiny key,tiny keys
2000303,tiny key,tiny keys
2000304,tiny key,tiny keys
2000305,tiny key,tiny keys
2000306,tiny key,tiny keys
2000307,tiny key,tiny keys
2000308,tiny key,tiny keys
2000309,tiny key,tiny keys
2000310,tiny key,tiny keys
2000311,tiny key,tiny keys
2000312,tiny key,tiny keys
2000313,tiny key,tiny keys
2000314,tiny key,tiny keys
2000315,tiny key,tiny keys
2000316,tiny key,tiny keys
2000317,tiny key,tiny keys
2000318,tiny key,tiny keys
2000319,tiny key,tiny keys
2000320,tiny key,tiny keys
2000321,tiny key,tiny keys
2000322,tiny key,tiny keys
2000323,tiny key,tiny keys
2000324,green key,green keys
2000325,yellow key,yellow keys
2000326,white key,white keys
2000327,red key,red keys
2000328,locked door,locked doors
2000329,locked door,locked doors
2000330,locked door,locked doors
2000331,locked door,locked doors
2000332,locked door,locked doors
2000333,locked door,locked doors
2000334,locked door,locked doors
2000335,locked door,locked doors
2000336,locked door,locked doors
2000337,locked door,locked doors
2000338,locked door,locked doors
2000339,locked door,locked doors
2000340,locked door,locked doors
2000341,locked door,locked doors
2000342,locked door,locked doors
2000343,locked door,locked doors
2000344,locked door,locked doors
2000345,locked door,locked doors
2000346,locked door,locked doors
2000347,locked door,locked doors
2000348,locked door,locked doors
2000349,locked door,locked doors
2000350,locked door,locked doors
2000351,locked door,locked doors
2000352,locked door,locked doors
2000353,locked door,locked doors
2000354,Rose Door,Rose Doors
2000355,Ivy Door,Ivy Doors
2000356,Carnation Door,Carnation Doors
2000357,Lily Door,Lily Doors
2000358,void lamp,void lamps
2000359,void lamp,void lamps
2000360,void lamp,void lamps
2000361,void lamp,void lamps
2000362,crystal ball,crystal balls
2000363,crystal ball,crystal balls
2000364,crystal ball,crystal balls
2000365,crystal ball,crystal balls
2000366,void lamp,void lamps
2000367,void lamp,void lamps
2000368,void lamp,void lamps
2000369,void lamp,void lamps
2000370,exit,exits
2000371,,
2000372,shrewhill,shrewhills
2000373,shrewhill,shrewhills
2000374,shrewhill,shrewhills
2000377,pockmarked silver ore,chunks of pockmarked silver ore
2000378,pockmarked silver ore,chunks of pockmarked silver ore
2000379,pockmarked silver ore,chunks of pockmarked silver ore
2000380,pockmarked silver ore,chunks of pockmarked silver ore
2000382,マンドラアクセスその２,
2000384,accusation chamber door,accusation chamber doors
2000385,abacination chamber door,abacination chamber doors
2000386,,
2000387,,
2000388,,
2000389,,
2000390,,
2000391,,
2000392,,
2000393,,
2000394,×陰山テスト検索ポイント1,
2000395,×陰山テスト検索ポイント2,
2000396,×陰山テスト検索ポイント3,
2000397,,
2000398,,
2000399,,
2000400,,
2000401,summoning bell,summoning bells
2000402,market board,market boards
2000403,summoning bell,summoning bells
2000404,,
2000405,unnatural ripples,patches of unnatural ripples
2000406,unnatural ripples,patches of unnatural ripples
2000407,unnatural ripples,patches of unnatural ripples
2000408,unnatural ripples,patches of unnatural ripples
2000409,,
2000410,,
2000411,,
2000412,,
2000413,,
2000414,the Warden,the Warden
2000415,the Flame of Magic,the Flames of Magic
2000416,the Fruit of Knowledge,the Fruits of Knowledge
2000417,the Gem of Affluence,the Gems of Affluence
2000418,the Helm of Might,the Helms of Might
2000419,stone pedestal,stone pedestals
2000420,door to the Vault of Aether,doors to the Vault of Aether
2000421,stone pedestal,stone pedestals
2000422,door to the Vault of Secrets,doors to the Vault of Secrets
2000423,stone pedestal,stone pedestals
2000424,door to the Vault of Wealth,doors to the Vault of Wealth
2000425,stone pedestal,stone pedestals
2000426,door to the Vault of Steel,doors to the Vault of Steel
2000427,left pan,left pan
2000428,right pan,right pan
2000429,the Path to Retribution,the Path to Retribution
2000430,,
2000431,sealed door,sealed doors
2000432,sealed door,sealed doors
2000433,sealed door,sealed doors
2000434,sealed entryway,sealed entryways
2000435,sealed door,sealed doors
2000436,Inner Sanctum gate,Inner Sanctum gates
2000437,Lower Sanctum gate,Lower Sanctum gates
2000438,grand hall gate,grand hall gates
2000439,summoning bell,summoning bells
2000440,market board,market boards
2000441,summoning bell,summoning bells
2000442,market board,market boards
2000443,,
2000444,,
2000445,,
2000446,,
2000447,,
2000448,,
2000449,,
2000450,damaged wain,damaged wains
2000451,,
2000452,,
2000453,,
2000454,,
2000455,,
2000456,,
2000457,,
2000458,magitek transporter,magitek transporters
2000459,,
2000460,shifting sands,patches of shifting sands
2000461,shifting sands,patches of shifting sands
2000462,,
2000463,,
2000464,shifting sands,patches of shifting sands
2000465,shifting sands,patches of shifting sands
2000466,shifting sands,patches of shifting sands
2000467,,
2000468,,
2000469,shifting sands,patches of shifting sands
2000470,company chest,company chests
2000471,,
2000472,,
2000473,,
2000474,magitek transporter,magitek transporters
2000475,,
2000476,magitek terminal I,magitek terminals I
2000477,magitek terminal II,magitek terminals II
2000478,magitek terminal III,magitek terminals III
2000479,magitek terminal IV,magitek terminals IV
2000480,magitek terminal V,magitek terminals V
2000481,magitek terminal VI,magitek terminals VI
2000482,magitek terminal VII,magitek terminals VII
2000483,magitek terminal VIII,magitek terminals VIII
2000484,magitek terminal IX,magitek terminals IX
2000485,magitek terminal X,magitek terminals X
2000486,,
2000487,,
2000488,,
2000489,×川瀬実験EOBJ,
2000490,,
2000491,,
2000492,,
2000493,exit,exits
2000494,,
2000495,,
2000496,,
2000497,,
2000498,,
2000499,,
2000500,aetherial flow,aetherial flows
2000501,aetherial flow,aetherial flows
2000502,Presence Chamber door,Presence Chamber doors
2000503,,
2000504,,
2000505,,
2000506,,
2000507,,
2000508,,
2000509,,
2000510,,
2000511,,
2000512,,
2000513,,
2000514,,
2000515,,
2000516,,
2000517,,
2000518,,
2000519,,
2000520,,
2000521,,
2000522,,
2000523,,
2000524,,
2000525,,
2000526,,
2000527,,
2000528,,
2000529,,
2000530,,
2000531,,
2000532,,
2000533,,
2000534,,
2000535,,
2000536,,
2000537,,
2000538,,
2000539,,
2000540,,
2000541,,
2000542,,
2000543,,
2000544,,
2000545,,
2000546,,
2000547,,
2000548,,
2000549,,
2000550,,
2000551,,
2000552,,
2000553,,
2000554,,
2000555,,
2000556,,
2000557,,
2000558,,
2000559,,
2000560,,
2000561,,
2000562,,
2000563,,
2000564,searchlight terminal,searchlight terminals
2000565,,
2000566,,
2000567,searchlight terminal,searchlight terminals
2000568,searchlight terminal,searchlight terminals
2000569,,
2000570,incendiary #37,canisters of incendiary #37
2000571,unstable paneling,sheets of unstable paneling
2000572,,
2000573,,
2000574,unstable paneling,sheets of unstable paneling
2000575,,
2000576,,
2000577,,
2000578,,
2000579,,
2000580,searchlight terminal,searchlight terminals
2000581,searchlight terminal,searchlight terminals
2000582,magitek terminal,magitek terminals
2000583,magitek terminal,magitek terminals
2000584,,
2000585,,
2000586,,
2000587,,
2000588,,
2000589,,
2000590,,
2000591,,
2000592,,
2000593,,
2000594,,
2000595,Mark XLIII anti-aircraft cannon,Mark XLIII anti-aircraft cannons
2000596,exit,exits
2000597,disposal chute,disposal chutes
2000598,,
2000599,,
2000600,Mark XLIII anti-aircraft cannon,Mark XLIII anti-aircraft cannons
2000601,Mark XLIII anti-aircraft cannon,Mark XLIII anti-aircraft cannons
2000602,,
2000603,shortcut,shortcuts
2000604,,
2000605,exit,exits
2000606,,
2000607,,
2000608,,
2000609,rich soil,patches of rich soil
2000610,prime location,prime locations
2000611,,
2000612,,
2000613,,
2000614,,
2000615,,
2000616,,
2000617,,
2000618,,
2000619,,
2000620,,
2000621,,
2000622,,
2000623,,
2000624,,
2000625,hexalift,hexalifts
2000626,hexalift,hexalifts
2000627,,
2000628,,
2000629,,
2000630,,
2000631,,
2000632,,
2000633,silent terminal,silent terminals
2000634,silent terminal,silent terminals
2000635,,
2000636,,
2000637,,
2000638,,
2000639,,
2000640,,
2000641,,
2000642,,
2000643,,
2000644,,
2000645,,
2000646,,
2000647,,
2000648,,
2000649,,
2000650,,
2000651,,
2000652,,
2000653,,
2000654,,
2000655,,
2000656,,
2000657,,
2000658,the Scales of Judgment,the Scales of Judgment
2000659,,
2000660,,
2000661,summoning bell,summoning bells
2000662,magitek missile,magitek missiles
2000663,magitek missile,magitek missiles
2000664,magitek missile,magitek missiles
2000665,magitek missile,magitek missiles
2000666,,
2000667,,
2000668,,
2000669,,
2000670,,
2000671,,
2000672,,
2000673,,
2000674,,
2000675,,
2000676,,
2000677,,
2000678,,
2000679,,
2000680,,
2000681,,
2000682,,
2000683,exit,exits
2000684,,
2000685,well-worn fishing rod,well-worn fishing rods
2000687,Bloody Transept door,Bloody Transept doors
2000688,gutted campfire,gutted campfires
2000689,worn leather bag,worn leather bags
2000690,thousand-year plum,thousand-year plums
2000691,exposed wall,exposed walls
2000692,exposed wall,exposed walls
2000693,exposed wall,exposed walls
2000695,dropped gil,piles of dropped gil
2000696,dropped gil,piles of dropped gil
2000697,dropped gil,piles of dropped gil
2000698,,
2000699,,
2000700,shortcut,shortcuts
2000701,,
2000707,,
2000708,（仮）木材,
2000709,destination,destinations
2000711,destination,destinations
2000717,Twin Adder standard,Twin Adder standards
2000718,Twin Adder standard,Twin Adder standards
2000719,Twin Adder standard,Twin Adder standards
2000720,destination,destinations
2000721,destination,destinations
2000722,destination,destinations
2000723,silk strand,silk strands
2000727,muddy potsherd,muddy potsherds
2000728,muddy potsherd,muddy potsherds
2000729,muddy potsherd,muddy potsherds
2000732,,
2000733,,
2000734,,
2000735,,
2000736,,
2000737,,
2000738,EATC cargo crate,EATC cargo crates
2000739,EATC cargo crate,EATC cargo crates
2000740,EATC cargo crate,EATC cargo crates
2000741,barrel trap,barrel traps
2000742,barrel trap,barrel traps
2000746,,
2000748,blue trumpet,blue trumpets
2000749,blue trumpet,blue trumpets
2000750,blue trumpet,blue trumpets
2000751,blue trumpet,blue trumpets
2000753,Amajina & Sons coffer,Amajina & Sons coffers
2000754,Amajina & Sons coffer,Amajina & Sons coffers
2000756,×SubSea110：荷車1,
2000759,×SubSea110：荷車4,
2000760,forecastle planks,bundles of forecastle planks
2000761,quarterdeck logs,stack of quarterdeck logs
2000762,packed lunch,packed lunches
2000763,packed lunch,packed lunches
2000764,forecastle planks,bundles of forecastle planks
2000765,forecastle planks,bundles of forecastle planks
2000766,×SubSea116：焚火1,
2000767,×SubSea116：焚火2,
2000768,×SubSea116：焚火3,
2000769,brass helm wheel,brass helm wheels
2000770,tangled rigging,tangled rigging
2000771,folded sailcloth,folded sailcloths
2000772,suspicious mound,suspicious mounds
2000773,suspicious mound,suspicious mounds
2000774,suspicious mound,suspicious mounds
2000775,La Noscean lilybell,La Noscean lilybells
2000776,La Noscean lilybell,La Noscean lilybells
2000777,La Noscean lilybell,La Noscean lilybells
2000778,morbol fruit,pieces of morbol fruit
2000779,,
2000780,,
2000781,,
2000782,,
2000783,,
2000784,,
2000785,,
2000786,,
2000787,,
2000788,exit,exits
2000789,shortcut,shortcuts
2000790,,
2000791,,
2000792,magitek terminal,magitek terminals
2000793,,
2000794,,
2000795,,
2000796,,
2000797,,
2000798,,
2000799,magitek terminal,magitek terminals
2000800,,
2000801,,
2000802,magitek terminal,magitek terminals
2000803,magitek terminal,magitek terminals
2000804,,
2000805,magitek terminal,magitek terminals
2000806,(仮)シド指令,
2000807,,
2000808,identification key reader,identification key readers
2000809,magitek terminal,magitek terminals
2000810,magitek terminal,magitek terminals
2000811,,
2000812,,
2000813,,
2000814,,
2000815,,
2000816,,
2000817,,
2000818,,
2000819,,
2000820,,
2000821,,
2000822,,
2000823,,
2000824,,
2000825,magitek terminal,magitek terminals
2000826,,
2000827,,
2000828,,
2000829,,
2000830,,
2000831,,
2000832,,
2000833,,
2000834,,
2000835,,
2000836,,
2000837,imperial identification key,imperial identification keys
2000838,imperial identification key,imperial identification keys
2000839,imperial identification key,imperial identification keys
2000840,imperial identification key,imperial identification keys
2000841,magitek terminal,magitek terminals
2000842,,
2000843,,
2000844,,
2000845,,
2000846,shortcut,shortcuts
2000847,shortcut,shortcuts
2000848,shortcut,shortcuts
2000849,magitek terminal,magitek terminals
2000850,magitek terminal,magitek terminals
2000851,magitek terminal,magitek terminals
2000852,magitek terminal,magitek terminals
2000853,shortcut,shortcuts
2000854,,
2000855,,
2000856,magitek terminal,magitek terminals
2000857,magitek terminal,magitek terminals
2000858,magitek terminal,magitek terminals
2000859,,
2000860,,
2000861,,
2000862,,
2000863,,
2000864,,
2000865,,
2000866,,
2000867,,
2000868,,
2000869,imperial identification key,imperial identification keys
2000870,imperial identification key,imperial identification keys
2000871,,
2000872,magitek armor,suits of magitek armor
2000873,searchlight terminal,searchlight terminals
2000874,,
2000875,,
2000876,,
2000877,,
2000878,,
2000879,,
2000880,,
2000881,,
2000882,,
2000883,corrupted soil,patches of corrupted soil
2000885,destination,destinations
2000887,corrupted air,patches of corrupted air
2000889,corrupted water,patches of corrupted water
2000891,corrupted soil,patches of corrupted soil
2000893,corrupted air,patches of corrupted air
2000895,corrupted water,patches of corrupted water
2000899,corrupted soil,patches of corrupted soil
2000901,corrupted soil,patches of corrupted soil
2000902,,
2000903,,
2000904,magitek terminal,magitek terminals
2000906,corrupted soil,patches of corrupted soil
2000908,yarzon nest,yarzon nests
2000909,yarzon nest,yarzon nests
2000910,yarzon nest,yarzon nests
2000911,yarzon nest,yarzon nests
2000914,collapsed pillar,collapsed pillars
2000915,collapsed pillar,collapsed pillars
2000916,collapsed pillar,collapsed pillars
2000917,Stone of Courage,Stones of Courage
2000918,Stone of Courage,Stones of Courage
2000919,exposed roots,patches of exposed roots
2000920,destination,destinations
2000921,Mistalle's Lance,Mistalle's Lance
2000922,gutted campfire,gutted campfire
2000923,gutted campfire,gutted campfire
2000924,scarred lance,scarred lances
2000925,archery butt,archery butts
2000926,archery butt,archery butts
2000927,archery butt,archery butts
2000928,archery butt,archery butts
2000929,archery butt,archery butts
2000930,archery butt,archery butts
2000931,archery butt,archery butts
2000934,archery butt,archery butts
2000936,archery butt,archery butts
2000937,archery butt,archery butts
2000938,archery butt,archery butts
2000939,archery butt,archery butts
2000940,archery butt,archery butts
2000941,archery butt,archery butts
2000942,archery butt,archery butts
2000943,archery butt,archery butts
2000944,archery butt,archery butts
2000945,archery butt,archery butts
2000946,archery butt,archery butts
2000947,iron leg trap,iron leg traps
2000948,poacher's arrow,poacher's arrows
2000949,empty mead bottles,piles of empty mead bottles
2000951,destination,destinations
2000953,magicked blade,magicked blades
2000955,archery butt,archery butts
2000956,archery butt,archery butts
2000957,archery butt,archery butts
2000958,archery butt,archery butts
2000959,archery butt,archery butts
2000962,destination,destinations
2000963,destination,destinations
2000964,×イベントオブジェクト君１,
2000965,×イベントオブジェクト君２,
2000966,Stone of Courage,Stones of Courage
2000967,Stone of Courage,Stones of Courage
2000972,guild-issue echo drops,bottles of guild-issue echo drops
2000973,guild-issue antidote,bottles of guild-issue antidote
2000974,guild-issue smelling salts,bottles of guild-issue smelling salts
2000975,guild-issue eye drops,bottles of guild-issue eye drops
2000976,,
2000977,destination,destinations
2000978,bloody boar tusks,piles of bloody boar tusks
2000983,silk strand,silk strands
2000988,,
2000989,,
2000990,Leia's egg,Leia's eggs
2000991,,
2000992,,
2000993,,
2000994,,
2000995,,
2000996,,
2000999,gysahl greens,bunches of gysahl greens
2001000,feeding trough,feeding troughs
2001001,feeding trough,feeding troughs
2001002,feeding trough,feeding troughs
2001003,,
2001004,,
2001005,,
2001006,vulture egg,vulture eggs
2001007,barrow,barrows
2001008,barrow,barrows
2001009,barrow,barrows
2001010,heavy oaken door,heavy oaken doors
2001011,heavy oaken door,heavy oaken doors
2001012,comfy feather bed,comfy feather beds
2001013,crayfish balls,crayfish balls
2001014,Mun-Tuy beans,boxes of Mun-Tuy beans
2001015,plate mail,suits of plate mail
2001016,fallen cargo,pieces of fallen cargo
2001017,chocobo carriage,chocobo carriages
2001018,fallen cargo,pieces of fallen cargo
2001019,destination,destinations
2001020,,
2001021,,
2001022,,
2001023,Allagan teleporter,Allagan teleporters
2001024,,
2001025,,
2001026,,
2001027,,
2001028,,
2001029,,
2001030,,
2001031,,
2001032,,
2001033,,
2001034,,
2001035,,
2001036,,
2001037,,
2001038,energy tower console,energy tower consoles
2001039,energy tower console,energy tower consoles
2001040,energy tower console,energy tower consoles
2001041,energy tower console,energy tower consoles
2001042,,
2001043,,
2001044,,
2001045,Porta Decumana entryway,Porta Decumana entryways
2001046,,
2001047,,
2001048,,
2001049,,
2001050,,
2001051,,
2001052,,
2001053,,
2001054,,
2001055,,
2001056,,
2001057,,
2001058,,
2001059,,
2001060,,
2001061,,
2001062,,
2001063,,
2001064,,
2001065,,
2001066,,
2001067,,
2001068,,
2001069,,
2001070,,
2001071,,
2001072,,
2001073,,
2001074,,
2001075,,
2001076,,
2001077,,
2001078,,
2001079,,
2001080,,
2001081,,
2001082,,
2001083,diremite eggs,diremite egg clusters
2001084,diremite eggs,diremite egg clusters
2001085,,
2001086,broken crate,broken crates
2001087,broken crate,broken crates
2001088,broken crate,broken crates
2001089,dropped gil,piles of dropped gil
2001090,dropped gil,piles of dropped gil
2001091,×イベントオブジェクト君３,
2001092,practice spear,practice spears
2001093,compost,bags of compost
2001094,suspicious mound,suspicious mounds
2001095,mushroom log,mushroom logs
2001096,whitecap,whitecaps
2001097,iron leg trap,iron leg traps
2001098,parchment,loose pieces of parchment
2001099,homebrew,bottles of homebrew
2001100,parchment,loose pieces of parchment
2001101,parchment,loose pieces of parchment
2001102,adamantoise egg,adamantoise eggs
2001103,poached hide,poached hides
2001104,destination,destinations
2001105,destination,destinations
2001106,,
2001107,,
2001108,,
2001109,,
2001110,,
2001111,,
2001112,,
2001113,incendiary #37,canisters of incendiary #37
2001114,,
2001115,,
2001116,,
2001117,,
2001118,,
2001119,,
2001120,,
2001121,,
2001122,,
2001123,Nymian device,Nymian devices
2001124,rusted Nymian device,rusted Nymian devices
2001125,rusted Nymian device,rusted Nymian devices
2001126,rusted Nymian device,rusted Nymian devices
2001127,Nymian device,Nymian devices
2001128,rusted Nymian device,rusted Nymian devices
2001129,rusted Nymian device,rusted Nymian devices
2001130,rusted Nymian device,rusted Nymian devices
2001131,rusted Nymian device,rusted Nymian devices
2001132,silent terminal,silent terminals
2001133,,
2001134,,
2001135,,
2001136,,
2001137,,
2001138,,
2001139,,
2001140,silent terminal,silent terminals
2001141,,
2001142,entry point,entry points
2001143,exit,exits
2001144,exit,exits
2001145,magitek terminal,magitek terminals
2001146,magitek terminal,magitek terminals
2001147,magitek transporter,magitek transporters
2001148,magitek transporter,magitek transporters
2001149,,
2001150,,
2001151,,
2001152,,
2001153,,
2001154,Allagan terminal,Allagan terminals
2001155,,
2001156,,
2001157,,
2001158,silent terminal,silent terminals
2001159,,
2001160,,
2001161,Allagan terminal,Allagan terminals
2001162,Allagan terminal,Allagan terminals
2001163,Allagan terminal,Allagan terminals
2001164,,
2001165,left pan,left pan
2001166,right pan,right pan
2001167,,
2001168,,
2001169,,
2001171,archery butt,archery butts
2001173,archery butt,archery butts
2001174,archery butt,archery butts
2001175,archery butt,archery butts
2001177,archery butt,archery butts
2001178,archery butt,archery butts
2001179,archery butt,archery butts
2001180,archery butt,archery butts
2001183,,
2001184,muddy potsherd,muddy potsherds
2001185,muddy potsherd,muddy potsherds
2001186,muddy potsherd,muddy potsherds
2001187,muddy potsherd,muddy potsherds
2001188,muddy potsherd,muddy potsherds
2001194,magicked blade,magicked blades
2001195,,
2001205,,
2001206,,
2001207,raincatcher nectar,pools of raincatcher nectar
2001208,bubbling spring,bubbling springs
2001209,ceruleum engine part,ceruleum engine parts
2001210,,
2001211,stolen crate,stolen crates
2001212,golem fragment,golem fragments
2001213,poached hide,poached hides
2001215,exit to the Archers' Guild,exits to the Archers' Guild
2001216,exit to Nophica's Altar,exits to Nophica's Altar
2001217,,
2001218,,
2001219,cactus leaf,cactus leaves
2001220,golem soulstone,golem soulstones
2001221,earth sprite core,earth sprite cores
2001222,stolen shipping crate,stolen shipping crates
2001223,crate of contraband,crates of contraband
2001224,poisonous mushroom,poisonous mushrooms
2001225,,
2001226,pelican egg,pelican eggs
2001227,sylphic keepsake,sylphic keepsakes
2001228,golem soulstone,golem soulstones
2001229,destination,destinations
2001230,corrupted air,patches of corrupted air
2001231,,
2001232,,
2001233,sealed barrier,sealed barriers
2001234,,
2001235,bloody parchment,slips of bloody parchment
2001236,,
2001237,blackloam,patches of blackloam
2001238,blackloam,patches of blackloam
2001239,blackloam,patches of blackloam
2001240,yarzon nest,yarzon nests
2001241,yarzon nest,yarzon nests
2001242,yarzon nest,yarzon nests
2001243,cumbersome rock,cumbersome rocks
2001244,cumbersome rock,cumbersome rocks
2001245,cumbersome rock,cumbersome rocks
2001246,strewn debris,patches of strewn debris
2001247,strewn debris,patches of strewn debris
2001248,strewn debris,patches of strewn debris
2001249,ripe orange,ripe oranges
2001250,ripe orange,ripe oranges
