26,Earthen Fury,Deals earth damage with a potency of 200 to all nearby targets.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect:<hex:0249020103><hex:0248020103> <hex:024804F201FA03><hex:024904F201FB03>Razed Earth<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>Potency:<hex:0249020103><hex:0248020103> 20 <hex:024804F201F803><hex:024904F201F903><hex:02100103>Duration:<hex:0249020103><hex:0248020103> 15s<hex:02100103>Executed when master uses <hex:024804F201F403><hex:024904F201F503>Enkindle<hex:0249020103><hex:0248020103>.
27,Crimson Cyclone,"Deals fire damage with a potency of 110.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect:<hex:0249020103><hex:0248020103> <hex:024804F201FA03><hex:024904F201FB03>Stun<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration:<hex:0249020103><hex:0248020103> 2s<hex:02100103>When <hex:024804F201FA03><hex:024904F201FB03>Obey<hex:0249020103><hex:0248020103> is active, will only execute upon command."
28,Burning Strike,Deals fire damage with a potency of 135.
29,Radiant Shield,"Creates a barrier around self and nearby party members.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration:<hex:0249020103><hex:0248020103> 20s<hex:02100103><hex:024804F201F803><hex:024904F201F903>Barrier Effect:<hex:0249020103><hex:0248020103> When barrier is struck, increases striker's physical vulnerability by 2%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration:<hex:0249020103><hex:0248020103> 4s<hex:02100103>When <hex:024804F201FA03><hex:024904F201FB03>Obey<hex:0249020103><hex:0248020103> is active, will only execute upon command."
30,Flaming Crush,"Deals fire damage with a potency of 110 to all nearby enemies.<hex:02100103>When <hex:024804F201FA03><hex:024904F201FB03>Obey<hex:0249020103><hex:0248020103> is active, will only execute upon command."
31,Inferno,Deals fire damage with a potency of 200 to all enemies in a cone before it.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect:<hex:0249020103><hex:0248020103> Fire damage over time<hex:02100103><hex:024804F201F803><hex:024904F201F903>Potency:<hex:0249020103><hex:0248020103> 20<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration:<hex:0249020103><hex:0248020103> 15s<hex:02100103>Executed when master uses <hex:024804F201F403><hex:024904F201F503>Enkindle<hex:0249020103><hex:0248020103>.
32,Embrace,Restore target's HP.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Cure Potency:<hex:0249020103><hex:0248020103> 250
33,Whispering Dawn,"Gradually restores own HP and the HP of all nearby party members.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Cure Potency:<hex:0249020103><hex:0248020103> 120<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration:<hex:0249020103><hex:0248020103> 21s<hex:02100103>When <hex:024804F201FA03><hex:024904F201FB03>Obey<hex:0249020103><hex:0248020103> is active, will only execute upon command."
34,Fey Covenant,"Increases magic defense of self and nearby party members by 20%.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration:<hex:0249020103><hex:0248020103> 20s<hex:02100103>When <hex:024804F201FA03><hex:024904F201FB03>Obey<hex:0249020103><hex:0248020103> is active, will only execute upon command."
35,Fey Illumination,"Increases spell-based HP restoration of self and nearby party members by 10%.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration:<hex:0249020103><hex:0248020103> 20s<hex:02100103>When <hex:024804F201FA03><hex:024904F201FB03>Obey<hex:0249020103><hex:0248020103> is active, will only execute upon command."
36,Embrace,Restore target's HP.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Cure Potency:<hex:0249020103><hex:0248020103> 250
37,Silent Dusk,"Silences target.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration:<hex:0249020103><hex:0248020103> 1s<hex:02100103>When <hex:024804F201FA03><hex:024904F201FB03>Obey<hex:0249020103><hex:0248020103> is active, will only execute upon command."
38,Fey Caress,"Removes a single detrimental effect from all nearby party members.<hex:02100103>Some effects cannot be removed.<hex:02100103>When <hex:024804F201FA03><hex:024904F201FB03>Obey<hex:0249020103><hex:0248020103> is active, will only execute upon command."
39,Fey Wind,"Reduces weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay of self and nearby party members by 3%.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration:<hex:0249020103><hex:0248020103> 30s<hex:02100103>When <hex:024804F201FA03><hex:024904F201FB03>Obey<hex:0249020103><hex:0248020103> is active, will only execute upon command."
40,Offensive Mode,Command autoturret to focus on offensive maneuvers.
41,Defensive Mode,Command autoturret to focus on supportive maneuvers.
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,,
51,,
52,,
