key,10
305,Wind-up Urianger
306,Wind-up Alphinaud
307,Wind-up Alisaie
308,Wind-up Tataru
309,Wind-up Cid
310,Felicitous Fuzzball
311,Sponge Silkie
312,Chewy
313,Weatherproof Gaelicat
314,Nana Bear
315,Black Hayate
316,Koala Joey
317,Capybara Pup
318,Flag
319,Corgi
320,Silver Dasher
321,Greener Gleaner
322,Wind-up Arkasodara
323,Wind-up Grebuloff
324,Findingway
325,Optimus Omicron
326,Wind-up Omega-M
327,Wind-up Omega-F
328,OMG
329,Wind-up Alpha
330,Wind-up Krile
331,Wind-up Moenbryda
332,Wind-up Gentleman
333,Wind-up Nanamo
334,Wind-up Haurchefant
335,Wind-up Aymeric
336,Wind-up Estinien
337,Wind-up Nero tol Scaeva
338,Wind-up Raubahn
339,Wind-up Kan-E
340,Wind-up Merlwyb
341,Private Pachypodium
342,Shiromaru
343,Kuromaru
344,Private Moai
345,Wind-up Azeyma
346,Wind-up Halone
347,Wind-up Oschon
348,Gravel Golem
349,Mummy's Little Mummy
350,Fenrir Pup
351,Little Leannan
352,Dwarf Rabbit
353,Meerkat
354,Assassin Fry
355,Owlet
356,Hunting Hawk
357,Blue-footed Booby
358,Dress-up Y'shtola
359,Dress-up Thancred
360,Wind-up Louisoix
361,Dress-up Alisaie
362,Wind-up Godbert
363,Wind-up Iceheart
364,Wind-up Yugiri
365,Wind-up Edda
366,Wind-up Zhloe
367,Wind-up G'raha Tia
368,Midgardsormr
369,Wind-up Hraesvelgr
370,Gridanian Style
371,Lominsan Style
372,Ul'dahn Style
373,Ishgardian Style
374,Ala Mhigan Style
375,Kugane Style
376,Doman Style
377,Crystarium Style
378,Eulmoran Style
379,Bozjan Style
380,
381,
382,
383,
384,
385,
386,
387,
388,
389,
390,
391,
392,
393,
394,
395,
396,
397,
398,
399,
400,Potion
401,Hi-Potion
402,Mega-Potion
403,Super-Potion
404,Ether
405,Hi-Ether
406,Mega-Ether
407,Super-Ether
408,Elixir
409,Fantasia
410,
411,
412,
413,
414,
415,
416,
417,
418,
419,
420,
421,
422,
423,
424,
425,
426,
427,
428,
429,
430,Main Scenario Quest Available
431,Main Scenario Quest Underway
432,Main Scenario Quest Completed
433,Sidequest Available
434,Sidequest Underway
435,Sidequest Completed
436,Content Unlock Quest Available
437,Content Unlock Quest Underway
438,Content Unlock Quest Completed
439,
440,
441,
442,Pink Blossom
443,Blue Blossom
444,Bandage
445,Correct!
446,Incorrect...
447,Lonely Wind
448,Dizzy Swirl
449,Question Mark?
450,Exclamation Point!
451,Dazed Confusion
452,Snoozing Sounds
453,Explosion
454,Bombs Away
455,Pulsing Anger
456,Bright Idea
457,Affectionate Hearts
458,Thunderous Bolts
459,Fabulous Sparkles
460,Chagrined Sweat
461,Anxious Sweat
462,Lively Nod
463,Surprised Spark
464,Frustrated Scrawl
465,Dejected Sigh
466,Realization
467,Musical Note
468,Twinkling Stars
469,Impending Gloom
470,
471,
472,
473,
474,
475,
476,
477,
478,
479,
480,
481,
482,
483,Findingway
484,Axolotl Eft
485,Wind-up Alpha
486,Wee Ea
487,Drippy
488,Lalinator 5.H0
489,Felicitous Fuzzball
490,Wind-up Grebuloff
491,Sponge Silkie
492,Much-coveted Mora
493,Tiny Troll
494,Ancient One
495,Wind-up Qiqirn
496,Penguin Prince
497,Bitty Duckbill
498,Shalloweye
499,Shoebill
500,Wind-up Moogle
501,Fat Cat
502,Giant Beaver
503,Paissa Brat
504,Wind-up Namazu
505,Heavy Hatchling
506,Dust Bunny
507,Cactuar Cutting
508,Goobbue Sproutling
509,Peridot Carbuncle
510,Odder Otter
511,The Great Serpent of Ronka
512,Cherry Bomb
513,Morbol Seedling
514,Wind-up Tonberry
515,Kidragora
516,Gaelikitten
517,Korpokkur Kid
518,Poro Roggo
519,Yukinko Snowflake
520,Nutkin
521,Mameshiba
522,Sand Fox
523,Salt & Pepper Seal
524,The Major-General
525,Wind-up Fuath
526,Piggy
527,
528,
529,
530,<hex:0212027103> Symbol
531,<hex:0212027103> Logo (White)
532,<hex:0212027103> Logo (Black)
533,<hex:0212027103> Hanging Banner (White)
534,<hex:0212027103> Hanging Banner (Black)
535,<hex:0212027103> Banner (Vertical)
536,<hex:0212027103> Banner (Horizontal)
537,<hex:0212027103> Fan Festival 2021
538,<hex:0212027103> Hashtag
539,
540,
541,
542,
543,
544,
545,
546,
547,
548,
549,
550,
551,
552,
553,
554,
555,
556,
557,
558,
559,
560,
561,
562,
563,
564,
565,
566,
567,
568,
569,
570,
571,
572,
573,
574,
575,
576,
577,
578,
579,
580,
581,
582,
583,
584,
585,
586,
587,
588,
589,
590,
591,
592,
593,
594,
595,
596,
597,
598,
599,
600,Tank
601,Healer
602,DPS
603,Carpenter
604,Blacksmith
605,Armorer
606,Goldsmith
607,Leatherworker
608,Weaver
609,Alchemist
610,Culinarian
611,Miner
612,Botanist
613,Fisher
614,Gladiator
615,Pugilist
616,Marauder
617,Lancer
618,Archer
619,Conjurer
620,Thaumaturge
621,Arcanist
622,Rogue
623,Paladin
624,Monk
625,Warrior
626,Dragoon
627,Bard
628,White Mage
629,Black Mage
630,Summoner
631,Scholar
632,Ninja
633,Machinist
634,Dark Knight
635,Astrologian
636,Samurai
637,Red Mage
638,Blue Mage
639,Gunbreaker
640,Dancer
641,Sage
642,Reaper
643,
644,
645,
646,
647,
648,
649,
650,
651,
652,
653,
654,
655,
656,
657,
658,
659,
660,1 Characters Tile
661,2 Characters Tile
662,3 Characters Tile
663,4 Characters Tile
664,5 Characters Tile
665,6 Characters Tile
666,7 Characters Tile
667,8 Characters Tile
668,9 Characters Tile
669,1 Dot Tile
670,2 Dot Tile
671,3 Dot Tile
672,4 Dot Tile
673,5 Dot Tile
674,6 Dot Tile
675,7 Dot Tile
676,8 Dot Tile
677,9 Dot Tile
678,1 Bamboo Tile
679,2 Bamboo Tile
680,3 Bamboo Tile
681,4 Bamboo Tile
682,5 Bamboo Tile
683,6 Bamboo Tile
684,7 Bamboo Tile
685,8 Bamboo Tile
686,9 Bamboo Tile
687,East Wind Tile
688,South Wind Tile
689,West Wind Tile
690,North Wind Tile
691,White Dragon Tile
692,Green Dragon Tile
693,Red Dragon Tile
694,Red 5 Characters Tile
695,Red 5 Dot Tile
696,Red 5 Bamboo Tile
697,
698,
699,
700,
