2000368,Dadanen's final notice,Dadanen's final notices,Dadanen's Final Notice
2000369,raw Nashachite,raw Nashachite,Raw Nashachite
2000370,sharpened pickaxe,sharpened pickaxes,Sharpened Pickaxe
2000371,old hammer,old hammers,Old Hammer
2000372,heavy sledgehammer,heavy sledgehammers,Heavy Sledgehammer
2000373,iron leg trap,iron leg traps,Iron Leg Trap
2000374,the Eye of the Serpent,Eyes of the Serpent,Eye of the Serpent
2000376,bottle of mongrel blood,bottles of mongrel blood,Mongrel Blood
2000377,letter to Leofric,letters to Leofric,Letter to Leofric
2000378,raw Nashachite,raw Nashachite,Raw Nashachite
2000379,vial of gigantoad secretions,vials of gigantoad secretions,Gigantoad Secretions
2000380,Hamund's application,Hamund's applications,Hamund's Application
2000381,antique dagger,antique daggers,Antique Dagger
2000382,buzzard thigh,buzzard thighs,Buzzard Thigh
2000383,thickshell leg,thickshell legs,Thickshell Leg
2000384,scaphite slice,scaphite slices,Scaphite Slice
2000385,bottle of marmot blood,bottles of marmot blood,Marmot Blood
2000386,letter of introduction,letters of introduction,Letter of Introduction
2000387,letter of introduction,letters of introduction,Letter of Introduction
2000388,letter of introduction,letters of introduction,Letter of Introduction
2000390,queer leaflet,queer leaflets,Queer Leaflet
2000391,slab of cloud marble,slabs of cloud marble,Cloud Marble
2000392,sprig of Althyk lavender,sprigs of Althyk lavender,Althyk Lavender
2000393,hiring notice,hiring notices,Hiring Notice
2000394,slab of cloud marble,slabs of cloud marble,Cloud Marble
2000395,pot of muddy spring water,pots of muddy spring water,Muddy Spring Water
2000396,letter to Owyne,letters to Owyne,Letter to Owyne
2000397,offering to the Warden,offerings to the Warden,Offering to the Warden
2000398,letter to Owyne,letters to Owyne,Letter to Owyne
2000399,ripe corpse,ripe corpses,Ripe Corpse
2000400,bouquet of Nymeia lilies,bouquets of Nymeia lilies,Nymeia Lilies
2000401,scorpion ring,scorpion rings,Scorpion Ring
2000402,potent potion,potent potions,Potent Potion
2000403,scorpion ring,scorpion rings,Scorpion Ring
2000404,wrinkled bill of sale,wrinkled bills of sale,Wrinkled Bill of Sale
2000405,rosewood box,rosewood boxes,Rosewood Box
2000406,old offering,old offerings,Old Offering
2000407,bottle of stingbrew,bottles of stingbrew,Stingbrew
2000408,toxic toad leg,toxic toad legs,Toxic Toad Leg
2000409,striking dummy,striking dummies,Striking Dummy
2000410,package to Horizon,packages to Horizon,Package to Horizon
2000411,phial of Rhalgr's Bile,phials of Rhalgr's Bile,Rhalgr's Bile
2000412,hiring notice,hiring notices,Hiring Notice
2000413,writ of seizure,writs of seizure,Writ of Seizure
2000414,dried fish,dried fish,Dried Fish
2000415,vulture breast,vulture breasts,Vulture Breast
2000416,crate of ether,crates of ether,Ether Crate
2000417,bottle of Amalj'aa blood,bottles of Amalj'aa blood,Amalj'aa Blood
2000418,crate of ether,crates of ether,Ether Crate
2000419,bottle of Amalj'aa blood,bottles of Amalj'aa blood,Amalj'aa Blood
2000420,bloody scepter,bloody scepters,Bloody Scepter
2000421,shredded tome,shredded tomes,Shredded Tome
2000422,the Book of Mormo,the Book of Mormo,Book of Mormo
2000423,faded gil coin,faded gil coins,Faded Gil
2000425,the Book of Mormo,the Book of Mormo,Book of Mormo
2000426,report on Cocobusi,reports on Cocobusi,Cocobusi Report
2000427,rivertoad liver,rivertoad livers,Rivertoad Liver
2000428,sack of fleece,sacks of fleece,Sack of Fleece
2000429,sack of flour,sacks of flour,Sack of Flour
2000430,bundle of raiments,bundles of raiments,Raiment Bundle
2000431,bundle of raiments,bundles of raiments,Raiment Bundle
2000432,bundle of raiments,bundles of raiments,Raiment Bundle
2000433,bloody bracelet,bloody bracelets,Bloody Bracelet
2000434,crate of meat,crates of meat,Crate of Meat
2000435,empty dodo-sized sack,empty dodo-sized sacks,Empty Dodo-sized Sack
2000436,full dodo-sized sack,full dodo-sized sacks,Full Dodo-sized Sack
2000437,lice comb,lice combs,Lice Comb
2000438,phial of aphid nectar,phials of aphid nectar,Aphid Nectar
2000439,phial of ladybug viscera,phials of ladybug viscera,Ladybug Viscera
2000440,clear earth crystal,clear earth crystals,Clear Earth Crystal
2000441,tiny key,tiny keys,Tiny Key
2000442,six-onze pinch of firesand,six-onze pinches of firesand,Six Onzes of Firesand
2000444,pot of streetlamp oil,pots of streetlamp oil,Streetlamp Oil
2000445,letter to the Admiral,letters to the Admiral,Letter to the Admiral
2000446,letter to the Elder,letters to the Elder,Letter to the Elder
2000447,peculiar herb stalk,peculiar herb stalks,Peculiar Herb
2000448,letter from Sweetnix,letters from Sweetnix,Letter from Sweetnix
2000449,log assessor's ledger,log assessor's ledgers,Log Assessor's Ledger
2000450,slice of fresh lamb,slices of fresh lamb,Fresh Lamb
2000451,Seventh Sage sampler,Seventh Sage samplers,Seventh Sage Sampler
2000452,Seventh Sage sampler,Seventh Sage samplers,Seventh Sage Sampler
2000453,missing persons list,missing persons lists,Missing Persons List
2000454,aurelia umbrella,aurelia umbrellas,Aurelia Umbrella
2000455,artist's rendition,artist's renditions,Artist's Rendition
2000456,letter to the Admiral,letters to the Admiral,Letter to the Admiral
2000457,letter to the General,letters to the General,Letter to the General
2000458,letter to the Elder,letters to the Elder,Letter to the Elder
2000459,letter to the General,letters to the General,Letter to the General
2000460,price list,price lists,Price List
2000461,Minfilia's dagger,Minfilia's daggers,Minfilia's Dagger
2000462,materia-enhanced dagger,materia-enhanced daggers,Materia-enhanced Dagger
2000463,twilight pretzel,twilight pretzels,Twilight Pretzel
2000464,slice of sago palm pith,slices of sago palm pith,Sago Palm Pith
2000465,sago palm nut,sago palm nuts,Sago Palm Nut
2000466,withered leaf,withered leaves,Withered Leaf
2000467,Oschon roselle calyx,Oschon roselle calyces,Oschon Roselle
2000468,island coconut,island coconuts,Island Coconut
2000469,weather-worn brick,weather-worn bricks,Weather-worn Brick
2000470,undamaged brick,undamaged bricks,Undamaged Brick
2000471,wind-worn slab,wind-worn slabs,Wind-worn Slab
2000472,undamaged slab,undamaged slabs,Undamaged Slab
2000473,chunk of rich yellow copper ore,chunks of rich yellow copper ore,Rich Yellow Copper Ore
2000474,chunk of low-quality copper ore,chunks of low-quality copper ore,Low-quality Copper Ore
2000475,weather-worn brick,weather-worn bricks,Weather-worn Brick
2000476,undamaged brick,undamaged bricks,Undamaged Brick
2000477,rock sample,rock samples,Rock Sample
2000478,ore sample,ore samples,Ore Sample
2000479,brown clod,brown clods,Brown Clod
2000480,chunk of rich zinc ore,chunks of rich zinc ore,Rich Zinc Ore
2000481,timeworn bondstone,timeworn bondstones,Timeworn Bondstone
2000482,undamaged bondstone,undamaged bondstones,Undamaged Bondstone
2000483,rock sample,rock samples,Rock Sample
2000484,ore sample,ore samples,Ore Sample
2000485,peiste molt,peiste molts,Peiste Molt
2000486,wind-worn slab,wind-worn slabs,Wind-worn Slab
2000487,undamaged slab,undamaged slabs,Undamaged Slab
2000488,chunk of sample rock,chunks of sample rock,Sample Rock
2000489,chunk of sample ore,chunks of sample ore,Sample Ore
2000490,earthen power stone,earthen power stones,Earthen Power Stone
2000491,gravestone block,gravestone blocks,Gravestone Block
2000492,sunbaked stone,sunbaked stones,Sunbaked Stone
2000493,magicked stone,magicked stones,Magicked Stone
2000494,handful of dull sand,handfuls of dull sand,Dull Sand
2000495,handful of sparkling sand,handfuls of sparkling sand,Sparkling Sand
2000496,moss-covered stone,moss-covered stones,Moss-covered Stone
2000497,slab of high-density siltstone,slabs of high-density siltstone,High-density Siltstone
2000498,wall stone,wall stones,Wall Stone
2000499,dirt-caked stone,dirt-caked stones,Dirt-caked Stone
2000500,engraved stone,engraved stones,Engraved Stone
2000501,sharpened flint stone,sharpened flint stones,Sharpened Flint Stone
2000502,wall stone shard,wall stone shards,Wall Stone Shard
2000503,unseeing stone,unseeing stones,Unseeing Stone
2000504,brown glass shard,brown glass shards,Brown Glass Shard
2000505,green glass shard,green glass shards,Green Glass Shard
2000506,chunk of rich iron ore,chunks of rich iron ore,Rich Iron Ore
2000507,mollusk fossil,mollusk fossils,Mollusk Fossil
2000508,Moraby oyster,Moraby oysters,Moraby Oyster
2000509,Roroton's calling card,Roroton's calling cards,Roroton's Calling Card
2000510,cut of myotragus sirloin,cuts of myotragus sirloin,Myotragus Sirloin
2000511,chunk of tuco-tuco meat,chunks of tuco-tuco meat,Tuco-tuco Meat
2000512,captain's quarters key,captain's quarters keys,Captain's Quarters Key
2000513,Waverider Gate key,Waverider Gate keys,Waverider Gate Key
2000514,key to the Hole,keys to the Hole,The Hole Key
2000515,Isembard's note,Isembard's notes,Isembard's Note
2000516,fire sprite core,fire sprite cores,Fire Sprite Core
2000517,embalmed corpse,embalmed corpses,Embalmed Corpse
2000518,queer leaflet,queer leaflets,Queer Leaflet
2000519,slip of Baderon's jottings,slips of Baderon's jottings,Baderon's Jottings
2000520,arcane epistle,arcane epistles,Arcane Epistle
2000521,Runstop Headgate key,Runstop Headgate keys,Runstop Headgate Key
2000522,blunt sailor's knife,blunt sailor's knives,Blunt Sailor's Knife
2000523,raxa-lined box,raxa-lined boxes,Raxa-lined Box
2000524,caravan sack,caravan sacks,Caravan Sack
2000525,Sighard's waterskin,Sighard's waterskins,Sighard's Waterskin
2000526,Sighard's satchel,Sighard's satchels,Sighard's Satchel
2000530,colorful feather,colorful feathers,Colorful Feather
2000531,chunk of coblyn pyrite,chunks of coblyn pyrite,Coblyn Pyrite
2000532,thick softskin,thick softskins,Thick Softskin
2000533,aurelia bladder,aurelia bladders,Aurelia Bladder
2000534,wind sprite core,wind sprite cores,Wind Sprite Core
2000535,lightning sprite core,lightning sprite cores,Lightning Sprite Core
2000536,piece of fallen cargo,pieces of fallen cargo,Fallen Cargo
2000537,bundle of stolen effects,bundles of stolen effects,Stolen Effects
2000538,sack of rotten dodo meat,sacks of rotten dodo meat,Rotten Dodo Meat
2000539,unearthed bowl,unearthed bowls,Unearthed Bowl
2000540,corrupted crystal,corrupted crystals,Corrupted Crystal
2000541,bunch of fresh lowland grapes,bunches of fresh lowland grapes,Fresh Lowland Grapes
2000542,landtrap seed,landtrap seeds,Landtrap Seed
2000543,fertilized dodo egg,fertilized dodo eggs,Fertilized Dodo Egg
2000544,half-empty bottle of ale,half-empty bottles of ale,Half-empty Bottle of Ale
2000545,washed up wine bottle,washed up wine bottles,Washed Up Wine
2000546,phial of nerve drops,phials of nerve drops,Nerve Drops
2000547,bomb finger,bomb fingers,Bomb Finger
2000548,glowing abdomen,glowing abdomens,Glowing Abdomen
2000549,fire sprite core,fire sprite cores,Fire Sprite Core
2000550,roseling pollen cluster,roseling pollen clusters,Roseling Pollen Cluster
2000551,brightseed,brightseeds,Brightseed
2000552,water-stained Necrologos page,water-stained Necrologos pages,Water-stained Necrologos Page
2000553,soiled Necrologos page,soiled Necrologos pages,Soiled Necrologos Page
2000554,blackened Necrologos page,blackened Necrologos pages,Blackened Necrologos Page
2000555,charred Necrologos page,charred Necrologos pages,Charred Necrologos Page
2000556,two-leaf mandragora bud,two-leaf mandragora buds,Two-leaf Mandragora Bud
2000557,haunch of pelican meat,haunches of pelican meat,Pelican Meat
2000558,luminous crystal,luminous crystals,Luminous Crystal
2000559,magitek transceiver,magitek transceivers,Magitek Transceiver
2000560,lightning sprite core,lightning sprite cores,Lightning Sprite Core
2000561,rainbowlip oyster,rainbowlip oysters,Rainbowlip Oyster
2000562,report on kobolds,reports on kobolds,Kobold Report
2000565,the Flame of Magic,the Flames of Magic,Flame of Magic
2000566,the Fruit of Knowledge,the Fruits of Knowledge,Fruit of Knowledge
2000567,the Gem of Affluence,the Gems of Affluence,Gem of Affluence
2000568,the Helm of Might,the Helms of Might,Helm of Might
2000569,serving of special ratatouille,servings of special ratatouille,Special Ratatouille
2000570,Geva's choker,Geva's chokers,Geva's Choker
2000571,bottle of amber syrup,bottles of amber syrup,Amber Syrup
2000572,box of hunting tools,boxes of hunting tools,Hunting Tools
2000573,bundle of milkroot,bundles of milkroot,Milkroot
2000574,letter to the elder,letters to the elder,Letter to the Elder
2000575,small cane,small canes,Small Cane
2000576,young leaf,young leaves,Young Leaf
2000577,brownie brush,brownie brushes,Brownie Brush
2000578,quartermaster's log,quartermaster's logs,Quartermaster's Log
2000579,spindle of cloud silk,spindles of cloud silk,Cloud Silk
2000580,empty tub,empty tubs,Empty Tub
2000581,water-filled tub,water-filled tubs,Water-filled Tub
2000582,pile of antelope umbles,piles of antelope umbles,Antelope Umbles
2000583,kedtrap petal,kedtrap petals,Kedtrap Petal
2000585,muddy potsherd,muddy potsherds,Muddy Potsherd
2000586,firepot,firepots,Firepot
2000587,scarlet earring,scarlet earrings,Scarlet Earring
2000588,empty barrel,empty barrels,Empty Barrel
