75,Cancelar,,
76,"Para conectar con este personaje de la versión 1.0, primero debes especificar la clase de Adepto de la Guerra o Magia con la que deseas comenzar la aventura. Además se te dará la oportunidad de editar la raza, tribu, género, apariencia y nombre del personaje.",,
77,Editar ahora.,,
78,"Editar después.",,
79,"Re-editar Personaje",,
80,"Crear un nuevo personaje con una Apariencia guardada.",,
81,"Guardar Datos de Apariencia",,
82,"Cargar Datos de Apariencia",,
83,"Para facilitar el proceso de conexión la información que se mostrará del personaje ha sido simplificada.",,
84,"¡Te damos la Bienvenida a Eorzea!<hex:02100103>Antes de que comiences tu aventura debes crear un personaje.",,
85,Proceder,,
86,"¡Te damos la Bienvenida a Eorzea!<hex:02100103>Comienza tu aventura seleccionando un personaje existente o creando uno nuevo.<hex:02100103>Actualmente tienes <hex:020860E803FF54><hex:020850E2E8030BFF42><hex:02093EE803FF04>un<hex:FF04>dos<hex:FF06>tres<hex:FF05>cuatro<hex:FF05>cinco<hex:FF04>seis<hex:FF06>siete<hex:FF06>ocho<hex:FF05>nueve<hex:FF04>diez<hex:03><hex:FF07><hex:022003E80303><hex:03><hex:FF07><hex:022003E80303><hex:03> <hex:02081CE4E80202FF0A>personaje<hex:FF0B>personajes<hex:03> en <hex:022903EA0203>. Para seleccionar otro Mundo, presiona el botón de Mundo en la parte superior derecha de tu pantalla.",,
87,Proceder,,
88,"Seleccionar Mundo.",,
89,"Los Mundos están separados en dos grupos basados en la ubicación del servidor. Comprueba la latencia para ver cual es mejor para ti.",,
90,,,
91,,,
92,,,
93,,,
94,,,
95,"Conectando con <hex:022903EA0203>.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>Tu personaje esta actualmente en un Mundo diferente de tu Mundo de Origen. Visita un Aetheryte en Limsa Lominsa, Gridania o Ul'dah para volver a tu Mundo.<hex:0249020103><hex:0248020103>",,
96,"Conectando con <hex:022903EA0203>.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>Tu personaje esta actualmente en un Centro de Datos diferente al de tu Mundo de Origen. Para volver, selecciona Volver a Mi Mundo de Origen desde el menú de subcomandos del personaje con el que quieres conectar.<hex:0249020103><hex:0248020103>",,
97,,,
98,,,
99,<hex:02100103><hex:02100103>Atributos de Inicio: FUE <hex:022003E80203>/DES <hex:022003E80403>/VIT <hex:022003E80303>/INT <hex:022003E80503>/MEN <hex:022003E80603>,,
100,? ? ?,,
101,"Raza & Género",種族,
102,"Clan",部族,
103,"Género",性別,
104,"Apariencia",ルックス,
105,"Día del Nombre",誕生日,
106,"Guardian",守護神,
107,"Clase",クラス,
108,"Mundo de Origen",ワールド,
109,"Nombre",名前,
110,Hyur<hex:02090FE802FF04> ©<hex:FF04> ®<hex:FF01><hex:03>,,"Los Hyur llegaron al reino de Eorzea en tres oleadas de migración desde los
continentes e islas que lo rodean, trayendo con sigo una tecnología sofisticada
y complejo espíritu templado por el extenso mundo exterior. En poco tiempo
pasaron a ser una gran fuerza impulsora, y ahora se les atribuye ampliamente
el progreso de la cultura y civilización eorzense, convirtiéndose en la raza
más populosa de toda Eorzea.

Uno de los puntos fuertes de esta raza es la asombrosa variedad de idiomas y
tradiciones sociales que exhiben. Se dice que esto explica su gran convicción por la libertad
personal, aunque también resulta en una relativa falta de solidaridad y cohesión unificada."
111,,,
112,Elezen<hex:02090FE802FF04> ©<hex:FF04> ®<hex:FF01><hex:03>,,"En tiempos antiguos, los Elezen eran los únicos habitantes de Eorzea, 
reclamando el dominio sobre ella. Tradicionalmente un pueblo nómada, los altos
y esbeltos Elezen creían que el reino les pertenecía por derecho divino. 
Desafortunadamente, esta creencia hizo que la aparición eventual de los Hyur
fuera similar a una invasión, y se desató una larga historia de conflictos.

En última instancia, los Elezen se dividieron en los dos clanes que hoy existen. 
Los Elezen del clan Bosque Salvaje se adentraron en los bosques para proteger su 
tierra natal, mientras que los Elezen del clan Luz del Anochecer se retiraron a 
cuevas y subterráneos, optando, en su lugar, por evitar todo contacto excepto con los suyos."
113,,,
114,Lalafell<hex:02090FE802FF04> ©<hex:FF04> ®<hex:FF01><hex:03>,,"Una gente pequeña de cuerpos cortos y robustos, los Lalafell parecen 
no ser más que niños a los ojos de la mayoría. Muchos de estos ágiles pequeños 
provienen de las islas de los mares del sur, donde practican un estilo de vida agrícola simple.
No fue hasta la apertura de las rutas comerciales marítimas que comenzó la migración gradual de 
los Lalafells a Eorzea. Ahora son una de las razas más arraigadas en el reino, los Lalafells pueden 
encontrarse en gran número en casi todas las ciudades. 

Aunque la cultura Lalafellin pone gran énfasis en las relaciones familiares, 
los individuos son conocidos por llevarse amigablemente con miembros de todas las razas."
115,,,
116,Miqo'te<hex:02090FE802FF04> ©<hex:FF04> ®<hex:FF01><hex:03>,,"Los antepasados de los Miqo'te llegaron a Eorzea durante la Edad de la Helada Interminable,
cruzando los mares congelados en busca de la vida salvaje de la cual subsistían.
La adaptación a un estilo de vida de cazadores los ha dotado de un agudo sentido del olfato,
piernas fuertes y una cola que les proporciona un equilibrio excepcional.

Se sabe que los Miqo'te son muy territoriales y muchos individuos tienden a llevar 
estilos de vida solitarios, especialmente los machos."
117,,,
118,Roegadyn<hex:02090FE802FF04> ©<hex:FF04> ®<hex:FF01><hex:03>,,"Conocidos por su constitución corpulenta y mirada penetrante,
los Roegadyn son la raza más grande y resistente de Eorzea. La mayoría de
los Roegadyn del reino pertenecen al clan Lobos de Mar, un pueblo marítimo
que gana su sustento en o junto al mar, ya sea como marineros, pescadores o piratas. 

Comparativamente menos numerosos son los Roegadyn del clan Guardianes del Infierno,
conocidos por su comportamiento más serio y que a menudo se dedican a trabajar
como guardaespaldas y herreros."
119,,,
120,Midlander,,"El clan Midlander comprende más de la mitad de la población total de los Hyur en Eorzea. 
Se han establecido en todas las ciudades del reino y llevan vidas tan diversas como su herencia.

Entrenados en letras desde la infancia, los Midlanders generalmente tienen más educación que muchas 
de las otras razas y clanes. A pesar de que los hombres tienden a ser ligeramente más altos que las mujeres, 
no hay diferencias significativas entre los géneros."
121,,,
122,Clan de las Tierras Altas,,"Los Hyur del clan de las Tierras Altas fueron los primeros de los Hyur en llegar a Eorzea.
El nombre de su clan deriva de su larga tradición de construir fortalezas en las montañas. En comparación con sus hermanos
de las Tierras Bajas, son notablemente más grandes en constitución.

Últimamente, estos Hyur se han vuelto cada vez más raros en Eorzea, y su número está representado casi exclusivamente por 
aquellos que huyeron de Ala Mhigo después de su caída. La mayoría de ellos trabajan en la ciudad-estado de Ul'dah en el
desierto de Thanalan como mercenarios y espadachines a sueldo."
123,,,
124,Wildwood,,"For hundreds of years, the Wildwood Elezen have lived in the
relative safety of Eorzea's lush forests. With the formation of
Eorzea's governments, however, many Wildwood ventured forth
from the forests, drawn to the exhilarating cosmopolitanism of
nearby Gridania. There is minimal dimorphism between the two
genders, though males are generally considered to be milder and
more chivalrous in demeanor. Among their Duskwight brethren,
Wildwood Elezen are referred to as Greens, for their love of the forest."
125,,,
126,Duskwight,,"Centuries ago, a number of Elezen sought out a life of peace and
seclusion in the depths of Eorzea's caves and caverns. Today,
they are called the Duskwight, though to their Wildwood cousins
they are known simply as the Greys, after their preference for
darkness and stone.

The cave-dwelling ways of the Duskwight persist, with some
among them turning to robbery and pillaging to survive, earning
them the scorn of their woodland relatives. There are few
differences between the genders, but Duskwight females are
often regarded as being the more passionate and unyielding of
the two."
127,,,
128,Plainsfolk,,"From the flat landscapes of the Plainsfolk's home islands are where
this Lalafellin clan takes its name. Their distinct hair coloration－
a myriad of earthy and grassy tones－helps them to blend in well
with their environment, acting as an effective camouflage against
would-be attackers. It was the similarity of La Noscea's grassy
fields to those in their homeland which drew the first settlers to
the island of Vylbrand and what is now Limsa Lominsa.

They are a clever and opportunistic people, and crafty with
their words. The generally accepted view of Plainsfolk is that
they are a vibrant lot, with a penchant for excessive conversation."
129,,,
130,Dunesfolk,,"Perhaps the most unique characteristic of the Dunesfolk is their
luminous eyes─a result of a glossy, protective layer which covers
the pupil, an evolutionary response to their homeland's glaring sunlight.
Many individuals wear a small, traditional gemstone on their forehead,
a symbol of their zodiacal sign. They are adamant about scholasticism,
placing the advancement of knowledge before all else. Other races
tend to perceive male Dunesfolk as introverts who care more for
books, business, and the prosperity of Ul'dah─a city-state built upon
Dunesfolk ingenuity─than the goings-on of the rest of the realm."
131,,,
132,Seekers of the Sun,,"The self-proclaimed Seekers of the Sun are the diurnal clan of
the Miqo'te race. Their preference for the warm light of day
pervades all aspects of their culture, as is apparent in their
devout reverence for Azeyma, the Warden, keeper of the sun
and goddess of inquiry.

They are perhaps known best for their striking eyes－the result
of their vertically aligned pupils and faintly colored irises. It is also
not uncommon for their eyes to be disparately colored from birth,
a trait considered auspicious amongst their kind.

Seeker tribes can be found throughout Eorzea, with large
concentrations appearing near Limsa Lominsa and the Sagolii Desert."
133,,,
134,Keepers of the Moon,,"The nocturnal among the Miqo'te have dubbed themselves the
Keepers of the Moon. Shying from the garish light of day, they
revel in the shroud of night, with most offering their piety to
Menphina, the Lover, goddess of the moon.

They are distinguishable from their diurnal cousins by their
darker fur, larger ears, rounder eyes, more pronounced canines,
and longer, skinnier tails. The ritual application of war paint to
the face is still regularly practiced, as it is believed the vivid
colors grant lunar powers.

After a great many summers of conflict with the people of
Gridania, the Keepers have finally made amends with the
people of the sylvan city-state, with some even choosing
to make their homes there."
135,,,
136,Sea Wolves,,"Long ago, no vessel or coastal village was safe from
the fury of the Sea Wolves and their maritime brand
of brutality. The mere mention of the clan was enough
to strike fear into the hearts of any who drew their
livelihood from the sea. The Sea Wolves originally hail
from the islands of the far north seas, where they still
subsist as fishermen and women.

It was not until the large-scale deployment of Limsa
Lominsa's armada that the Sea Wolves' appetite for
piracy diminished. Now, it is not uncommon to see them
employed as sailors or naval mercenaries on all manner
of vessels. However, they have never forgotten the
ways of their homeland, and still use the ancient
Roegadyn language in their names."
137,,,
138,Hellsguard,,"The Hellsguard are a Roegadyn clan with body and mind
tempered by the unforgiving heat of the volcanic regions
they inhabit. Believing these mountains of flame to be
gates to the underworld, their line has for centuries
stood vigil to prevent the passage of souls back to the
realm of the living.

As the harsh environs of their homelands produce
little sustenance, the second- and third-born are often
sent forth from their mountain villages, with many and
more making their way to the great cities. It is there that
their sheer girth and steely demeanors place them in
high demand as soldiers and sellswords, allowing the
young of even the largest families to surpass their
elder siblings in prosperity."
139,,,
140,Au Ra<hex:02090FE802FF04> ©<hex:FF04> ®<hex:FF01><hex:03>,,"The curved horns and beautifully patterned scales that characterize
the Au Ra oft give rise to speculation that members of this Hyur-like
race native to the Far Eastern continent of Othard are, in fact, the
progeny of dragons. This, however, has long been disputed, with
scholars citing several distinct differences in the two races as
evidence of decidedly dissimilar roots─the first and foremost being
the enhanced hearing and spatial recognition granted by an Au Ra's
cranial projections (traits not attributed to draconian horns), and the
second being the gross disproportion in body mass between Auri
males and females (again, a trait widely unseen in dragons)."
141,,,
142,Raen,,"Auri creation myth tells of a Dawn Father and a
Dusk Mother from whom all Au Ra are descended.
The Raen believe their veins to run thick with the
blood of the former─their brilliant white scales and
iron wills serving as proof of this divine lineage.

Unlike their sister clan, the Xaela, who bloody the
land with endless tribal conflict, the Raen have
embraced a life of tranquility and solitude, long
abandoning the nomadic lifestyle of their ancestors
to settle the deep valleys of Othard's mountainous
eastern reaches. Only on rare occasions will one
emerge from the valley mists to seek adventure
in realms afar."
143,,,
144,Xaela,,"Auri creation myth tells of a Dawn Father and a
Dusk Mother from whom all Au Ra are descended.
The Xaela believe their veins to run thick with the
blood of the latter─their lustrous black scales and
fiery wills serving as proof of this divine lineage.

Unlike their sister clan, the Raen, who lead solitary
lives hidden behind the savage peaks of Othard's
eastern reaches, the Xaela are free spirits who
roam the vast western steppe in close-knit tribes
hunting, gathering, and warring as their ancestors
have for countless generations."
145,,,
146,,,
147,,,
148,,,
149,,,
150,,,
151,,,
152,Aleatorio,,
153,,,
154,Halone,,
155,La Furia,,
156,Menphina,,
157,La Amante,,
158,Thaliak,,
159,El Erudito,,
160,Nymeia,,
161,La Hilandera,,
162,Llymlaen,,
163,La Navegante,,
164,Oschon,,
165,El Peregrino,,
166,Byregot,,
167,El Constructor,,
168,Rhalgr,,
169,El Destructor,,
170,Azeyma,,
171,La Vigilante,,
172,Nald'thal,,
173,Los Comerciantes,,
174,Nophica,,
175,La Matrona,,
176,Althyk,,
177,El Custodio,,
178,Gladiator,,"Gladiators specialize in the handling of all manner of one-handed
blades, from daggers to longswords, be they single- or double-edged,
straight or curved. A defining characteristic of the art is its emphasis
on diverse combat tactics, training its members to bring their martial
skills to bear in any situation. As such, there are practitioners who
marry sword with shield, seeking to defend their fellow companions.
Others opt for an empty off hand, choosing instead to focus entirely
on their sword arm. In all instances, the ages-old art of the sword
makes the gladiator a formidable adversary in any encounter."
179,,,
180,Pugilist,,"The path of the pugilist is one of incessant training aimed at mastering
the traditional techniques of hand-to-hand combat. Though they
command formidable power when unarmed, they are wont to use metal,
leather, and bone weaponry to maximize their destructive potential.

Their preference for fighting at close quarters makes negotiating
distances an absolute necessity. This is why many pugilists are quick
to learn that lightweight gear allowing for maximum agility ensures them
better success in battle than does cumbersome plate or chain."
181,,,
182,Marauder,,"The marauder is a combat specialist whose weapon of choice is
the greataxe－a fearsome arm emblematic of Eorzea's pirates.
Their approach to battle is one of brute force, relying on strength
and steel to crush enemies and sunder weapons. They are highly
sought after for their ferocity and intimidating presence, and are
often employed to hunt down monsters plaguing the land, or to turn
the tide of battle between warring nations."
183,,,
184,Lancer,,"The strategy of the lancers is to outrange and fluster opponents
with their long, two-handed polearms, peppering them with a barrage
of thrusting attacks. They are trained with a number of weapons,
giving a diversity to their attacks that makes them extremely
versatile combatants.

In former times, the longspear saw the most widespread use,
due in great part to the influence of the proud lancer legions of
Ala Mhigo. Since then, the guild has greatly expanded its armories
to include a variety of weaponry, such as the halberd and the trident."
185,,,
186,Archer,,"The enduring popularity of the bow is a testament to its elegant
design, but this simple weapon would be of little worth without the
surpassing skill of those who master it－the archers. Projectile
techniques such as high-angle fire enable archers to assail their
foes with deadly precision even at great distances.

Constant assessment of the battlefield enables them to carefully
determine the most advantageous ground from which to loose,
as well as the nature of the arrows best suited to their enemy.
Together with the longbow sentries of the Elezen military, the
shortbow hunters among the Miqo'te are widely regarded as
most skilled with the bow."
187,,,
188,Conjurer,,"Conjury calls upon elemental forces present in nature and concentrates
them to a potency at which spells can be woven. Through practiced
meditation on the essences of creation, conjurers draw forth and
absorb aether from their immediate surroundings. A wand or cane
made from unworked wood is then utilized to focus the aether until it
manifests as the desired spell. The seat of the Conjurers' Guild lies at
Stillglade Fane in Gridania, where the voices of Eorzea's elementals are
said to be most powerful."
189,,,
190,Thaumaturge,,"In the hands of a skilled practitioner, thaumaturgy can be a force of
terrifying destruction. At the heart of this school of magic lies the
ability to call forth and command the latent aether within oneself
through deep introspection. To then mold that aether into sorcery,
the thaumaturge makes use of a scepter or staff, within which is
housed a medium－a natural stone imbued with magical properties."
191,,,
192,Arcanist,,"Adepts of the art of arcanum derive their might from symbols of power
born of geometric techniques hailing from across the southern seas.
Held within occult grimoires, these symbols lend shape to the arcanist's
aether, thereby allowing him to produce myriad powerful spells. Using
the selfsame symbols to unlock the latent power contained within
gemstones, arcanists are also able to summon forth the familiar known
as Carbuncle to carry out their bidding."
193,,,
194,Blacksmith,,不要：新生ではキャラメイクで選択できるのは戦闘職のみ。
195,,,
196,Miner,,不要：新生ではキャラメイクで選択できるのは戦闘職のみ。
197,,,
198,,,
199,,,
200,Presets,,
201,Height,,
202,Skin Color,,
203,Voice,,
204,Muscle Tone,,
205,,,
206,,,
207,Muscle Tone,,
208,,,
209,Bust Size,,
210,Ear Size,,
211,Ear Shape,,
212,,,
213,Ear Size,,
214,Ear Shape,,
215,Bust Size,,
216,Ear Size,,
217,Ear Shape,,
218,,,
219,Ear Size,,
220,Ear Shape,,
221,Bust Size,,
222,Tail Length,,
223,Tail Shape,,
224,,,
225,Tail Length,,
226,Tail Shape,,
227,Bust Size,,
228,Muscle Tone,,
229,,,
230,,,
231,Muscle Tone,,
232,,,
233,Bust Size,,
234,Hairstyle,,
235,Hair Features,,
236,Hair Color,,
237,Highlights,,
238,Face,,
239,Facial Features,,
240,Facial Feature Color,,
241,Jaw,,
242,Eyebrows,,
243,Eye Shape,,
244,Iris Size,,
245,Eye Color,,
246,Nose,,
247,Mouth,,
248,Lip Color,,
249,Face Paint,,
250,Face Paint Color,,
251,OK,,
252,Face,,
253,Tail Length,,
254,Tail Shape,,
255,,,
256,Tail Length,,
257,Tail Shape,,
258,Bust Size,,
259,,,
260,,,
261,,,
262,,,
263,,,
264,,,
265,Short,,
266,Short,,
267,Average,,
268,Tall,,
269,Tall,,
270,Approximately <hex:022003E80203>.<hex:022003E80303> <hex:020811E1E80401FF07>inches<hex:FF03>cm<hex:03>,,
271,,,
272,,,
273,,,
274,,,
275,Type 1,,
276,Type 2,,
277,Type 3,,
278,Type 4,,
279,Type 5,,
280,Type 6,,
281,Type 7,,
282,Type 8,,
283,Type 9,,
284,Type 10,,
285,Type 11,,
286,Type 12,,
287,,,
288,,,
289,,,
290,Smooth,,
291,Smooth,,
292,Average,,
293,Chiseled,,
294,Chiseled,,
295,,,
296,,,
297,,,
298,,,
299,,,
300,,,
301,,,
302,,,
303,,,
304,,,
305,Smooth,,
306,Smooth,,
307,Average,,
308,Chiseled,,
309,Chiseled,,
310,,,
311,,,
312,,,
313,,,
314,,,
315,Small,,
316,Small,,
317,Average,,
318,Large,,
319,Large,,
320,Short,,
321,Short,,
322,Average,,
323,Long,,
324,Long,,
325,Type 1,,
326,Type 2,,
327,Type 3,,
328,Type 4,,
329,,,
330,,,
331,,,
332,,,
333,,,
334,,,
335,Short,,
336,Short,,
337,Average,,
338,Long,,
339,Long,,
340,Type 1,,
341,Type 2,,
342,Type 3,,
343,Type 4,,
344,,,
345,Small,,
346,Small,,
347,Average,,
348,Large,,
349,Large,,
350,Short,,
351,Short,,
352,Average,,
353,Long,,
354,Long,,
355,Type 1,,
356,Type 2,,
357,Type 3,,
358,Type 4,,
359,,,
360,,,
361,,,
362,,,
363,,,
364,,,
365,Short,,
366,Short,,
367,Average,,
368,Long,,
369,Long,,
370,Type 1,,
371,Type 2,,
372,Type 3,,
373,Type 4,,
374,,,
375,Small,,
376,Small,,
377,Average,,
378,Large,,
379,Large,,
380,Short,,
381,Short,,
382,Average,,
383,Long,,
384,Long,,
385,Type 1,,
386,Type 2,,
387,Type 3,,
388,Type 4,,
389,,,
390,,,
391,,,
392,,,
393,,,
394,,,
395,Short,,
396,Short,,
397,Average,,
398,Long,,
399,Long,,
400,Type 1,,
401,Type 2,,
402,Type 3,,
403,Type 4,,
404,,,
405,Small,,
406,Small,,
407,Average,,
408,Large,,
409,Large,,
410,Smooth,,
411,Smooth,,
412,Average,,
413,Chiseled,,
414,Chiseled,,
415,,,
416,,,
417,,,
418,,,
419,,,
420,,,
421,,,
422,,,
423,,,
424,,,
425,Smooth,,
426,Smooth,,
427,Average,,
428,Chiseled,,
429,Chiseled,,
430,,,
431,,,
432,,,
433,,,
434,,,
435,Small,,
436,Small,,
437,Average,,
438,Large,,
439,Large,,
440,,,
441,,,
442,,,
443,,,
444,,,
445,Disciples of War,,
446,,,
447,Disciples of Magic,,
448,,,
449,,,
450,,,
451,,,
452,,,
453,,,
454,,,
455,,,
456,,,
457,,,
458,Hrothgar<hex:02090FE802FF04> ©<hex:FF04> ®<hex:FF01><hex:03>,,"Hailing from the distant shores of Ilsabard, the Hrothgar are a burly
people of lionlike appearance—or the males are, at least. Females
number staggeringly few among their population, and thus are
rarely so much as glimpsed by the other races.

The Hrothgar's imposing countenance─mitigated not at all by their
sharp claws and still sharper fangs—incited panic amongst
Eorzeans upon their arrival. As they were also unable to
communicate, initial interactions with the commonfolk often
escalated into conflict. It was not until the Hrothgar gained mastery
of the common tongue that fears were allayed, and in time they
would be as neighbors, welcome in all corners of the realm."
459,,,
